hotkey,uid,is_validator,tv,age_blocks,blocks_since_update,invocation_count,compute_seconds,chute_diversity,avg_tps,avg_ttft,pass_rate,seconds_per_invocation,efficiency_tier,invocation_share,compute_share,weight_share,emission_share,dividends_share,stake_pct,emission_trend,invocation_trend,quality_score,delta_inv_emit,delta_inv_weight,delta_quality_weight,delta_quality_emit
5DhniERsRJXPgUx7rMCbwrGfxZDk3kHMhtiGTBNHTF3BkdpF,206,False,0.0,270129,3082431,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5Ca32LwMizgx7VGESpkuRCYTsHZoVc9JX7gUML2enXSqpk3R,94,False,0.0,339442,3205337,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5ECA8dQkwJMd4jKTSZHXS19SRZ8N1wQyiXFbr7o2Dy3Rjmzy,125,False,0.0,144119,3172789,1985933,14627364.29,13,15.895350308500818,3.7710142828856443,,7.365487299924015,SLOW,0.059459071856287425,0.07138856417884432,0.039744910268727424,0.04060076845015531,0.0,0.0,,,0.03251699830659927,-0.018858303406132114,-0.01971416158756,0.0072279119621281515,0.008083770143556039
5C61LbuMR2Feq3qMfgYo7HLCwuwTWBpwkM6M38nLA54zJ4FD,93,False,0.0,214335,3210073,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5EYwugTFZT5wLdwPKy4Cjyp4cshbWn4SYsrcEPsHEcfS8pcQ,68,False,0.0,866205,3261097,620,137.78,1,57.91410161290323,1.2458191881918825,,0.2222258064516129,FAST,1.8562874251497005e-05,6.724325844052093e-07,4.211349942320249e-05,3.052689427199096e-05,0.0,4.0847328915389705e-06,,,0.005412988180153411,1.1964020020493953e-05,2.3550625171705484e-05,-0.005370874680730209,-0.00538246128588142
5GZLFWNqjJiddUDcGkqMKPW7Mcy2A1aWj7DrtX62TkhGNcE3,141,False,0.0,251756,3170635,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5CwXCdbJy1D4MZVA3cNQzqJAxA8FRcg9TdGshPdAKRjkDJv4,134,False,0.0,148409,3171713,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5DU9EKEVhj8jrcFGNJ2zN2CZKTWFmLAR7UmB1R9Q1e4BFd8s,182,False,0.0,129866,130713,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,7.503352625225172e-08,,,0.0,0.0,0.0,0.0,0.0
5FLPUs8Tef8JexZig4bHA6sGvgcT9AbsiCvZMWKHRKrTV1ZE,217,False,0.0,85915,3078475,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,4.864442284475823e-07,,,0.0,0.0,0.0,0.0,0.0
5EPkXvUcEkSpWGLF6oA51N1f8nuYd7BnqdAikV8YL9DcJ8w6,79,False,0.0,70408,3248410,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5ExyZuctGkEH3rQDFvxpDgR3qWdjeGsoDngR4qakTauw7VUb,199,False,0.0,115295,3083875,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5GbSHDKA5PCxcKxuBmHTg3tRCYnjBDvxAPGjvttsLEWFQEbX,82,False,0.0,162598,3231627,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5HWJ43ER6SnpnMgubNXKQTRUtxnXHHo4s9jtAyR2FRTfxGkR,52,False,0.0,358108,3313656,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5F1pnsCfVF2dxu3bg2NzPPD4L2Dui1ckakMaUmcZTEzHpVXS,211,False,0.0,303745,3079121,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5E6mcjqGEVYMvT6R6hgk4XJ5bdqT3vRKyC1dTSKAnsN1MtQd,83,False,0.0,68499,3225174,47,2.12,3,84.68738461538463,0.9700909090909092,,0.04510638297872341,FAST,1.407185628742515e-06,1.0346618369422586e-08,7.871682135178036e-07,0.0,0.0,1.7953542412818205e-07,,,0.025917474541343802,-1.407185628742515e-06,-6.200174152247114e-07,-0.025916687373130284,-0.025917474541343802
5HmbMYDPtGBb4v2N7xDUu4n1P2GjL7QDEk2KEpBbNN1cnMQN,63,False,0.0,267919,3283259,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5Eq27KCL4D4sKADDttbuEDWHtdJKWRkSmPKLqc5Tf3So9M9N,24,False,0.0,267275,3374378,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5GmdiSWwzRi91v8WsCw9x4Cn4sYUxXCPAJm9M9cUdM8qiHr2,65,False,0.0,146402,3281327,4547221,33368307.89,6,14.346869650359352,3.8462817187476945,,7.338175973853041,SLOW,0.13614434131736528,0.1628533714015201,0.04355913384732794,0.04446242127425667,0.0,6.475948495802286e-06,,,0.06498252837644221,-0.0916819200431086,-0.09258520747003735,-0.02142339452911427,-0.02052010710218554
5EP4LAecycmYdKKCG2RmHAhkXGLUm9iWT1NyJAqM2nJefHZL,156,False,0.0,450373,3138377,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5EC9E95FpaziGkfD9Ngp4RREv1RTqfXG3HSAcETdaoieW8Xj,33,False,0.0,285005,3345603,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5EWrz88b7uRthFVNqSvHxkZ19zso2eVEYP8tF92rFG6wCN5W,212,False,0.0,102822,3079120,6353,289.73,14,75.37616981132076,0.32895454545454544,,0.04560522587753817,FAST,0.00019020958083832334,1.4140215755532103e-06,0.00020112147855379882,0.00021368825990393672,0.0,7.336145317795271e-07,,,0.029886581032200737,2.3478679065613373e-05,1.0911897715475474e-05,-0.029685459553646938,-0.029672892772296802
5G9ZaF89zKeLU4AtTYJjT8dBttW8cR3W7kZnb1QBqTYnaVMy,163,False,0.0,348656,3137873,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5DXPu7dQYH2eKbJ52RPKz5JzzFX7r4u3pkJwq4WYxj7c2hmB,193,False,0.0,393683,3101188,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5FhLFuwL2wR89GBu37Sr7ZvTaWN9x91LAT1zXTkKRh6kaTyq,102,False,0.0,129631,3182541,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,7.179151303686693e-06,,,0.0,0.0,0.0,0.0,0.0
5CSa1rZAzh8Nf9nT9wMBghE6DPzTFoEdWZaRXD6mdVBkVJhw,207,True,0.0,1363061,3082427,6573859,41105737.84,84,16.41449706577307,5.335993383012605,1.0,6.252908351091802,SLOW,0.196822125748503,0.20061574633208165,0.3353159476737802,0.3199829122801579,0.0,0.0004448647149646184,,,0.11308353019925811,0.12316078653165491,0.1384938219252772,0.2222324174745221,0.2068993820808998
5CAAxTpdKUAkQ28aYAPABGXxSGpAkQ6u8jQPwmg5mMaKpQ1C,46,True,0.9591974020004272,2818571,30,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.06964855570026822,0.07101225363181612,,,0.0,0.0,0.0,0.0,0.0
5H8meiRCEsxTfan2aRfnNwMu1Q9CMwQwU6jWbPDRgBDDDUoR,112,False,0.0,211298,3174592,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5DiJwrYFkMhsEV9a8PdyoGzehe6sEJigKvkemdhjw6h88fwQ,185,False,0.0,169513,3122483,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5H3vKf42hhy11dQVgGaPmx1wdLkTVRsFKELNd3kh4twaMo3G,55,False,0.0,259752,3312954,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5DqYBeL7wHUeiBqFneZ9vx4EHjyQ1QuTy8ck7YSBvY8QLGHF,162,True,0.0,393113,3137874,81862,632298.21,5,15.512187507608264,12.261930563859481,,7.7239526275927775,SLOW,0.002450958083832335,0.0030859189974240656,0.011139610973597197,0.011356004669180637,0.0,0.00036975579459061394,,,0.0032294924769696786,0.008905046585348303,0.008688652889764862,0.007910118496627518,0.008126512192210958
5CLU51PTxQEoPTd6xbSfCep8Ap3ARMMrUtFZapyHZTQbjUV1,30,False,0.0,354715,3348901,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5Cw4vQd2EWsYZeU8nv3ntD74fZebd2u7EBuRiGbywHJ5bhDK,37,False,0.0,263267,3344955,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5D7kFWKcrbiaxFM57HSzFd6yrBEXCGXMxiDsYUqPMZb2cfNA,31,False,0.0,266369,3346079,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5Fh2zf5da6iEg4gra9LS2ppAq6qCoR1DZjUwQAD1fadKCuL9,120,False,0.0,422758,3173155,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5ENYfeYpqtDFVFt69hi5DnxCrT2brgtDnUuDK9uKe6XFLGUS,107,False,0.0,472794,3175124,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5Dqwt5JL2y6WD4EUiVhNzSbx45945teNVU8n9T4doicDhFYH,253,False,0.0,154752,3071265,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5HDgo5aBcc4HFMkFBF2MtfUjhN7SA3LoqJqFfxssUELNThSu,39,False,0.0,73548,3340156,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5ELeMbDhduEDnrZXPscMhrVjz81Ugv2XycgnXkoqKM3nS7Nu,106,False,0.0,599012,3175127,2297795,1164532.89,198,21.241864793757948,3.9695563910353338,1.0,0.5068045191150646,MID,0.06879625748502995,0.0056834799016371555,0.03264386581458331,0.03986812298762753,0.0,1.1574828802073046e-05,,,0.08837009414260137,-0.02892813449740242,-0.036152391670446635,-0.05572622832801806,-0.048501971154973844
5HMaexp8oudN42e6CSwSrVe47RodueM4U71Ecf1H6pU8gKDB,90,False,0.0,77648,3210611,170,7.56,1,0.0,0.0,,0.044470588235294116,FAST,5.0898203592814375e-06,3.6896431543789974e-08,1.2988275523043759e-05,0.0,0.0,2.0177047632966765e-09,,,0.02550554817726215,-5.0898203592814375e-06,7.89845516376232e-06,-0.025492559901739105,-0.02550554817726215
5CXtLcdfx14eBZbZvpqXjPPrknw2rgwwGBnHZcZJr34wJdfu,254,False,0.0,692751,3071264,141420,1079692.57,9,17.141935483870842,9.916280529538012,,7.6346525951067745,SLOW,0.004234131736526946,0.005269418385892019,0.0229735043115171,0.023475181229364716,0.0,0.00023998791528394918,,,0.005597243599877242,0.01924104949283777,0.018739372574990153,0.017376260711639856,0.017877937629487473
5C7kXmS2QgWminvrV9bJ3sxW8PWJqM5fAShBer5AGu9JgAgQ,85,False,0.0,51337,3224574,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5CUQK1orC4gBwCwV36AtSvHX4ZDJzqF2ibeWmw69usiG277u,34,False,0.0,1052364,3345598,224556,96415.05,56,16.08255867169344,3.6528068516016354,1.0,0.42935860097258594,MID,0.006723233532934132,0.0004705517582164137,0.004866273895967062,0.004319555772384887,0.0,9.069381383775475e-06,,,0.02504520190048905,-0.002403677760549245,-0.0018569596369670703,-0.02017892800452199,-0.020725646128104163
5CDP87B2xkWf2TdnUmPWw29xK5PatroAFTSvzFX1hfScR39q,76,False,0.0,157503,3251016,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0002757026988926251,,,0.0,0.0,0.0,0.0,0.0
5EWgbrkxRAxuM9yCkJ6QjudLEcwkGBP3ewTyManGz7k8qayV,111,False,0.0,113108,3174595,3691,559.01,4,72.51441153277466,0.9650833333333335,,0.15145218098076402,FAST,0.00011050898203592814,2.728237327684396e-06,0.000484895619526967,0.0004884303083518553,0.0,1.0100068484477385e-05,,,0.008924152162619,0.00037792132631592716,0.00037438663749103884,-0.008439256543092032,-0.008435721854267143
5HTh9BY7qzvL2r871tBAhwTUDMyv6X4iJBZTLUx4zjqPzw9H,150,False,0.0,355074,3167710,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5FxupdBah7dBxJrpBD8iCWXpsriHac53uRifrsa4YX8w6468,205,True,0.9997100830078125,311772,31,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0026400525093658467,0.0026654758030452887,,,0.0,0.0,0.0,0.0,0.0
5ChV1YxovrSKid5hRRC3Ax3GLWqCT6LqGYSuKoLFYcmNuQaw,42,False,0.0,391159,3332316,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,4.272840835463988e-09,,,0.0,0.0,0.0,0.0,0.0
5CRtZLMTqKDih1tn6qTyBg5HL2bCJR8PFFQJGaEDFWNJvPq9,237,False,0.0,130871,3073115,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5HTn5NcpCMabvHysyESrNirifM4GQqQJSnBT64kM7qCBas64,71,True,0.9611047506332397,3048114,45,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.02096781634933788,0.02151575641673476,,,0.0,0.0,0.0,0.0,0.0
5HSq2U6CLCJx65nK2MBUwLttJS3wf4pFvMGhrgpiEVuLot1Z,151,False,0.0,390273,3166293,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5FFA5k6c9u6cwefrPJ3HTmFeHVPjnbaVYcxAmiJeQDYrpxTU,104,False,0.0,403079,3179680,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,4.355754598658644e-07,,,0.0,0.0,0.0,0.0,0.0
5DfNuujMBon9981Sbg4XiaNCjEWkYx5aLge7P2YQwGj5u3LW,210,False,0.0,394400,2820086,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5E2HgKB8MKdCj9HQGP4JmbGBKnuYBgDhuLy1vjLSnoFVXewo,209,False,0.0,22237,3079730,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5EU1eoc3XvXASqkPJ3ST5LRWsykFEUyXr8xyChogB4xj4hi5,15,False,0.0,304386,3378715,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5EZLVAwrib5jhwoXMHtmZYAfthpLfbWTx3RrUu77Evda5BEZ,181,False,0.0,204196,3130019,70,22.54,2,0.0,0.0,,0.322,MID,2.095808383233533e-06,1.1000602738055899e-07,2.7157303366364223e-05,1.526344713599548e-05,0.0,1.2490453604373572e-06,,,0.004236281399514768,1.3167638752761946e-05,2.5061494983130692e-05,-0.004209124096148404,-0.004221017952378773
5H5yiZPYhn6wega6FRXSnFo2141pCNgjKdnLJEGu6LBAVX9k,247,False,0.0,211896,3071995,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,4.596647268276454e-06,,,0.0,0.0,0.0,0.0,0.0
5FLoWCDovMPeH3Gv4syQSZ8TuKcMv6N27g8diDU8zJSeRv8m,6,True,0.9997100830078125,1644674,39,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.01657281564010456,0.016365585924981912,,,0.0,0.0,0.0,0.0,0.0
5F4rMv2uyj6fFsVXLS4ti2zPiCQUXNGQ5ovhHvJKmAs3ofvG,36,False,0.0,264782,3345372,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5HB94P842C3dF2iRDv2thpwVZXxZRQhNb4CGYn91CL4HuXQf,3,False,0.0,290017,3435895,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5CyACRMKRpVm5uCkGwDazSEyzG7Xwrjq7jXHLWZXnyRoJL8b,229,False,0.0,161486,1431063,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5DHjMn3axy8erTVupPHGw29nQbPHEtFMDcWHggMmxsg3YFCm,58,False,0.0,429938,3304822,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5GTVgSq61H4HF6vLop9Nv7Uuw6xxLjynyJwWTkFGagYtkCNN,45,False,0.0,469915,3325032,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5HK6dGD8NcwWdKhZSqELVhbjFArJz5bB7urZKWGzc1CaYpCr,17,False,0.0,267771,3378708,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5C7ULDdnpj2GfKuaJsVDBcDsYkAQUZgq9jMrhxMSkyEk1o8i,7,False,0.0,409803,3382004,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5FXCy2cawSTHQegKeaRxPFr5UFPF2MzydaRGNsMoeJQHdhwU,222,False,0.0,41685,3078113,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5Df4T8mL2MhRkYNTAKpzwceGWigUWNrKDMqe9Uc8CWG9FBez,103,False,0.0,315049,3179907,4544,4078.65,4,16.413216114457825,8.771275590551182,1.0,0.8975902288732395,MID,0.00013604790419161677,1.9905771232285578e-05,0.0,0.0,0.0,0.0,,,0.002800382945455928,-0.00013604790419161677,-0.00013604790419161677,-0.002800382945455928,-0.002800382945455928
5CMUxZ9EQpRsxtuFE3f8vcUoXheZMWnHex4WQ2dJCzxwMHaM,51,False,0.0,210890,3313660,1443459,9292441.58,8,13.911787076923456,4.337518849393525,,6.437620729095873,SLOW,0.04321733532934132,0.04535157865491237,0.07948431035996022,0.0811404840433593,0.0,1.870181448728461e-05,,,0.021323953547454838,0.03792314871401798,0.036266975030618896,0.05816035681250538,0.05981653049590446
5FQysh6C2MbQL3tgnbpy8z66S8FZosir63Htfx7UcD5ALDHG,158,False,0.0,211395,3138369,31750,1411.11,4,0.0,0.0,,0.044444409448818896,FAST,0.0009505988023952096,6.886894644941463e-06,4.171991531644359e-05,3.052689427199096e-05,0.0,3.581993684046516e-07,,,0.02679158284247768,-0.0009200719081232186,-0.000908878887078766,-0.026749862927161236,-0.02676105594820569
5EP7BQH49Kk7E7rTiX6DkVYLWwMCH9z3cPbTbc6m8VqtyGGR,81,False,0.0,115408,3244198,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5HBt4e7RGQDdqBQtjBvHR9pLCazLPPRybm7YWHsN3wJkDQTK,32,False,0.0,266436,3345763,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
5E1Z8N7v4uN4x7tAmJWtLeEp5UHZfquvGuR2VeCDcthRay46,101,False,0.0,176793,3182569,0,0.0,0,0.0,0.0,,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
