uid,hotkey,hotkey_short,name,stake,div,incentive,emission,tv,consensus,take,take_known,is_ghost,staleness_blocks,staleness_hours,stale_flag,your_yield,top1_pct,top3_pct,conc_flag,nominator_count,self_stake_pct,subnet_count
7,5G1NjW9YhXLadMWajvTkfcJy6up3yH2q1YzMXDTi6ijanChe,5G1NjW9Y...,,77948.609375,0.0,0.010589761659502983,0.05894910916686058,0.13443198800086975,0.009292744100093842,0.179995422293431,True,True,4383733,14612.443333333333,STALE,0.0,0.7528032855002768,0.8967038917096659,HIGH,16,0.7528032855002768,13
62,5GcAZ4SFfghRCYqhSTaeGqmgfosWfRRtSjp5T1YxpVuNHZCV,5GcAZ4SF...,,62979.2734375,0.0,0.0,0.0,0.0,0.0,0.0,True,True,5649125,18830.416666666668,STALE,0.0,0.9795892069397292,0.9901597043010902,HIGH,36,1.1041563594403777e-05,1
58,5HbScNssaEfioJHXjcXdpyqo1AKnYjymidGF8opcF9rTFZdT,5HbScNss...,,53356.24609375,0.0,0.0,0.0,0.07048141956329346,0.0,0.0899977111467155,True,True,3426515,11421.716666666667,STALE,0.0,0.4666670378509993,0.9815881101418154,MODERATE,9,0.017149219350494845,55
35,5Deo9Q3SnZWNPSEPRTgapbyy6egKu2oaNSqD4RQHHJEuzD9Y,5Deo9Q3S...,,49998.25390625,0.0,0.009918364696204662,0.05524424836039543,0.0073853665962815285,0.009292744100093842,0.179995422293431,True,True,5653311,18844.37,STALE,0.0,0.9759025236576241,0.9844566890429571,HIGH,60,0.0,1
17,5Fy3MjrdKRvUWSuJa4Yd5dmBYunzKNmXnLcvP22NfaTvhQCY,5Fy3Mjrd...,,47911.14453125,0.0,0.02554360218346119,0.14215236902236938,0.48729684948921204,0.018493935465812683,0.0899977111467155,True,True,3283333,10944.443333333333,STALE,0.0,0.06115103553964063,0.14874735565089475,DISTRIBUTED,1034,0.0,5
26,5G9hfkx9wGB1CLMT9WXkpHSAiYzjZb5o1Boyq4KAdDhjwrc5,5G9hfkx9...,,47452.8359375,0.0,0.0,0.0,0.0,0.0,0.0,True,True,5048259,16827.53,STALE,0.0,0.22369227923193818,0.3456147800201895,DISTRIBUTED,368,4.21471136846314e-05,88
44,5E4hBXkG9uVc1y9zdNzgCiLHrPbFukChkYeN1LxFnZgg4ASL,5E4hBXkG...,,47256.30078125,0.0,0.0,0.0,0.0,0.0,0.0899977111467155,True,True,6741877,22472.923333333332,STALE,0.0,0.14465151386948688,0.2834540654269869,DISTRIBUTED,1514,0.0,1
22,5DvTpiniW9s3APmHRYn8FroUWyfnLtrsid5Mtn5EwMXHN2ed,5DvTpini...,,43856.90625,0.0,0.0,0.0,0.19559013843536377,0.0,0.0899977111467155,True,True,3930579,13101.93,STALE,0.0,0.2325137802879982,0.36678257228768446,DISTRIBUTED,572,0.0,2
56,5D4gEn5S422dTGR5NJJKZ93FNV6hDmfwDPfxFNgcoVnUkZ4f,5D4gEn5S...,,43331.21875,0.0,0.0,0.0,0.0,0.0,0.04998855573357748,True,True,3280953,10936.51,STALE,0.0,0.12401461427784813,0.33919186941296264,DISTRIBUTED,363,0.016534725664389405,1
30,5FFM6Nvvm78GqyMratgXXvjbqZPi7SHgSQ81nyS96jBuUWgt,5FFM6Nvv...,,36298.78515625,0.0,0.03663691133260727,0.20386555790901184,0.09050125628709793,0.03028915822505951,0.179995422293431,True,True,3380513,11268.376666666667,STALE,0.0,0.5055914317859571,0.9989649197955658,HIGH,21,0.0,1
52,5CoZxgtfhcJKX2HmkwnsN18KbaT9aih9eF3b6qVPTgAUbifj,5CoZxgtf...,,28832.478515625,0.0,0.011459525674581528,0.06380008906126022,0.0,0.009292744100093842,0.179995422293431,True,True,3692374,12307.913333333334,STALE,0.0,0.3066809675002408,0.713382844752251,MODERATE,161,0.02073957102539895,1
31,5Fq5v71D4LX8Db1xsmRSy6udQThcZ8sFDqxQFwnUZ1BuqY5A,5Fq5v71D...,,28804.654296875,0.0,0.022812237963080406,0.12700104713439941,0.00013733119703829288,0.018493935465812683,0.07998779278248264,True,True,3274284,10914.28,STALE,0.0,0.2289388765643046,0.5534845552801185,DISTRIBUTED,57,0.03585630462982252,1
53,5F2NCTUugqBHMPp5UyGjGMV9a94a2Eh6JDPBUFzWL2Zabjz8,5F2NCTUu...,,19591.021484375,0.0,0.0,0.0,0.0,0.0,0.0899977111467155,True,True,6494618,21648.726666666666,STALE,0.0,0.12441601861277178,0.19106231633712908,DISTRIBUTED,703,0.0,1
41,5GmvyePN9aYErXBBhBnxZKGoGk4LKZApE4NkaSzW62CYCYNA,5GmvyePN...,,7250.3115234375,0.0,0.013550011441111565,0.07541696727275848,0.21393148601055145,0.009292744100093842,0.0899977111467155,True,True,3273656,10912.186666666666,STALE,0.0,0.3311100940230314,0.44041338502222,MODERATE,271,0.0,1
60,5DM7CPqPKtMSADhFKYsstsCS4Tm4Kd6PMXoh6DdqY4MtxmtX,5DM7CPqP...,,4576.08349609375,0.0,0.0,0.0,0.1743648499250412,0.0,0.179995422293431,True,True,3448581,11495.27,STALE,0.0,0.18433894947811885,0.4674807762450991,DISTRIBUTED,99,0.0,1
59,5EtUYRu7sFqs9obCrN6JSNTnAAcpk98oJ27YV2EF9gC4tvzs,5EtUYRu7...,,4103.0048828125,0.0,0.0,0.0,0.14592202007770538,0.0,0.09999237048905166,True,True,3599086,11996.953333333333,STALE,0.0,0.49636042177062717,0.9012322273588188,MODERATE,6,0.0,21
23,5FxcZraZACr4L78jWkcYe3FHdiwiAUzrKLVtsSwkvFobBKqq,5FxcZraZ...,,3100.246826171875,0.0,0.034256502985954285,0.19062966108322144,0.043579768389463425,0.027786679565906525,0.179995422293431,True,True,3317976,11059.92,STALE,0.0,0.5523029005685438,0.7056336897874129,HIGH,129,0.0,1
37,5FFSBkNiymQWHaxc8dTmfTT7iHoz6YDexVG4xR2yLrffVR86,5FFSBkNi...,,2259.891357421875,0.0,0.0,0.0,0.009292744100093842,0.0,0.013550011444266423,True,True,5380873,17936.243333333332,STALE,0.0,0.49371864369442725,0.7956052746846957,MODERATE,14,0.0,1
45,5ELREhApbCahM7FyGLM1V9WDsnnjCRmMCJTmtQD51oAEqwVh,5ELREhAp...,,1807.9581298828125,0.0,0.0057068741880357265,0.031828105449676514,0.0,0.0045929658226668835,0.0,True,True,3398066,11326.886666666667,STALE,0.0,0.2396155452205462,0.4552480973488922,DISTRIBUTED,112,0.0068850436669593154,3
46,5HpmskNwfgBSqsiJ8GoYazEXNP89eppotYZqfnRnE87kxaWG,5HpmskNw...,,1077.205078125,0.0,0.0,0.0,0.0,0.0,0.09999237048905166,True,True,6017459,20058.196666666667,STALE,0.0,0.9916871862570216,0.9990455149955522,HIGH,4,0.0,1
16,5HZ7yqdZhZdFpvqz6mrXeiMazszseDyusP6bLiLKEx4TKvif,5HZ7yqdZ...,,1064.0869140625,0.0,0.0,0.0,0.036987870931625366,0.0,0.0899977111467155,True,True,5808230,19360.766666666666,STALE,0.0,0.9997376607219364,1.0,HIGH,3,0.0,1
