uid,hotkey,hotkey_short,name,stake,div,incentive,emission,tv,consensus,take,take_known,is_ghost,staleness_blocks,staleness_hours,stale_flag,your_yield,top1_pct,top3_pct,conc_flag,nominator_count,self_stake_pct,subnet_count
55,5E4z3h9yVhmQyCFWNbY9BPpwhx4xFiPwq3eeqmBgVF6KULde,5E4z3h9y...,,17198.638671875,0.10218966752290726,0.0,0.5686779618263245,0.5142900943756104,0.0,0.0899977111467155,True,False,3695654,12318.846666666666,STALE,0.0005375731183644768,0.37869380515398404,0.6195665676634851,MODERATE,224,0.0,2
8,5FnGPRV7fQSWjHo8Q3Bgrn7GzciQKJKUitv9WCwqTzZKMVZZ,5FnGPRV7...,,15191.1396484375,0.04113832488656044,0.05061417445540428,0.5106600522994995,0.6325322389602661,0.036987870931625366,0.0,True,False,3702202,12340.673333333334,STALE,0.00026903374001141956,0.5890905199218129,0.8002542267802119,HIGH,127,0.0,1
9,5CszMVts9ueMUSKdAwLFSLT7u4oyxN7fUBpo8Z3ETw1ggMUV,5CszMVts...,,14659.630859375,0.027710383757948875,0.07138170301914215,0.5514393448829651,0.27582207322120667,0.05426108092069626,0.05999847409781033,True,False,3649140,12163.8,STALE,0.00017648004387089524,0.20832405363865775,0.6086301889668045,DISTRIBUTED,94,0.0,1
61,5GP7c3fFazW9GXK8Up3qgu2DJBk8inu4aK9TZy3RuoSWVCMi,5GP7c3fF...,,60814.734375,0.06839093565940857,0.0,0.3805982172489166,0.7504844665527344,0.0,0.0,True,False,3662768,12209.226666666667,STALE,0.00011227322315547498,0.1548657025284971,0.37704451091785146,DISTRIBUTED,590,0.0,39
15,5CsvRJXuR955WojnGMdok1hbhffZyB4N5ocrv82f3p5A2zVp,5CsvRJXu...,,173558.453125,0.20885023474693298,0.0,1.162156105041504,0.5075608491897583,0.0,0.0899977111467155,True,False,3649246,12164.153333333334,STALE,0.00010944137082140947,0.19494969256042383,0.4568010106641188,DISTRIBUTED,863,0.0007782577834142883,72
20,5DXdHixxtCvoa6GHKs2Jgrdzc61882Ftx1zN2sYFQuwgL1S1,5DXdHixx...,,705172.5625,0.41701382398605347,0.0004882887005805969,2.3231751918792725,0.6586251854896545,0.00041199359111487865,0.0899977111467155,True,False,3691077,12303.59,STALE,5.3806649299613065e-05,0.10081857444678381,0.19928699597773167,DISTRIBUTED,975,0.0,1
3,5Ggasr6fQqKZXuovBTT44GvhuoFpxBsXGPY3AUtFr9mWxGTV,5Ggasr6f...,,277338.53125,0.13336385786533356,0.0,0.7421349287033081,0.548699140548706,0.0,0.179995422293431,True,False,3649161,12163.87,STALE,3.941737056401813e-05,0.40464739806418015,0.5780030402355368,MODERATE,1625,0.0015585405139828055,4
2,5G3wMP3g3d775hauwmAZioYFVZYnvw6eY46wkFy8hEWD5KP3,5G3wMP3g...,,246559.546875,0.0012664988171309233,0.013977264054119587,0.08495710045099258,0.4112764298915863,0.009292744100093842,0.179995422293431,True,False,3662448,12208.16,STALE,4.2103978575522625e-07,0.09573306766557663,0.23966479133953927,DISTRIBUTED,5425,0.08062256151938829,1
1,5E2LP6EnZ54m3wS8s1yPvD5c3xo71kQroBw7aUVK32TKeZ5u,5E2LP6En...,,1001402.75,0.0,0.045059893280267715,0.25075897574424744,0.3351033926010132,0.029404135420918465,0.0,True,True,5677167,18923.89,STALE,0.0,0.07105853367896597,0.13485962564032775,DISTRIBUTED,4986,0.0001746901490660448,112
54,5Ckaoft1B1CQ9zBV2FLVju4KPuMQzJVn7QUf3JeTvTq1uUes,5Ckaoft1...,,768843.0625,0.0,0.0,0.0,0.00013733119703829288,0.0,0.179995422293431,True,True,5428682,18095.606666666667,STALE,0.0,0.2521631542666103,0.737826597465711,MODERATE,102,0.0,1
6,5GKH9FPPnWSUoeeTJp19wVtd84XqFW4pyK2ijV2GsFbhTrP1,5GKH9FPP...,,550787.375,0.0,0.016464484855532646,0.09161641448736191,0.5271534323692322,0.014785991981625557,0.0899977111467155,True,True,3662683,12208.943333333333,STALE,0.0,0.10483083453962629,0.24115912866510414,DISTRIBUTED,8078,0.0,1
29,5HmkM6X1D3W3CuCSPuHhrbYyZNBy2aGAiZy9NczoJmtY25H7,5HmkM6X1...,,260730.71875,0.0,0.011490043252706528,0.06394300609827042,0.40570688247680664,0.009292744100093842,0.0899977111467155,True,True,3656494,12188.313333333334,STALE,0.0,0.18263844264616166,0.4621005836703786,DISTRIBUTED,713,2.87513880000353e-09,16
4,5HK5tp6t2S59DywmHRWPBVJeJ86T61KjurYqeooqj8sREpeN,5HK5tp6t...,,224201.953125,0.0,0.143541619181633,0.7987699508666992,0.5206988453865051,0.09689478576183319,0.0899977111467155,True,True,3662971,12209.903333333334,STALE,0.0,0.05318667773405661,0.15510973333992983,DISTRIBUTED,3985,0.0,12
10,5Dd8gaRNdhm1YP7G1hcB1N842ecAUQmbLjCRLqH5ycaTGrWv,5Dd8gaRN...,,208513.78125,0.0,0.0,0.0,0.48293277621269226,0.0,0.0,True,True,4527172,15090.573333333334,STALE,0.0,0.1989708971606009,0.4438317736361093,DISTRIBUTED,71,0.10056970779797351,1
18,5GTWwu3NCbYmVFzwfrXa1sx8y4UNLR3padWfVZwjNnDmySXP,5GTWwu3N...,,138630.140625,0.0,0.0,0.0,0.1412832885980606,0.0,0.0,True,True,350982,1169.94,STALE,0.0,0.9914414816238128,0.9993814738014742,HIGH,15,0.00029802985769869375,1
57,5G9mJMfD12NxF3oXuTrLuCQHyQeJfMkHKHbPncDnGbTn423v,5G9mJMfD...,,119897.7734375,0.0,0.0,0.0,0.048325322568416595,0.0,0.179995422293431,True,True,5736396,19121.32,STALE,0.0,1.0,1.0,HIGH,1,0.0,1
5,5FtBncJvGhxjBs4aFn2pid6aur9tBUuo9QR7sHe5DkoRizzo,5FtBncJv...,,90488.796875,0.0,0.009018082171678543,0.050193626433610916,0.5547112226486206,0.0073853665962815285,0.0899977111467155,True,True,3664697,12215.656666666666,STALE,0.0,0.22649609932344683,0.4299706217360288,DISTRIBUTED,724,0.0,1
7,5G1NjW9YhXLadMWajvTkfcJy6up3yH2q1YzMXDTi6ijanChe,5G1NjW9Y...,,66265.953125,0.0,0.010589761659502983,0.05894910916686058,0.13443198800086975,0.009292744100093842,0.179995422293431,True,True,4758686,15862.286666666667,STALE,0.0,0.8707134825963333,0.9481176257860204,HIGH,13,0.8707134825963333,12
62,5GcAZ4SFfghRCYqhSTaeGqmgfosWfRRtSjp5T1YxpVuNHZCV,5GcAZ4SF...,,64376.890625,0.0,0.0,0.0,0.0,0.0,0.0,True,True,6024078,20080.26,STALE,0.0,0.9697528958076939,0.9852784568651507,HIGH,73,1.0913644741465278e-05,1
26,5G9hfkx9wGB1CLMT9WXkpHSAiYzjZb5o1Boyq4KAdDhjwrc5,5G9hfkx9...,,63417.39453125,0.0,0.0,0.0,0.0,0.0,0.0,True,True,5423212,18077.373333333333,STALE,0.0,0.21855723747587547,0.43887788463608135,DISTRIBUTED,434,3.1537088257710025e-05,81
35,5Deo9Q3SnZWNPSEPRTgapbyy6egKu2oaNSqD4RQHHJEuzD9Y,5Deo9Q3S...,,54992.9296875,0.0,0.009918364696204662,0.05524424836039543,0.0073853665962815285,0.009292744100093842,0.179995422293431,True,True,6028264,20094.213333333333,STALE,0.0,0.9822134057755563,0.9882492242931257,HIGH,58,0.0,1
58,5HbScNssaEfioJHXjcXdpyqo1AKnYjymidGF8opcF9rTFZdT,5HbScNss...,,53794.28125,0.0,0.0,0.0,0.07048141956329346,0.0,0.0899977111467155,True,True,3801468,12671.56,STALE,0.0,0.46662233365188105,0.9816116662446178,MODERATE,8,0.01715336284186,40
44,5E4hBXkG9uVc1y9zdNzgCiLHrPbFukChkYeN1LxFnZgg4ASL,5E4hBXkG...,,49942.00390625,0.0,0.0,0.0,0.0,0.0,0.0899977111467155,True,True,7116830,23722.766666666666,STALE,0.0,0.13828293662880667,0.2677703095087026,DISTRIBUTED,1538,0.0,1
17,5Fy3MjrdKRvUWSuJa4Yd5dmBYunzKNmXnLcvP22NfaTvhQCY,5Fy3Mjrd...,,41709.26171875,0.0,0.02554360218346119,0.14215236902236938,0.48729684948921204,0.018493935465812683,0.0899977111467155,True,True,3658286,12194.286666666667,STALE,0.0,0.05978201691783285,0.11713725412285522,DISTRIBUTED,1004,0.0,3
22,5DvTpiniW9s3APmHRYn8FroUWyfnLtrsid5Mtn5EwMXHN2ed,5DvTpini...,,40897.84375,0.0,0.0,0.0,0.19559013843536377,0.0,0.0899977111467155,True,True,4305532,14351.773333333333,STALE,0.0,0.25150581097188396,0.39031889959612504,MODERATE,549,0.0,1
56,5D4gEn5S422dTGR5NJJKZ93FNV6hDmfwDPfxFNgcoVnUkZ4f,5D4gEn5S...,,37815.625,0.0,0.0,0.0,0.0,0.0,0.04998855573357748,True,True,3655906,12186.353333333333,STALE,0.0,0.12736198950019928,0.3406299221659099,DISTRIBUTED,340,0.019092188931863756,1
30,5FFM6Nvvm78GqyMratgXXvjbqZPi7SHgSQ81nyS96jBuUWgt,5FFM6Nvv...,,36567.8828125,0.0,0.03663691133260727,0.20386555790901184,0.09050125628709793,0.03028915822505951,0.179995422293431,True,True,3755466,12518.22,STALE,0.0,0.5058732610464329,0.998964351614683,HIGH,21,0.0,1
31,5Fq5v71D4LX8Db1xsmRSy6udQThcZ8sFDqxQFwnUZ1BuqY5A,5Fq5v71D...,,29033.45703125,0.0,0.022812237963080406,0.12700104713439941,0.00013733119703829288,0.018493935465812683,0.07998779278248264,True,True,3649237,12164.123333333333,STALE,0.0,0.22894172349949868,0.5535898526659523,DISTRIBUTED,58,0.035834966363546855,1
52,5CoZxgtfhcJKX2HmkwnsN18KbaT9aih9eF3b6qVPTgAUbifj,5CoZxgtf...,,25627.1171875,0.0,0.011459525674581528,0.06380008906126022,0.0,0.009292744100093842,0.179995422293431,True,True,4067327,13557.756666666666,STALE,0.0,0.3476471454260908,0.7980723904697457,MODERATE,161,2.6596884932322687e-07,1
53,5F2NCTUugqBHMPp5UyGjGMV9a94a2Eh6JDPBUFzWL2Zabjz8,5F2NCTUu...,,16772.05078125,0.0,0.0,0.0,0.0,0.0,0.0899977111467155,True,True,6869571,22898.57,STALE,0.0,0.14549689859015802,0.2252802905202394,DISTRIBUTED,660,0.0,1
41,5GmvyePN9aYErXBBhBnxZKGoGk4LKZApE4NkaSzW62CYCYNA,5GmvyePN...,,6971.29541015625,0.0,0.013550011441111565,0.07541696727275848,0.21393148601055145,0.009292744100093842,0.0899977111467155,True,True,3648609,12162.03,STALE,0.0,0.3447190033498853,0.4570804362144101,MODERATE,264,1.4344536194307158e-13,1
60,5DM7CPqPKtMSADhFKYsstsCS4Tm4Kd6PMXoh6DdqY4MtxmtX,5DM7CPqP...,,4647.7666015625,0.0,0.0,0.0,0.1743648499250412,0.0,0.07899595635919737,True,True,3823534,12745.113333333333,STALE,0.0,0.18353171531938853,0.4653299956644982,DISTRIBUTED,99,0.0,1
59,5EtUYRu7sFqs9obCrN6JSNTnAAcpk98oJ27YV2EF9gC4tvzs,5EtUYRu7...,,4197.63623046875,0.0,0.0,0.0,0.14592202007770538,0.0,0.09999237048905166,True,True,3974039,13246.796666666667,STALE,0.0,0.4913187407909117,0.8444866270727068,MODERATE,13,0.0,18
39,5DUuFhF41eCf5Yu9h17j9ogGkJhXYr8mkU8tFcUDkH16k2GU,5DUuFhF4...,,3451.242919921875,0.0,0.0,0.0,0.0,0.0,0.0,True,True,65546,218.48666666666668,STALE,0.0,1.0,1.0,HIGH,1,1.0,0
23,5FxcZraZACr4L78jWkcYe3FHdiwiAUzrKLVtsSwkvFobBKqq,5FxcZraZ...,,2864.35400390625,0.0,0.034256502985954285,0.19062966108322144,0.043579768389463425,0.027786679565906525,0.179995422293431,True,True,3692929,12309.763333333334,STALE,0.0,0.59869170538676,0.7317255482987147,HIGH,125,0.0,1
37,5FFSBkNiymQWHaxc8dTmfTT7iHoz6YDexVG4xR2yLrffVR86,5FFSBkNi...,,2253.556396484375,0.0,0.0,0.0,0.009292744100093842,0.0,0.013550011444266423,True,True,5755826,19186.086666666666,STALE,0.0,0.5004846278915144,0.812922067965085,HIGH,12,0.0,1
45,5ELREhApbCahM7FyGLM1V9WDsnnjCRmMCJTmtQD51oAEqwVh,5ELREhAp...,,1988.7320556640625,0.0,0.0057068741880357265,0.031828105449676514,0.0,0.0045929658226668835,0.0,True,True,3773019,12576.73,STALE,0.0,0.31502728602154145,0.6000046387792348,MODERATE,109,0.0063019992335777465,3
25,5H6yVWofkLbrJBmKwSvCd4fT6kYnc5jXn9kZ7H6GxUESnK62,5H6yVWof...,,1200.2576904296875,0.0,0.0,0.0,0.0,0.0,0.179995422293431,True,True,112728,375.76,STALE,0.0,0.9166586323458873,1.0,HIGH,2,0.0,0
