uid,hotkey,hotkey_short,name,stake,div,incentive,emission,tv,consensus,take,take_known,is_ghost,staleness_blocks,staleness_hours,stale_flag,your_yield,top1_pct,top3_pct,conc_flag,nominator_count,self_stake_pct,subnet_count
10,5Dd8gaRNdhm1YP7G1hcB1N842ecAUQmbLjCRLqH5ycaTGrWv,5Dd8gaRN...,,210961.09375,0.0,0.0,0.0,0.48293277621269226,0.0,0.0,True,True,4126023,13753.41,STALE,0.0,0.19455950164654845,0.4339720052982081,DISTRIBUTED,38,0.09836598409796628,1
4,5HK5tp6t2S59DywmHRWPBVJeJ86T61KjurYqeooqj8sREpeN,5HK5tp6t...,,205164.890625,0.0,0.143541619181633,0.7987699508666992,0.5206988453865051,0.09689478576183319,0.0899977111467155,True,True,3261822,10872.74,STALE,0.0,0.08429237291051048,0.18839745255179977,DISTRIBUTED,3547,0.0,12
23,5FxcZraZACr4L78jWkcYe3FHdiwiAUzrKLVtsSwkvFobBKqq,5FxcZraZ...,,139908.6875,0.0,0.034256502985954285,0.19062966108322144,0.043579768389463425,0.027786679565906525,0.179995422293431,True,True,3291780,10972.6,STALE,0.0,0.6420257242280122,0.9900824170217003,HIGH,131,0.0,1
5,5FtBncJvGhxjBs4aFn2pid6aur9tBUuo9QR7sHe5DkoRizzo,5FtBncJv...,,96426.53125,0.0,0.009018082171678543,0.050193626433610916,0.5547112226486206,0.0073853665962815285,0.0899977111467155,True,True,3263548,10878.493333333334,STALE,0.0,0.19827095049147184,0.40320486427907853,DISTRIBUTED,736,0.0060927074106227885,1
7,5G1NjW9YhXLadMWajvTkfcJy6up3yH2q1YzMXDTi6ijanChe,5G1NjW9Y...,,78419.578125,0.0,0.010589761659502983,0.05894910916686058,0.13443198800086975,0.009292744100093842,0.179995422293431,True,True,4357537,14525.123333333333,STALE,0.0,0.7545229190477676,0.8974100310904477,HIGH,16,0.7545229190477676,13
62,5GcAZ4SFfghRCYqhSTaeGqmgfosWfRRtSjp5T1YxpVuNHZCV,5GcAZ4SF...,,62901.328125,0.0,0.0,0.0,0.0,0.0,0.0,True,True,5622929,18743.096666666668,STALE,0.0,0.9796104986062375,0.99012899400538,HIGH,38,1.1034951109336039e-05,1
58,5HbScNssaEfioJHXjcXdpyqo1AKnYjymidGF8opcF9rTFZdT,5HbScNss...,,53299.07421875,0.0,0.0,0.0,0.07048141956329346,0.0,0.0899977111467155,True,True,3400319,11334.396666666667,STALE,0.0,0.4663714603395859,0.9815773177065378,MODERATE,9,0.017158894362567744,55
35,5Deo9Q3SnZWNPSEPRTgapbyy6egKu2oaNSqD4RQHHJEuzD9Y,5Deo9Q3S...,,50017.4609375,0.0,0.009918364696204662,0.05524424836039543,0.0073853665962815285,0.009292744100093842,0.179995422293431,True,True,5627115,18757.05,STALE,0.0,0.9751099953430011,0.9836585437842988,HIGH,61,0.0,1
26,5G9hfkx9wGB1CLMT9WXkpHSAiYzjZb5o1Boyq4KAdDhjwrc5,5G9hfkx9...,,48974.03125,0.0,0.0,0.0,0.0,0.0,0.0,True,True,5022063,16740.21,STALE,0.0,0.21663111826594372,0.3346883882105202,DISTRIBUTED,364,4.08379702042026e-05,88
17,5Fy3MjrdKRvUWSuJa4Yd5dmBYunzKNmXnLcvP22NfaTvhQCY,5Fy3Mjrd...,,47921.390625,0.0,0.02554360218346119,0.14215236902236938,0.48729684948921204,0.018493935465812683,0.0899977111467155,True,True,3257137,10857.123333333333,STALE,0.0,0.06109072237077057,0.14862089867604786,DISTRIBUTED,1037,0.0,6
44,5E4hBXkG9uVc1y9zdNzgCiLHrPbFukChkYeN1LxFnZgg4ASL,5E4hBXkG...,,47167.0546875,0.0,0.0,0.0,0.0,0.0,0.0899977111467155,True,True,6715681,22385.603333333333,STALE,0.0,0.14480667610059672,0.2836267832755889,DISTRIBUTED,1499,0.0,1
22,5DvTpiniW9s3APmHRYn8FroUWyfnLtrsid5Mtn5EwMXHN2ed,5DvTpini...,,43892.359375,0.0,0.0,0.0,0.19559013843536377,0.0,0.0899977111467155,True,True,3904383,13014.61,STALE,0.0,0.2323259710347767,0.366390976588306,DISTRIBUTED,572,0.0,2
56,5D4gEn5S422dTGR5NJJKZ93FNV6hDmfwDPfxFNgcoVnUkZ4f,5D4gEn5S...,,43295.78125,0.0,0.0,0.0,0.0,0.0,0.04998855573357748,True,True,3254757,10849.19,STALE,0.0,0.12402698149477231,0.3393165552441141,DISTRIBUTED,362,0.016533186130413914,1
30,5FFM6Nvvm78GqyMratgXXvjbqZPi7SHgSQ81nyS96jBuUWgt,5FFM6Nvv...,,36206.7578125,0.0,0.03663691133260727,0.20386555790901184,0.09050125628709793,0.03028915822505951,0.179995422293431,True,True,3354317,11181.056666666667,STALE,0.0,0.5065826952044911,0.9989630795695803,HIGH,21,0.0,1
52,5CoZxgtfhcJKX2HmkwnsN18KbaT9aih9eF3b6qVPTgAUbifj,5CoZxgtf...,,29103.150390625,0.0,0.011459525674581528,0.06380008906126022,0.0,0.009292744100093842,0.179995422293431,True,True,3666178,12220.593333333334,STALE,0.0,0.3036102391779884,0.7096837109443379,MODERATE,154,0.028914162039321966,1
31,5Fq5v71D4LX8Db1xsmRSy6udQThcZ8sFDqxQFwnUZ1BuqY5A,5Fq5v71D...,,28793.828125,0.0,0.022812237963080406,0.12700104713439941,0.00013733119703829288,0.018493935465812683,0.07998779278248264,True,True,3248088,10826.96,STALE,0.0,0.22898311708622612,0.5534612036264674,DISTRIBUTED,57,0.03585292828180696,1
53,5F2NCTUugqBHMPp5UyGjGMV9a94a2Eh6JDPBUFzWL2Zabjz8,5F2NCTUu...,,19594.26171875,0.0,0.0,0.0,0.0,0.0,0.0899977111467155,True,True,6468422,21561.406666666666,STALE,0.0,0.1251209340947861,0.19175621591657024,DISTRIBUTED,703,0.0,1
41,5GmvyePN9aYErXBBhBnxZKGoGk4LKZApE4NkaSzW62CYCYNA,5GmvyePN...,,7250.013671875,0.0,0.013550011441111565,0.07541696727275848,0.21393148601055145,0.009292744100093842,0.0899977111467155,True,True,3247460,10824.866666666667,STALE,0.0,0.33110918178178744,0.440411553913802,MODERATE,271,0.0,1
59,5EtUYRu7sFqs9obCrN6JSNTnAAcpk98oJ27YV2EF9gC4tvzs,5EtUYRu7...,,5498.95263671875,0.0,0.0,0.0,0.14592202007770538,0.0,0.09999237048905166,True,True,3572890,11909.633333333333,STALE,0.0,0.4243623881206473,0.8718754179480795,MODERATE,6,0.0,22
60,5DM7CPqPKtMSADhFKYsstsCS4Tm4Kd6PMXoh6DdqY4MtxmtX,5DM7CPqP...,,4597.21044921875,0.0,0.0,0.0,0.1743648499250412,0.0,0.179995422293431,True,True,3422385,11407.95,STALE,0.0,0.18345492954251788,0.4651695438221692,DISTRIBUTED,101,0.0,1
37,5FFSBkNiymQWHaxc8dTmfTT7iHoz6YDexVG4xR2yLrffVR86,5FFSBkNi...,,2254.8544921875,0.0,0.0,0.0,0.009292744100093842,0.0,0.013550011444266423,True,True,5354677,17848.923333333332,STALE,0.0,0.49415808289188834,0.7962418925194162,MODERATE,13,0.0,1
45,5ELREhApbCahM7FyGLM1V9WDsnnjCRmMCJTmtQD51oAEqwVh,5ELREhAp...,,1807.8389892578125,0.0,0.0057068741880357265,0.031828105449676514,0.0,0.0045929658226668835,0.0,True,True,3371870,11239.566666666668,STALE,0.0,0.2396146180461501,0.45524471744846556,DISTRIBUTED,112,0.0068850845141331845,3
46,5HpmskNwfgBSqsiJ8GoYazEXNP89eppotYZqfnRnE87kxaWG,5HpmskNw...,,1076.1126708984375,0.0,0.0,0.0,0.0,0.0,0.09999237048905166,True,True,5991263,19970.876666666667,STALE,0.0,0.9916866191014633,0.9990445460914695,HIGH,4,0.0,1
16,5HZ7yqdZhZdFpvqz6mrXeiMazszseDyusP6bLiLKEx4TKvif,5HZ7yqdZ...,,1062.996337890625,0.0,0.0,0.0,0.036987870931625366,0.0,0.0899977111467155,True,True,5782034,19273.446666666667,STALE,0.0,0.9997375559254591,1.0,HIGH,3,0.0,1
57,5G9mJMfD12NxF3oXuTrLuCQHyQeJfMkHKHbPncDnGbTn423v,5G9mJMfD...,,1005.2781982421875,0.0,0.0,0.0,0.048325322568416595,0.0,0.179995422293431,True,True,5335247,17784.156666666666,STALE,0.0,1.0,1.0,HIGH,1,0.0,1
