combined_apy_rank,real_apy_rank,emission_rank,epr_rank,netuid,name,date,block,spot_price,moving_price,momentum_30d,ema_band,ema_lag_flag,low_emission,tao_emission,tao_reserves,alpha_outstanding,alpha_out_emission,alpha_in_pool,volume,ema_tao_inflow,pool_growth_real,pool_ema_divergence,flow_momentum,flow_price_divergence,emission_price_ratio,emission_price_ratio_raw,emission_apy,price_apy_7d,price_apy_30d,combined_apy_7d,combined_apy_30d,real_apy,gross_emission_rate,net_supply_delta,supply_days_gap,supply_defence,supply_defence_quality,burned_tokens,manual_burn,miner_burn_rate,liquidation_price,liquidation_haircut,owner_coldkey,owner_stake,owner_inflow_pct,owner_inflow_flag,large_entry_anomaly,immune,registered_at,vali_miner_share,best_validator_uid,best_validator_hotkey,best_validator_take,best_validator_raw_apy,best_validator_apy,best_validator_div_pct,best_validator_trust,burned_source,alpha_burned_cum,alpha_recycled_cum,recycled_tokens,recon_flag,recon_gap_relative,burn_coverage,owner_cut_emission,total_locked_alpha,locked_float_ratio,owner_locked_alpha,owner_lock_ratio,community_locked_alpha,commitment_class,gate_eligible,leader_is_owner,leader_pct_of_threshold,leader_blocks_to_threshold,governance_flag,basket_alpha,basket_share,ema_halving_days
1,1,54,4,82,Compelle,2026-08-29,8952040,0.003145572,0.003421841189265251,-0.08073699917224167,IN BAND,False,False,0.000156046,1549.920225743,672281.976662616,1.0,492730.874095311,112498.228169581,0.0004909697292762227,27592.120016945584,,0.0,,0.15608281396077492,0.15608281396077492,0.2645870937024593,-2.26109616039479,-0.9823001565956069,9.417024607125892,10.695820610925077,11.678120767520683,3.9090740064847207,-11.413533673818224,1,0.0,,0.0,0.0,0.0,0.0023054615169622876,-0.2670771748469634,5H6h1PUD...,344847.90856263,,,,False,8026517,0.0,48,5G9hfkx9...,0.009994659342336155,0.926747298213301,0.9174847746712287,0.03187804245319009,,COUNTER,51466.221683119,7195.897335065,0.0,DIVERGENT,1.0,0.0,1295.967040512703,744.314271862,0.0011071459561610908,744.314271862,0.0011071459561610908,0.0,NEITHER,False,True,0.011071459561610906,,,31925.906598954003,0.04748886286888513,30.0
2,2,51,14,88,Investing,2026-08-29,8952040,0.003686552,0.003719787346199155,-0.008934743603855305,IN BAND,False,False,0.00021389,6771.157259632,3279672.635232837,1.0,1836718.076948114,706575.307518116,-0.0006446650318909965,41050.97305869544,ACCUMULATING_PRE_EMA,0.0,,,,0.08301430589289685,-9.906105656769164,-0.10870604718023953,-5.957698350005096,3.839701259583829,3.9484073067640684,0.8012994869573097,-3.8653930008711717,1,0.0,,0.0,0.0,0.0008545052262149966,0.0020645832717847735,-0.43996903562332135,5FhMsGJS...,2963026.606064431,,,,False,5299805,0.0,170,5DjtmV76...,0.179995422293431,0.34261028196721216,0.2809419995824523,0.005859911490920189,,COUNTER,175269.312981134,0.0,0.0,DIVERGENT,1.0,0.0,1295.967040512703,1134366.776649529,0.34587805028564866,1134366.776649529,0.34587805028564866,0.0,DORMITORY,True,True,3.4587805028564875,0,,9259.969620514998,0.0028234432671837674,30.0
3,3,80,15,112,minotaur,2026-08-29,8952040,0.003306719,0.003385125193744898,-0.02316197755101593,IN BAND,False,True,2.55e-07,4119.723049406,2177859.006375282,1.0,1245864.107326865,140166.013127679,-0.0010482548438311206,27204.802369153127,ACCUMULATING_PRE_EMA,0.0,,,,0.00016266627439837824,24.133089076373754,-0.28180406020402715,27.728141893300723,3.3132487567229427,3.59505281692697,1.2066896857450427,-3.5948901506525717,1,0.24670051597227793,MINER_BURN_ONLY,1776.426192938001,1776.3811483053619,1.5259021896696368e-05,0.001891639007551117,-0.4279408055080831,5GyUNPbb...,1537906.629865161,,,,False,5633022,0.7999969481490524,0,5E1ohAsz...,0.179995422293431,1.132421994084774,0.9285912190451159,0.8163866379770789,,COUNTER,965917.605610918,0.0,0.0,OK,-0.06606688657423652,1.3706993255033708,1295.967040512703,109192.016768061,0.05013732130887327,109192.016768061,0.05013732130887327,0.0,FORTRESS,True,True,0.5013732130887327,,,14898.379095014,0.006840837286253027,30.0
4,5,33,3,61,RedTeam,2026-08-29,8952040,0.009300482,0.00937153771519661,-0.007582076427157424,IN BAND,False,False,0.001297083,12369.893635797,4613595.603556917,1.0,1330027.191810292,583253.473708133,0.001606769924520486,41446.94454137259,,0.0,,0.17276200572405667,0.17276200572405667,0.27556697125798474,16.777317047941256,-0.09224859653041532,19.815970483170588,2.9464048386989155,3.038653435229331,0.5696207959739484,-2.763086463971346,1,0.0,,0.0,0.0,0.0003204394598306237,0.0026811828991384194,-0.7117157047195598,5ECEsYL8...,,,,,False,4457976,0.0,67,5E2LP6En...,0.0,0.29155984885983643,0.29155984885983643,0.397994842135783,,COUNTER,808370.14496251,0.0,0.0,DIVERGENT,1.0,0.0,1295.967040512703,1021287.884224886,0.22136484685339772,1021287.884224886,0.22136484685339772,0.0,DORMITORY,True,True,2.2136484685339775,0,,9266.721004284,0.002008568110551278,30.0
5,4,66,16,60,Bitsec.ai,2026-08-29,8952040,0.005050863,0.005203490843996406,-0.029331817537932615,IN BAND,False,True,5.4149e-05,7826.093977635,3995398.519460916,1.0,1549456.544072755,911744.125052925,0.00042835187573598795,38991.847619853914,,0.0,,,0.08480766073757849,0.018183217887066994,4.130637815523761,-0.35687044671151347,7.172689756623441,2.6851814943881673,3.0420519410996807,0.6577566636217771,-3.0238687232126136,1,0.1521138205367059,MINER_BURN_ONLY,1107.0061774159549,1106.9611327833159,1.5259021896696368e-05,0.001958776812754825,-0.6121896767433952,5CXLwkK1...,112489.880527374,,,,False,4796992,1.0,113,5CXLwkK1...,0.179995422293431,4.789257520866501,3.927213090926145,0.0,,COUNTER,654074.717328809,0.0,0.0,DIVERGENT,0.33404319211912314,0.8541583992331983,1295.967040512703,1065274.648283556,0.2666253799451499,1065274.648283556,0.2666253799451499,0.0,FORTRESS,True,True,2.6662537994514994,0,,8629.38959890899,0.00215983200596303,30.0
6,6,43,17,85,Vidaio,2026-08-29,8952040,0.004866914,0.004956898046657443,-0.018153297850885094,IN BAND,False,False,0.000605721,12326.426905494,2546285.987960147,1.0,2532698.72418259,1402043.350009902,-0.006693889346863315,23951.634442495648,ACCUMULATING_PRE_EMA,0.0,,,,0.12914000141358928,-3.4749891742555534,-0.22086512385243529,-0.8356827111966805,2.4184413392064377,2.639306463058873,1.0320914510099137,-2.5101664616452837,1,0.0,,0.0,0.0,0.00012207217517357094,0.0048409436189722,-0.005336108471980345,5GTPBjA4...,2938830.598940378,,,,False,5258781,0.6800097669662888,244,5FCm8AUA...,,14.674902927611823,14.674902927611823,0.0,,COUNTER,496360.999970373,0.0,0.0,DIVERGENT,1.0,0.0,1295.967040512703,143874.406841709,0.056503632161510685,143874.406841709,0.056503632161510685,0.0,DORMITORY,True,True,0.565036321615107,,,9586.073802359995,0.0037647278615547367,30.0
7,7,3,18,15,ORO,2026-08-29,8952040,0.034833748,0.03498638165183365,-0.004362658972642178,IN BAND,False,False,0.011647288,14737.883741775,1494488.472253075,1.0,423092.248564697,503860.99745399,-0.0009198017926109515,6470.86634938285,ACCUMULATING_PRE_EMA,0.0,,,,2.0768974298011056,0.7975110629756549,-0.05307901750047983,2.7890520217897095,1.9384619413135749,1.9915409588140547,1.7584612051493813,0.08535647098705086,1,0.0,,0.0,0.0,0.000579842832074462,0.009861490413208957,-0.7168983821893367,5GMtrkkv...,216.588029224,,,ENTRY_REPEATED,False,7366897,0.0,134,5E2LP6En...,0.0,0.5823467539070699,0.5823467539070699,0.24766134078041785,,COUNTER,354654.991781899,2797.563389807,0.0,DIVERGENT,1.0,0.0,1295.967040512703,1010.651574802,0.0006762525061691191,1010.651574802,0.0006762525061691191,0.0,NEITHER,False,True,0.006762525061691191,,,21122.50284360801,0.014133600382854708,30.0
8,9,11,19,114,SOMA,2026-08-29,8952040,0.012595688,0.012389436597004533,0.01664735933555966,IN BAND,False,False,0.004077524,5893.774840729,1544385.31781358,1.0,467920.17367275,205825.257371688,-0.00033109223172571404,6652.402169309265,ACCUMULATING_PRE_EMA,0.0,,,,1.8181442897934954,9.25678607507702,0.20254287191597586,10.912829929960786,1.8585867267997418,1.656043854883766,1.7016478787304952,0.1621004349097294,1,0.0,,0.0,0.0,0.0001373311970702673,0.003816259305723617,-0.6970185903522208,5FHrQMjz...,991992.556174357,,,,False,7312241,0.9995574275859964,5,5E2LP6En...,0.0,0.5624361936619239,0.5624361936619239,0.29884022585075537,,COUNTER,373811.447473431,13816.272943106,0.0,DIVERGENT,1.0,0.0,1295.967040512703,146039.760277138,0.09456173831274807,146039.760277138,0.09456173831274807,0.0,DORMITORY,False,True,0.9456173831274807,,,21967.04953367501,0.014223814018624732,30.0
9,8,6,20,97,Albedo,2026-08-29,8952040,0.022879291,0.02319702529348433,-0.01369719994113112,IN BAND,False,False,0.008739229,11866.862026653,1039883.772723731,1.0,518672.835593513,501057.06917236,-0.0002017478056674679,6495.005036571238,ACCUMULATING_PRE_EMA,0.0,,,,1.9353636842171713,1.4181079500469602,-0.16664926595042862,3.081679635437961,1.4969224194405726,1.6635716853910012,2.5272055098201713,0.27179199882617006,1,0.0,,0.0,0.0,7.629510948348184e-05,0.011411719595903055,-0.501220575589381,5GnW8owm...,1312821.790511164,,,ENTRY_REPEATED,False,7735450,0.0,28,5E2LP6En...,0.0,0.6457454414475797,0.6457454414475797,0.19367341644667574,,COUNTER,70872.776437572,4583.298014649,0.0,DIVERGENT,1.0,0.0,1295.967040512703,7940.331821389,0.007635787796352633,7940.331821389,0.007635787796352633,0.0,DORMITORY,False,True,0.07635787796352633,,,24847.332096193993,0.023894335836313948,30.0
10,10,19,21,75,Hippius,2026-08-29,8952040,0.017686503,0.017814935417845845,-0.00720925531490789,IN BAND,False,False,0.002663038,33236.846084559,3554999.461760705,1.0,1879220.868321389,1504224.966732855,-0.01292806119265099,19349.48652581335,ACCUMULATING_PRE_EMA,0.0,,,,0.21056341646240945,0.22095740710746134,-0.08771260633137933,1.7586636995064313,1.4499936860675906,1.53770629239897,0.7392406182527003,-1.3271428759365604,1,0.0,,0.0,0.0,0.0008545052262149966,0.009349325208645067,-0.47138644600093826,5DAQpczE...,1526817.7249674832,,,ENTRY_REPEATED,False,5102795,0.0,157,5E2LP6En...,0.0,0.2945313523785634,0.2945313523785634,0.425292618535305,,COUNTER,784604.879643725,0.0,0.0,DIVERGENT,1.0,0.0,1295.967040512703,552610.251191809,0.15544594510799575,552609.767120331,0.15544580894159593,0.4840714780148119,DORMITORY,True,True,1.5544580894159596,0,,10068.067492237,0.0028320869244943658,30.0
