combined_apy_rank,real_apy_rank,emission_rank,epr_rank,netuid,name,date,block,spot_price,moving_price,momentum_30d,ema_band,ema_lag_flag,low_emission,tao_emission,tao_reserves,alpha_outstanding,alpha_out_emission,alpha_in_pool,volume,ema_tao_inflow,pool_growth_real,pool_ema_divergence,flow_momentum,flow_price_divergence,emission_price_ratio,emission_price_ratio_raw,emission_apy,price_apy_7d,price_apy_30d,combined_apy_7d,combined_apy_30d,real_apy,gross_emission_rate,net_supply_delta,supply_days_gap,supply_defence,supply_defence_quality,burned_tokens,manual_burn,miner_burn_rate,liquidation_price,liquidation_haircut,owner_coldkey,owner_stake,owner_inflow_pct,owner_inflow_flag,large_entry_anomaly,immune,registered_at,vali_miner_share,best_validator_uid,best_validator_hotkey,best_validator_take,best_validator_raw_apy,best_validator_apy,best_validator_div_pct,best_validator_trust
1,1,26,22,78,Vocence,2026-05-26,8268996,0.009375576,0.009933921741321683,-0.0562059734172414,IN BAND,False,False,0.004664435,963.657250813,291593.062323479,1.0,102783.336354114,21934.679202467,0.001336309,7579.988161701796,,-0.09483845315483565,,0.14253086957004027,0.14253086957004027,12.720430598802935,2.769460724726339,-0.6838393432431037,12.648421182924768,9.195121114955324,9.878960458198428,9.012560103657837,2.8414701406045073,1,0.0,,968.5630564500461,0.0,0.0,0.0033048017093903494,-0.6475094746829049,5FnQCJW2...,728680.8125,,,,True,7966145,1.0,,,,,,,
2,2,22,23,82,Compelle,2026-05-26,8268996,0.010158718,0.010081759421154857,0.007633447261562247,IN BAND,False,False,0.005079349,781.695860824,214518.214796076,1.0,76946.397085144,26296.65794654,0.001372568,3885.4085858369363,,-0.028411451789297826,,0.13511232421256303,0.13511232421256303,17.076371823088678,-13.009508775766648,0.09287360834900733,-4.601765260877524,8.500617123238131,8.407743514889123,12.250707952693963,8.668628308199555,1,0.0,,1938.0927122369758,0.0,0.0006256219930946827,0.0036439603115618452,-0.64129722750825,5H6h1PUD...,46166.921875,0.1592268061782291,,,True,8026517,0.07649556024914472,,,,,,,
3,3,20,7,46,Zipcode,2026-05-26,8268996,0.010709744,0.011097262613475323,-0.03492019851857534,IN BAND,False,False,0.005354866,14101.612938456,3624008.481379273,1.0,1288428.356682661,1185943.758941265,0.002960951,62264.60563942883,,-0.46471624429590674,,0.27647262156779845,0.27647262156779845,0.9979417183989749,3.6432757611361137,-0.42486241530933333,10.753739523053039,6.685601346607592,7.110463761916925,0.7251638657864844,-6.11252204351795,1,0.3376657945876596,MINER_BURN_ONLY,8542.790581546724,3646.790581546724,0.0,0.0038911644415051214,-0.636670639232355,5Ft9E2ov...,1305183.125,,,,False,3919107,1.0,,,,,,,
4,4,21,19,96,Verathos,2026-05-26,8268996,0.010587231,0.010600821347907186,-0.0012820089558313135,IN BAND,False,False,0.005293595,803.662161289,205778.062207803,1.0,75907.711026839,8624.233937113,0.001593483,3655.0764109806623,,-0.007806253969440095,,0.15050989252997313,0.15050989252997313,17.31021855960859,-5.410525443931468,-0.01559777562928098,1.1383485065164303,6.533276174818617,6.5488739504478986,12.771040662955311,10.761344609160691,1,0.0,,1251.7000504840398,0.0,0.00024416460655629635,0.0039054802667809626,-0.63111409708724,5CGq1JQh...,638561.5625,0.16610816815089546,,,True,7692872,0.8532639332041629,,,,,,,
5,52,17,41,122,gamma_small,2026-05-26,8268996,0.014396875,0.0072475464548915625,0.9864481158700493,PREMIUM,False,False,0.005960693,1264.659164498,72339.963074991,1.0,87842.52894597,10988.022437934,0.001365631,6859.405780388333,,-0.0858759119445916,PRICE_UP_FLOW_DOWN,0.09485607119600607,0.09485607119600607,12.386500366063471,157.48946843638583,12.001785409752266,151.69546320820618,6.207780181572614,-5.7940052281796515,36.328467534268604,18.180505594243122,1,0.0,,0.0,0.0,0.0,0.017482164916050553,0.21430275084353742,5F3uH1G4...,789369.4375,,,,True,8238082,1.0,,,,,,,
6,6,23,30,67,Harnyx,2026-05-26,8268996,0.010086013,0.010434546507894993,-0.033401883601868625,IN BAND,False,False,0.005043006,1790.310445689,406022.496914001,1.0,177500.895884682,29597.401168564,0.001210628,8469.964565536327,,-0.10854958200881704,,0.12003038266954445,0.12003038266954445,7.4026377938601495,-13.510127122788328,-0.40638958382273493,-7.945445153032102,5.158292385933491,5.564681969756226,6.472547752832111,1.8379558241039236,1,0.0,,297.6303263360169,0.0,1.5273690223693848e-05,0.004409387310546496,-0.5628215717601696,5HEAv3TU...,306960.78125,,,,False,7236936,0.8600116001351198,,,,,,,
7,5,43,45,47,EvolAI,2026-05-26,8268996,0.004844405,0.005151193588972092,-0.059556796628431545,IN BAND,False,False,0.001821007,1429.242903577,841251.606809056,1.0,295026.454930886,22043.289249455,0.000417204,15971.594255824748,,-0.32091945192279514,,0.08612079295599769,0.08612079295599769,3.3483506435630708,-4.080211232246634,-0.7246076923125838,1.570408670080397,4.926012210014447,5.650619902327031,3.123916767265674,-2.30226925876396,1,0.0,,0.0,0.0,0.0001526065170764923,0.0016989482005249875,-0.649296827881858,5DDKR8DV...,2469.17724609375,,,ENTRY_REPEATED,False,7340355,0.9660129723005381,,,,,,,
8,9,10,16,84,ansuz,2026-05-26,8268996,0.017161827,0.016645218711346388,0.031036437406584613,IN BAND,False,False,0.008580895,3087.724213759,413203.726771192,1.0,179922.760388232,21381.995934425,0.002705335,5305.096058914263,,-0.05767236625916468,,0.15763677142299592,0.15763677142299592,7.303305120163849,7.1777913192316865,0.37760998844677945,10.877227429563481,4.077046098778575,3.699436110331795,6.36005880328188,3.6038690098320534,1,0.0,,1455.3874154770747,0.0,0.0008697509765625,0.007472643671166114,-0.5645776133761218,5G1hDNpP...,716942.2508478165,3.1113126442197516,BUYBACK_GAMING,ENTRY_REPEATED,True,8085297,1.0,,,,,,,
9,7,29,24,36,Eirel,2026-05-26,8268996,0.006737902,0.006839659763500094,-0.014877606053319498,IN BAND,False,False,0.003368947,1054.579202647,344569.441080514,1.0,156509.568173522,11426.758874825,0.000902209,6161.1283621970215,,-0.058469877493772485,,0.13390058210998024,0.13390058210998024,8.395379591952345,-4.156722295051251,-0.18101087364872054,0.0686904764524554,4.0444018978549865,4.225412771503707,7.626909663721244,4.169966820448638,1,0.0,,747.8078738559852,0.0,0.0,0.0030605708949116624,-0.5457679712599467,5GLGTwG6...,610449.25,3.6867369647281434,BUYBACK_GAMING,,True,7894898,0.0,,,,,,,
10,8,16,25,100,Plaτform,2026-05-26,8268996,0.012118421,0.012061836430802941,0.00469120680931773,IN BAND,False,False,0.006059208,3870.087050617,1371707.634308448,1.0,319447.76047795,243533.451334151,0.001584566,9405.731036622543,,-0.14194354012472038,,0.1307568040423748,0.1307568040423748,4.114532416386172,2.461372022923784,0.05707634951336571,6.360129155081879,3.95583348167146,3.8987571321580945,1.9158601543578322,0.21577528422807762,1,0.0,,525.8727272378746,0.0,0.0,0.002821364373734145,-0.7671838291693164,5FX6kmhY...,367044.125,,,,False,6693448,1.0,,,,,,,
11,11,39,34,99,Leoma,2026-05-26,8268996,0.005350231,0.005361445248126984,-0.002091646488584566,IN BAND,False,False,0.00257284,1518.748129761,765651.531753202,1.0,283929.151957721,61095.142541252,0.000589453,7771.695634309552,,-0.10283857416821411,,0.11017337382255082,0.11017337382255082,4.451971586008814,-2.9725433894963165,-0.025448365611112217,0.06690537347287195,3.014000397358076,3.0394487629691884,3.432370851505202,1.4125228230396258,1,0.0,,0.0,0.0,0.0,0.0019836022874313913,-0.6292492254201003,5FxogcQr...,981475.3125,,,,True,7415113,0.0,,,,,,,
12,10,30,38,110,Green Compute,2026-05-26,8268996,0.007393422,0.007684660842642188,-0.03789872430362878,IN BAND,False,False,0.003315408,4746.377962298,1976193.807672764,1.0,640386.698010574,172076.04258794,0.00075958,18760.054068248253,,-0.34380145583847205,,0.10273727104986027,0.10273727104986027,1.8356928784874054,-7.178667718552935,-0.4611011456941501,-3.727307547018828,2.990259025839957,3.451360171534107,1.3298290834616198,-1.6156672930467015,1,0.0,,405.2175236863968,0.0,0.0,0.0024017775705346953,-0.675146695192741,5D53sX6A...,609901.8870544434,,,ENTRY_REPEATED,False,5606062,1.0,,,,,,,
13,12,31,26,76,Byzantium,2026-05-26,8268996,0.006568066,0.006648381240665913,-0.012080420445002656,IN BAND,False,False,0.003284031,1582.989870138,652079.207991115,1.0,241007.720743869,28548.55131035,0.000846154,5336.693674164591,,-0.05185711420353122,,0.12882848619365275,0.12882848619365275,5.4519827516316495,-0.94124885288124,-0.1469784487475323,1.7406642006870618,2.5349346048207697,2.681913053568302,4.030185240986564,2.7700696980633475,1,0.0,,551.5302455289057,0.0,0.0,0.0024276036572531984,-0.6303929258242535,5FFNhWd8...,401898.09375,1.359751984867993,BUYBACK_GAMING,,True,7574784,1.0,,,,,,,
14,13,52,49,31,Recall,2026-05-26,8268996,0.00407219,0.004161667311564088,-0.021500351869899854,IN BAND,False,False,0.000944332,1530.008636405,996894.905095078,1.0,375783.52043676,19537.242054991,0.000216352,12043.518980811758,,-0.36516990754189366,,0.05312915163585197,0.05312915163585197,1.6220199265222197,-7.14095575984322,-0.26158761441711487,-4.554246655486254,2.3251214899398516,2.5867091043569665,2.6361856064951565,-0.9646891778347471,1,0.0,,0.0,0.0,0.0,0.0015347742561279082,-0.6231083873473713,5H3mfhC8...,421629.28125,,,,False,7173591,1.0,,,,,,,
15,18,18,11,79,MVTRX,2026-05-26,8268996,0.011616188,0.010756396222859621,0.0799330704565474,IN BAND,False,False,0.005808088,12259.331280829,3284255.935198118,1.0,1050315.970307006,342802.249721693,0.002714465,-88937.91536134295,DISTRIBUTING_PRE_EMA,8.936568036956904,,0.23367949967751903,0.23367949967751903,1.2450642628337427,0.9901488281306803,0.9725190238879934,2.235213090964423,2.217583286721736,1.2450642628337427,0.8001812440483478,,,,,,,0.0015411481726914644,0.0037327575934149823,-0.6786589892127278,5Fxp7QBG...,3534545.25,0.32511509220677465,BUYBACK_GAMING,,False,5173967,0.801295962886166,,,,,,,
16,14,32,29,126,Poker44,2026-05-26,8268996,0.006197566,0.006239874521270394,-0.006780348086515812,IN BAND,False,False,0.003098782,1582.175418848,645231.23160563,1.0,255345.144752816,19461.432073984,0.000753706,4778.667867153592,,-0.026573040020354363,,0.12161322687003254,0.12161322687003254,5.147089885854407,-0.23097296683148133,-0.08249423505260904,1.6392235610642614,1.7877022928431336,1.8701965278957426,4.0729584546928015,3.2768933579586643,1,0.0,,278.85657669906504,0.0,1.5234574675559998e-05,0.002452106068875223,-0.6043436941413414,5DqrUa2z...,188292.265625,0.0,,,True,7525773,0.9710379356877431,,,,,,,
17,17,19,36,91,Bitstarter #1,2026-05-26,8268996,0.01206401,0.012016970897093415,0.0039143893506442835,IN BAND,False,False,0.005631228,2644.178884331,518328.921014656,1.0,219180.662819693,37537.691379532,0.001290149,4774.488096498506,,-0.029415835997743042,,0.10694197037303517,0.10694197037303517,5.5967723181271225,-9.663614710071279,0.04762507043283878,-8.187771865419537,1.5234679150845811,1.4758428446517424,5.07013962264647,4.12092947347538,1,0.0,,0.0,0.0,0.0,0.005101353170019688,-0.5771428264714893,5HEe7NjS...,94040.3828125,0.29707716588294475,BUYBACK_GAMING,,True,7633645,1.0,,,,,,,
18,16,46,42,87,Luminar Network,2026-05-26,8268996,0.003989163,0.004015443846583366,-0.0065449418762829,IN BAND,False,False,0.001594778,1392.694838988,969413.860633257,1.0,349235.675987501,23089.57305797,0.000365373,6443.277613242564,,-0.09687218833114167,,0.09159139398415156,0.09159139398415156,3.0093287249096443,-4.110139449629165,-0.07963012616144194,-2.5230937606748376,1.5074155627928856,1.5870456889543276,2.710916468930301,1.4222830359553167,1,0.0,,0.0,0.0,0.0,0.0014366359875216145,-0.6398653082058532,5GquyFXC...,574719.25,,,,False,7208725,1.0,,,,,,,
19,15,51,51,90,ogham,2026-05-26,8268996,0.00445075,0.004521370632573962,-0.015619297401805541,IN BAND,False,False,0.001013146,2247.270987461,1100372.289591382,1.0,505004.152428209,31872.081219808,0.000232118,10455.405427668476,,-0.3320998808749647,,0.05215255855754648,0.05215255855754648,1.1847915551155606,-5.440608645737678,-0.19003478505530075,-3.8429721493183004,1.4076017113640764,1.5976364964193772,2.3882826065857174,-0.4128449413038166,1,0.0,,0.0,0.0,0.0,0.002042282424519717,-0.5411374657035967,5CqrdkU4...,206718.796875,,,,False,7063126,1.0,,,,,,,
20,22,14,21,38,colosseum,2026-05-26,8268996,0.013252288,0.012902518268674612,0.027108640657737014,IN BAND,False,False,0.006626137,3248.224513548,969325.065731286,1.0,244751.95089405,80666.117665069,0.001912778,-1379.3451452251757,DISTRIBUTING_PRE_EMA,0.10485052750750182,,0.14433567999729557,0.14433567999729557,5.360925010992987,-7.597845168130935,0.32982179466913364,-6.59284718675156,1.334819776048509,1.0049979813793755,2.711164802095944,4.3559270296136114,1,0.0,,758.1616819181945,0.0,0.0,0.0033510167315207603,-0.7471367411030638,5CaHKFJZ...,77847.9921875,0.040442015577001944,,,False,7284230,1.0,,,,,,,
21,23,6,33,97,distil,2026-05-26,8268996,0.028590561,0.02840593084692955,0.006499704377419031,IN BAND,False,False,0.013846808,5827.632658778,460776.909684089,1.0,203798.05326379,239998.61713981,0.003172389,3466.8791079290677,,-0.004493351759872586,,0.11095931276059955,0.11095931276059955,6.244287098155997,3.284052666266552,0.07907973659193154,4.205768552468485,1.0007956227938646,0.921715886201933,5.703410793309435,5.322571211954064,1,0.0,,597.519843466991,0.0,4.5746564865112305e-05,0.012647406014275877,-0.5576370112403223,5EUXD91A...,1241598.875,0.4196042908784405,BUYBACK_GAMING,,True,7735450,0.0,,,,,,,
