combined_apy_rank,real_apy_rank,emission_rank,epr_rank,netuid,name,date,block,spot_price,moving_price,momentum_30d,ema_band,ema_lag_flag,low_emission,tao_emission,tao_reserves,alpha_outstanding,alpha_out_emission,alpha_in_pool,volume,ema_tao_inflow,pool_growth_real,pool_ema_divergence,flow_momentum,flow_price_divergence,emission_price_ratio,emission_price_ratio_raw,emission_apy,price_apy_7d,price_apy_30d,combined_apy_7d,combined_apy_30d,real_apy,gross_emission_rate,net_supply_delta,supply_days_gap,supply_defence,supply_defence_quality,burned_tokens,manual_burn,miner_burn_rate,liquidation_price,liquidation_haircut,owner_coldkey,owner_stake,owner_inflow_pct,owner_inflow_flag,large_entry_anomaly,immune,registered_at,vali_miner_share,best_validator_uid,best_validator_hotkey,best_validator_take,best_validator_raw_apy,best_validator_apy,best_validator_div_pct,best_validator_trust,burned_source,alpha_burned_cum,alpha_recycled_cum,recycled_tokens,recon_flag,recon_gap_relative,burn_coverage,owner_cut_emission,total_locked_alpha,locked_float_ratio,owner_locked_alpha,owner_lock_ratio,community_locked_alpha,commitment_class,gate_eligible,leader_is_owner,leader_pct_of_threshold,leader_blocks_to_threshold,governance_flag,basket_alpha,basket_share,ema_halving_days
1,35,90,14,76,Ormas,2026-09-20,9109771,0.008273331,0.00026589655317366123,30.114848617825285,PREMIUM,False,True,5e-09,596.239123652,26995.034093566,1.0,72067.597329652,4147.676246748,,,,,,,,2.2038137852338036e-05,34.5140596255006,366.3973248502076,34.51408166363845,366.39734688834545,2.2038137852338036e-05,97.35123841263672,,,,,,,0.0,0.022086992799690803,1.6696614458784258,5CLWmDjL...,490326.516285207,,,,True,9003844,0.0,0,5CqaQ34d...,,1.372199843252285,1.372199843252285,0.6244582799243118,,,1719.959597884,0.0,,NO_ESTIMATE,,,,0.0,0.0,0.0,0.0,0.0,,False,,,,,2007.7803132710003,0.07437591322581567,30.0
2,1,1,15,90,KubeTEE,2026-09-20,9109771,0.02393157,0.024945642799139023,-0.04065129959986533,IN BAND,False,False,0.015362976,2510.657031588,327731.875574954,1.0,104909.834970268,84717.450131559,,10752.329285433385,,,,,,16.08101003842144,-15.37737260651172,-0.4945908117983615,0.19794836164717822,15.080730156360538,15.575320968158898,8.018750069365659,0.5056890702625413,1,0.0,,0.0,0.0,3.0518043793392735e-05,0.007660704431582821,-0.6798912720066914,5C9y6fnL...,422687.312786184,,,,True,8618670,0.07381014145544984,0,5EKtGWqs...,0.179995422293431,1.0199246271143136,0.8363428631494026,0.3263035815110406,,COUNTER,0.0,113887.063455602,368.0784690359869,DIVERGENT,0.4027717592194513,0.0,1295.967040512703,74248.859569777,0.22655367116646516,74248.859569777,0.22655367116646516,0.0,DORMITORY,False,True,2.2655367116646516,0,,55374.584540398995,0.16896307215541057,30.0
3,2,76,16,10,Pareton,2026-09-20,9109771,0.006823611,0.006898623192682862,-0.010873501942014304,IN BAND,False,True,4.054e-06,17024.110528908,3485802.884042554,1.0,2494882.919580527,994493.595605996,0.0019830543029549486,70410.59193425626,,0.0,,,0.29061655228513883,0.0006258131361347185,-2.4297222715349056,-0.13229427362784069,4.076914292002257,6.374342289909323,6.506636563537163,0.7539152635481949,-6.506010750401028,1,0.3312469538984741,MINER_BURN_ONLY,2386.440116416081,2386.395071783442,1.5259021896696368e-05,0.004883842000028643,-0.284273092351155,5HK5714c...,855458.245606777,,,,False,2869647,0.8032929471724601,201,5GKbzKzG...,0.179995422293431,1.3198832877105826,1.0823103379610741,0.2446245173892475,,COUNTER,829000.802295865,0.0,0.0,DIVERGENT,-0.9771215781095316,1.8414010520200805,1295.967040512703,60191.932707604,0.01726773851245376,19915.721756183,0.005713381513152673,40276.210951421,FORTRESS,True,False,0.06085634756110228,,,20535.406412135995,0.005891155379480518,30.0
4,3,12,17,3,Teutonic,2026-09-20,9109771,0.031384061,0.03152195364236832,-0.004374495436824031,IN BAND,False,False,0.004372913,83617.299024967,3421896.029486609,1.0,2664323.778339933,3511034.660494832,-0.03954664999786193,63354.25588386366,ACCUMULATING_PRE_EMA,0.0,,,,0.1374358595410818,1.5421970020052647,-0.053223027814692375,7.475587642368394,5.880167612548436,5.933390640363129,0.7679952802056005,-5.795954780822047,1,0.0,,0.0,0.0,7.629510948348184e-05,0.024435955477441023,-0.22138962585367697,5GsGUrd2...,3276893.403790109,,,,False,4165565,0.0,244,5EtUYRu7...,0.09999237048905166,0.3368910697056112,0.30320453304915485,0.010864755161521676,,COUNTER,578475.334942498,0.0,0.0,DIVERGENT,1.0,0.0,1295.967040512703,387562.114872582,0.11325946537619624,387451.105888699,0.11322702459397305,111.00898388301721,DORMITORY,True,True,1.1322702459397307,0,,23327.457811758002,0.0068171147255043415,30.0
5,4,30,5,61,RedTeam,2026-09-20,9109771,0.012020224,0.011758624343201518,0.022247471231592705,IN BAND,False,False,0.001667576,14341.940403401,4923884.083096965,1.0,1193150.81633491,769678.715464095,0.001606769924520486,78700.18646147731,,0.0,,0.13367221147629912,0.13367221147629912,0.30556463105653225,-17.952831065002627,0.2706775666510446,-12.485840246425255,5.737668385228417,5.466990818577373,0.5337249934501042,-5.161426187520841,1,0.0,,0.0,0.0,0.001037613488975353,0.002912729089751516,-0.7576809642023712,5ECEsYL8...,,,,ENTRY_REPEATED,False,4457976,0.004857409076328478,69,5HbLhpEA...,,3.134064425868648,3.134064425868648,0.0,,COUNTER,808370.14496251,0.0,0.0,DIVERGENT,1.0,0.0,1295.967040512703,1021287.884224886,0.20741509487009058,1021287.884224886,0.20741509487009058,0.0,DORMITORY,True,True,2.0741509487009058,0,,27395.536855587008,0.005563806213398121,30.0
6,5,51,18,66,conjectures,2026-09-20,9109771,0.003447792,0.003472341690212488,-0.007070067522930325,IN BAND,False,False,0.000162795,7204.644248058,3731395.477870843,1.0,2089640.064290169,1408482.437678532,-0.005772511456838813,46162.79141445225,ACCUMULATING_PRE_EMA,0.0,,,,0.0593818716469338,16.738658757903522,-0.08601915486231895,20.535420330094226,3.7107424173283863,3.796761572190705,0.7042941482845857,-3.737379700543771,1,0.0,,0.0,0.0,0.0,0.0019308176500682833,-0.43998430007718464,5CJCRGep...,1142627.606473537,,,,False,4958013,1.0,53,5GP7c3fF...,0.0009918364232852674,0.33990863175728725,0.33957149799572134,0.04043887625703865,,COUNTER,876389.726869251,0.0,0.0,OK,0.0,0.0,1295.967040512703,392806.591766313,0.10527069405959907,392806.591766313,0.10527069405959907,0.0,DORMITORY,True,True,1.0527069405959908,0,,12211.049329476,0.0032725154441264693,30.0
7,6,55,19,79,MVTRX,2026-09-20,9109771,0.003145894,0.003184779779985547,-0.01220988032827919,IN BAND,False,False,0.000117005,7035.515627043,2934260.914247415,1.0,2236411.624106937,488638.16521542,-0.0051205686723918425,37413.94116120646,ACCUMULATING_PRE_EMA,0.0,,,,0.04370527425425341,-2.6076908170512714,-0.14855354399406345,1.1746371123074097,3.633774385364618,3.782327929358681,0.8956258754085727,-3.738622655104428,1,0.0,,0.0,0.0,0.001907377737087046,0.0023977130298405936,-0.23782777492166185,5Fxp7QBG...,3259944.645255123,,,ENTRY_REPEATED,False,5173967,0.0,0,5EWwdZB7...,0.179995422293431,0.33052279592749834,0.27103020569692277,1.0,,COUNTER,444229.939659842,37317.847662374,0.0,DIVERGENT,1.0,0.0,1295.967040512703,1355085.827207694,0.4618150419507766,1355085.827207694,0.4618150419507766,0.0,DORMITORY,True,True,4.618150419507765,0,,12951.820138435998,0.004413997431362679,30.0
8,8,67,20,7,Allways,2026-09-20,9109771,0.002480684,0.00251363730058074,-0.01310980727932652,IN BAND,False,True,3.362e-05,5606.334247398,3042537.940268588,1.0,2259994.695237616,328056.312129483,-0.001063203871299582,37246.42564387061,ACCUMULATING_PRE_EMA,0.0,,,,0.015759559830205695,-9.896785546085214,-0.15950265523180598,-6.291825444827529,3.445457446025879,3.604960101257685,0.8637525814281239,-3.5892005414274792,1,0.0,,0.0,0.0,3.0518043793392735e-05,0.0018426505626099397,-0.2572006097471747,5CAc19iE...,,,,,False,2627691,1.0,189,5EvkLKgQ...,,1.6195763539943528,1.6195763539943528,0.0,,COUNTER,36084.978602376,222871.517550045,220.78413864100003,OK,0.17464921906792413,0.0,1295.967040512703,3211.260531444,0.001055454556192163,3211.260531444,0.001055454556192163,0.0,NEITHER,True,True,0.01055454556192163,,,11120.697585767002,0.0036550727728263907,30.0
9,7,6,21,15,ORO,2026-09-20,9109771,0.026257085,0.026936640962958336,-0.02522794003501852,IN BAND,False,False,0.008388971,13867.943528854,1570513.566654979,1.0,528160.29623338,583262.538839932,-0.0009198017926109515,18359.409067956498,ACCUMULATING_PRE_EMA,0.0,,,,1.5897249467543675,-9.823432204620433,-0.3069399370927253,-6.087142595576602,3.429349671951105,3.7362896090438307,1.6733379805163675,-2.1465646622894634,1,0.0,,0.0,0.0,0.0004882887006942838,0.008830196582377313,-0.6637023271099092,5EHdase3...,216.588029224,,,ENTRY_REPEATED,False,7366897,0.9692838495946751,134,5E2LP6En...,0.0,0.5861851885083216,0.5861851885083216,0.21551960933923395,,COUNTER,372945.467614599,2797.563389807,0.0,DIVERGENT,1.0,0.0,1295.967040512703,1010.651574802,0.0006435166153671481,1010.651574802,0.0006435166153671481,0.0,NEITHER,False,True,0.006435166153671481,,,27571.714530720008,0.017555858870703503,30.0
10,10,9,22,80,OpenRoboto,2026-09-20,9109771,0.020094332,0.019801173824816942,0.014805090737380436,IN BAND,False,False,0.005997774,4119.957725868,2110746.097231429,1.0,205030.933727989,291842.268923517,-0.0002903473733555673,5388.733055333956,ACCUMULATING_PRE_EMA,0.0,,,,3.8258038360525175,4.205659996410625,0.18012860397146196,7.3575253825089995,3.331993990069837,3.151865386098375,1.2450573773164995,0.6739384499541426,1,0.0,,0.0,0.0,1.5259021896696368e-05,0.001951896408228334,-0.90286333438562,5CG1eFia...,306573.64268145,,,,False,7151800,0.8500015259254738,42,5G9hfkx9...,0.009994659342336155,0.6658087428785239,0.6591542113063039,0.00920189226308561,,COUNTER,258270.718484201,2501.379452446,0.0,DIVERGENT,1.0,0.0,1295.967040512703,336685.118947611,0.15951000425357922,336685.118947611,0.15951000425357922,0.0,DORMITORY,False,True,1.5951000425357966,0,,22313.429473619006,0.010571347024109877,30.0
