combined_apy_rank,real_apy_rank,emission_rank,epr_rank,netuid,name,date,block,spot_price,moving_price,momentum_30d,ema_band,ema_lag_flag,low_emission,tao_emission,tao_reserves,alpha_outstanding,alpha_out_emission,alpha_in_pool,volume,ema_tao_inflow,pool_growth_real,pool_ema_divergence,flow_momentum,flow_price_divergence,emission_price_ratio,emission_price_ratio_raw,emission_apy,price_apy_7d,price_apy_30d,combined_apy_7d,combined_apy_30d,real_apy,gross_emission_rate,net_supply_delta,supply_days_gap,supply_defence,supply_defence_quality,burned_tokens,manual_burn,miner_burn_rate,liquidation_price,liquidation_haircut,owner_coldkey,owner_stake,owner_inflow_pct,owner_inflow_flag,large_entry_anomaly,immune,registered_at,vali_miner_share,best_validator_uid,best_validator_hotkey,best_validator_take,best_validator_raw_apy,best_validator_apy,best_validator_div_pct,best_validator_trust
1,1,56,58,78,waw,2026-04-19,8003037,0.006338398,0.004520447924733162,0.4021614905284304,PREMIUM,False,False,0.000574105,8.946235982,36761.008568026,1.0,1411.431570923,241.734021363,0.000194578,609.1443189396838,,0.24424805923955442,,0.030698293164929055,0.030698293164929055,168.6461147498937,-36.381278745114734,4.892964801429237,44.298288240688485,85.57253178723246,80.67956698580322,71.48878940948813,87.96654776409049,1,0.0,,103.95673451399853,0.0,0.0,0.00024336209289375316,-0.961605110172357,5FnQCJW2...,6653.64013671875,0.09724918424149,,ENTRY_PRICE_PUMP,True,7966145,1.0,,,,,,,
2,2,39,42,36,automata,2026-04-19,8003037,0.006155487,0.0067002600990235806,-0.08130626139468367,IN BAND,False,False,0.002118717,112.007767308,106112.816523073,1.0,18196.261475395,949.859994082,0.000718085,3016.224433096406,,0.015312723133806173,,0.11665770718060163,0.11665770718060163,49.710733548407354,-22.754639630856268,-0.9892261803019845,2.924534670244892,24.689948120799176,25.67917430110116,24.76609410728978,24.031559247306195,1,0.0,,107.186847872008,0.0,0.0,0.0010555536171603288,-0.8285182606737161,5GLGTwG6...,182721.65625,0.3836893306289797,BUYBACK_GAMING,,True,7894898,1.0,,,,,,,
3,3,22,48,102,ConnitoAI,2026-04-19,8003037,0.014528712,0.014475716045126319,0.003661024760949419,IN BAND,False,False,0.003891603,214.832571521,114301.097973187,1.0,14786.767618315,2374.902988313,0.00131896,1616.7210109895223,,0.05764458054981551,,0.09078299576727794,0.09078299576727794,47.605130877467026,-0.9281163160876675,0.044542467924884595,21.287729335025166,22.260388119037717,22.215845651112833,22.991905122525438,25.389285226354193,1,0.0,,78.16020862998994,0.0,1.52587890625e-05,0.0018795320021457351,-0.8706332672747774,5HidKLut...,20889.135498046875,0.0,,,True,7840965,1.0,,,,,,,
4,4,23,34,67,Harnyx,2026-04-19,8003037,0.007596402,0.007883133133873343,-0.036372737717859524,IN BAND,False,False,0.003798202,339.065358086,164944.907662201,1.0,44634.609617171,4006.042336321,0.001298016,3678.368402412343,,0.008579815909256872,,0.1708724735736734,0.1708724735736734,29.438792899238805,-12.739815118630306,-0.4425349755672909,0.5559414848302229,12.853221627893237,13.295756603460529,15.93259250768756,16.143036295778277,1,0.0,,135.5404006630124,0.0,1.5284866094589233e-05,0.002055627923842239,-0.7293945312738532,5HEAv3TU...,111994.2109375,0.012223142509602616,,,True,7236936,0.990005187657792,,,,,,,
5,5,18,23,91,Bitstarter #1,2026-04-19,8003037,0.010008929,0.010735429590567946,-0.06767317362001458,IN BAND,False,False,0.005004458,784.492979737,282039.660066984,1.0,78393.52802038,8917.499939568,0.001888802,7207.17869644826,,-0.06114341754767227,,0.1887116993236739,0.1887116993236739,16.76460588392912,-13.013813179324845,-0.8233569457101774,-0.5597245684507808,11.630731665163887,12.454088610874065,9.317838489011985,4.310517273055057,1,0.0,,298.33646818599664,0.0,0.0,0.002781498813148066,-0.7220982571513829,5CaYBBkG...,46254.21484375,,,,True,7633645,1.0,,,,,,,
6,6,5,40,97,distil,2026-04-19,8003037,0.046788265,0.046082223765552044,0.015321336011040059,IN BAND,False,False,0.018885057,2187.222933267,253949.207545065,1.0,46715.208187847,105308.221185716,0.006400611,1635.3781653307742,,0.03719664084077498,,0.13679949448862871,0.13679949448862871,22.690841907856655,-31.66899695702719,0.1864095881343207,-21.047085587318193,10.808320957843316,10.621911369708995,10.348526090728768,12.06893053814766,1,0.0,,342.88692022496616,0.0,0.0,0.008612836221900249,-0.8159188800460918,5EUXD91A...,924280.0,0.2453148633065941,BUYBACK_GAMING,,True,7735450,0.0,,,,,,,
7,7,43,33,109,Academia,2026-04-19,8003037,0.00371345,0.0038768770173192024,-0.04215429496193033,IN BAND,False,False,0.001856725,764.645104357,672024.65330453,1.0,205998.297008387,15788.18312697,0.000637331,15312.351731198025,,-0.19180943202424586,,0.17162773162423084,0.17162773162423084,6.381356883338987,-5.260995529414336,-0.5128772553701523,3.651185012611938,8.39930328665612,8.912180542026274,3.9105708206944514,-2.530823658687287,1,0.0,,144.8690066881245,0.0,0.0,0.0011378229959228875,-0.6935940982313246,5EZcsP7S...,193173.421875,,,ENTRY_REPEATED,True,7257480,1.0,,,,,,,
8,8,8,2,5,Hone,2026-04-19,8003037,0.020286668,0.02155348751693964,-0.0587756165188581,IN BAND,False,False,0.010143323,39274.153572022,2762350.552961831,1.0,1935972.51155783,870218.314169481,0.010448047,57702.49821942439,,-0.31384046126946297,,0.5150203572119384,0.5150203572119384,0.6787327140002218,8.083596501009296,-0.7151033343127735,16.329393756054134,7.530693920732064,8.245797255044838,0.951363684519411,-7.5670645410446165,1,0.6175288317170581,MINER_BURN_ONLY,11565.311382544227,6669.311382544227,0.0,0.01421765732445207,-0.2991625177455426,5GurNtB3...,,,,,False,2491604,0.0,,,,,,,
9,9,24,24,126,Poker44,2026-04-19,8003037,0.006769604,0.0069639410357922316,-0.027906186280642904,IN BAND,False,False,0.003384799,740.449415704,414798.793292859,1.0,109423.658142532,14648.240815821,0.001258985,5772.520592386296,,-0.0401422039786923,,0.18597616640500683,0.18597616640500683,12.013314594276,-10.206871729697738,-0.33952526641448866,-2.3791161290875458,7.488230334195704,7.8277556006101925,6.3356018447830005,4.185558993665808,1,0.0,,317.04090908006765,0.0,0.0018768480513244867,0.0017850809300238803,-0.7363094015508321,5DqrUa2z...,91106.7529296875,0.3061541818495938,BUYBACK_GAMING,,True,7525773,0.9776340735248098,,,,,,,
10,10,17,30,38,colosseum,2026-04-19,8003037,0.011086583,0.01129591977223754,-0.018532069672806514,IN BAND,False,False,0.00554329,1476.180738654,706500.870394514,1.0,132846.226659171,31349.359776338,0.001960643,5642.492803079134,,-0.04001905622713141,,0.1768482678567418,0.1768482678567418,9.868551823324204,12.335924728876211,-0.22547351435247923,19.603202956687998,7.041804713459307,7.267278227811786,3.719740640280472,2.601273595512418,1,0.0,,147.009539332008,0.0,0.0,0.0020894252229720434,-0.8115356893127448,5CaHKFJZ...,134747.03125,0.154551017264484,,ENTRY_REPEATED,True,7284230,1.0,,,,,,,
