combined_apy_rank,real_apy_rank,emission_rank,epr_rank,netuid,name,date,block,spot_price,moving_price,momentum_30d,ema_band,ema_lag_flag,low_emission,tao_emission,tao_reserves,alpha_outstanding,alpha_out_emission,alpha_in_pool,volume,ema_tao_inflow,pool_growth_real,pool_ema_divergence,flow_momentum,flow_price_divergence,emission_price_ratio,emission_price_ratio_raw,emission_apy,price_apy_7d,price_apy_30d,combined_apy_7d,combined_apy_30d,real_apy,gross_emission_rate,net_supply_delta,supply_days_gap,supply_defence,supply_defence_quality,burned_tokens,manual_burn,miner_burn_rate,liquidation_price,liquidation_haircut,owner_coldkey,owner_stake,owner_inflow_pct,owner_inflow_flag,large_entry_anomaly,immune,registered_at,vali_miner_share,best_validator_uid,best_validator_hotkey,best_validator_take,best_validator_raw_apy,best_validator_apy,best_validator_div_pct,best_validator_trust,burned_source,alpha_burned_cum,alpha_recycled_cum,recycled_tokens,recon_flag,recon_gap_relative,burn_coverage,owner_cut_emission,total_locked_alpha,locked_float_ratio,owner_locked_alpha,owner_lock_ratio,community_locked_alpha,commitment_class,gate_eligible,leader_is_owner,leader_pct_of_threshold,leader_blocks_to_threshold,governance_flag,basket_alpha,basket_share,ema_halving_days
1,1,39,14,92,MicroTensor,2026-08-31,8967178,0.005214946,0.005508281989023089,-0.05325362601400035,IN BAND,False,False,0.000845529,1139.582148548,573522.640391092,1.0,218522.297473381,71712.755643757,-2.6195570558567144e-05,18453.61574569164,ACCUMULATING_PRE_EMA,0.0,,,,1.949881555121961,16.62033438372915,-0.6479191165036708,24.670485267276014,7.402231767043194,8.050150883546864,4.582207945980886,-6.100269328424904,1,0.1039278816780393,MINER_BURN_ONLY,869.784071468981,869.6038929384248,6.103608758678547e-05,0.0019869872055458967,-0.6189822089153183,5E9LPDS2...,765637.643329784,,,,True,8352006,0.0,15,5G3eBqKj...,,0.8318972829084462,0.8318972829084462,0.0032503204541292803,,COUNTER,208207.171716452,0.041020142,0.0,DIVERGENT,-1.0,0.6710077230007309,1295.967040512703,50000.0,0.08718051647604425,50000.0,0.08718051647604425,0.0,FORTRESS,False,True,0.8718051647604425,,,38460.18109435001,0.06705956903135253,30.0
2,2,40,15,50,Synth,2026-08-31,8967178,0.00567784,0.005758044309914112,-0.01392908869701082,IN BAND,False,False,0.000829982,12027.674028639,3500710.927733476,1.0,2118353.690409755,1215542.856180848,-0.0056701551055483215,68361.47325627692,ACCUMULATING_PRE_EMA,0.0,,,,0.18134783922530487,8.277306122448982,-0.16947057914696498,14.574042330216333,6.1272656286203855,6.29673620776735,0.7507046580682657,-6.115388368542045,1,0.0,,0.0,0.0,0.002365148393987937,0.0034357804105882798,-0.39487896619343277,5DxyiWpG...,2380781.310513341,,,,False,4763204,0.054588559192413566,205,5CZbbBSr...,,12.548356474356666,12.548356474356666,0.0,,COUNTER,467621.572125367,0.0,0.0,OK,0.0,0.0,1295.967040512703,212500.00519846,0.060701957283871615,212500.00519846,0.060701957283871615,0.0,DORMITORY,True,True,0.607019572838716,,,10258.091476714999,0.002930288072473487,30.0
3,4,22,16,38,ChronoLLM,2026-08-31,8967178,0.007324814,0.007446513278409839,-0.016343122460103512,IN BAND,False,False,0.002114215,4507.150340778,1491176.685795035,1.0,615326.377679653,186509.843823024,-0.0014355570088288021,25212.319765892695,ACCUMULATING_PRE_EMA,0.0,,,,1.2327427753476992,-13.576650008421348,-0.19884132326459272,-8.65850458447908,4.719304100677677,4.91814542394227,1.7623666095603265,-3.6854026485945703,1,0.0,,0.0,0.0,0.0,0.00302254614340015,-0.587355236132938,5GeWgtBA...,1492831.470985054,,,,False,7284230,1.0,6,5G9hfkx9...,0.009994659342336155,0.769144419025982,0.7614570825727582,0.014862967710431545,,COUNTER,485297.062238848,10641.406258159,0.0,OK,0.0,0.0,1295.967040512703,33233.380913673,0.022286682208925702,33233.380913673,0.022286682208925702,0.0,DORMITORY,False,True,0.2228668220892609,,,20719.130410438,0.013894483871568445,30.0
4,3,33,17,102,ConnitoAI,2026-08-31,8967178,0.008084963,0.008345962967723608,-0.03127260074517155,IN BAND,False,False,0.001273476,3887.304464061,924981.543266457,1.0,480806.740574012,225395.863846467,-9.995717380745074e-05,19850.83306512155,ACCUMULATING_PRE_EMA,0.0,,,,0.860929458688133,-10.36206602672977,-0.3804833090662538,-5.297477332076285,4.684105385587232,5.0645886946534855,2.8411377709435643,-4.203659235965352,1,0.09812245112835631,MINER_BURN_ONLY,817.9410114140192,817.760832883463,6.103608758678547e-05,0.004202575167428172,-0.4801985899715098,5HBc11rC...,909855.148730571,,,,False,7840965,0.2501106346614579,0,5EEinUEy...,0.179995422293431,0.9630674187352194,0.789719692002929,0.5631427961058382,,COUNTER,132889.88559233,7309.092357836,0.0,DIVERGENT,-1.0,0.6310043444931632,1295.967040512703,2002.340459168,0.002164735581746836,2002.340459168,0.002164735581746836,0.0,EXPOSED,False,True,0.02164735581746836,,,26945.183934951994,0.029130509825956566,30.0
5,5,35,18,11,TrajectoryRL,2026-08-31,8967178,0.007645255,0.007732590427622199,-0.011294459268167256,IN BAND,False,False,0.00108474,19916.848340333,3213161.75788733,1.0,2605125.467995122,977283.853730394,-0.004553696919034271,38573.66047304124,ACCUMULATING_PRE_EMA,0.0,,,,0.14312991048022097,4.251274983140982,-0.13741592109603493,7.712863558429141,3.3241726541921235,3.4615885752881583,0.8178859945500918,-3.3184586648079373,1,0.0,,0.0,0.0,0.0,0.006198520286581659,-0.18923302275965168,5D2Jhtbn...,2508827.975611099,,,,False,2918568,0.0,235,5D7ekpEm...,,0.3776886064789738,0.3776886064789738,0.008789464849770345,,COUNTER,1145934.992162841,42796.465498293,0.0,OK,0.0,0.0,1295.967040512703,46180.459268605,0.014372279626211189,46180.459268605,0.014372279626211189,0.0,DORMITORY,True,True,0.14372279626211187,,,8769.315370503999,0.0027291857775220965,30.0
6,7,62,19,54,Yanez,2026-08-31,8967178,0.004187363,0.004267329350113869,-0.018739202801802617,IN BAND,False,True,9.0244e-05,8147.358866983,3816273.289720077,1.0,1945701.528271444,863404.365574497,-0.0018134332739084883,41006.90227605053,ACCUMULATING_PRE_EMA,0.0,,,,0.029108970879028157,-8.510648298738166,-0.2279936340885985,-5.364297538516427,2.9183571261331416,3.14635076022174,0.6886299278091699,-3.117241789342712,1,0.13278470798586414,MINER_BURN_ONLY,978.6363762510009,976.6544124148828,0.0006713969634546402,0.0021348992193325356,-0.49015664050799146,5FUfruyV...,3422338.284885456,,,,False,4742549,0.30068253653173727,59,5DUB7kNL...,0.01998931868467231,0.3532392902393229,0.3461782774947816,0.821544659616353,,COUNTER,580630.8165292,0.0,0.0,DIVERGENT,-1.0,0.7536105332034558,1295.967040512703,644081.425659809,0.16877235375012994,644081.425659809,0.16877235375012994,0.0,FORTRESS,True,True,1.6877235375012996,0,,8746.011288042995,0.002291767550191489,30.0
7,6,58,20,76,Phylax,2026-08-31,8967178,0.002946116,0.0030958063434809446,-0.048352618630735124,IN BAND,False,False,0.000103866,1227.407371763,1203077.475879088,1.0,416618.814267472,67163.198199156,-0.0004971316610077797,18194.576703890343,ACCUMULATING_PRE_EMA,0.0,,,,0.2223873298136797,12.760360120239651,-0.5882901933406106,15.978859056863076,2.6302087432828136,3.218498936623424,2.184397973272438,-2.996111606809744,1,0.0,,0.0,0.0,0.00015259021896696368,0.0010202230499462505,-0.6537057434445044,5FFNhWd8...,816473.397110862,,,,False,7574784,0.7585806943914537,130,5CVautuH...,,19.93173878581648,19.93173878581648,0.0,,COUNTER,475840.83810665,7026.080961259,0.0,OK,0.0,0.0,1295.967040512703,56651.148490303,0.04708852889869627,56651.148490303,0.04708852889869627,0.0,DORMITORY,False,True,0.4708852889869627,,,28307.162327734004,0.023528960432951315,30.0
8,82,82,21,70,SN70,2026-08-31,8967178,0.01155255,0.00974007393233478,0.18608442607896641,IN BAND,False,True,0.0,775.478600464,175974.886952378,1.0,67126.184057014,7374.016968127,,-12131.262088034637,,,,,,,14.46826524822626,2.2640271839607577,14.46826524822626,2.2640271839607577,,14.933949073717459,47.04876235823915,1,0.4510025167327775,SKIN_IN_GAME,3247.218120475998,3247.218120475998,0.0,0.004406757202087924,-0.6185467968467633,5EP42hSo...,610768.670421872,0.760342255175584,BUYBACK_GAMING,,True,8825571,1.0,1,5E2LP6En...,0.0,2.155408136165084,2.155408136165084,0.9735862300485244,,COUNTER,55793.111342439,0.0,0.0,DIVERGENT,-1.0,2.505633259925617,1295.967040512703,0.0,0.0,0.0,0.0,0.0,EXPOSED,False,,,,,34264.775716601,0.19471400897034624,30.0
9,8,57,22,21,AdTAO,2026-08-31,8967178,0.003806826,0.003868456231430173,-0.015931479573025445,IN BAND,False,False,0.000130563,7894.400306079,3790578.013646699,1.0,2073748.319247093,581531.617509067,-0.0017317969702688176,32402.677552756853,ACCUMULATING_PRE_EMA,0.0,,,,0.04346366420458617,-0.7219250723413119,-0.19383300147180957,1.6434964713576319,2.171588542227134,2.3654215436989436,0.6932979589230908,-2.3219578794943576,1,0.06560850269467827,MINER_BURN_ONLY,488.8978660929715,488.58255366449816,0.00010681315327687457,0.0020826376024073033,-0.4529202011315192,5HjCYVfr...,1958372.23003053,,,ENTRY_REPEATED,False,3156578,0.463557563179099,182,5E2LP6En...,0.0,0.3166163022295197,0.3166163022295197,0.36145276972379065,,COUNTER,828254.281403939,0.0,0.0,DIVERGENT,-1.0,0.3770022989714367,1295.967040512703,5839.628796876,0.001540564203098415,5839.628796876,0.001540564203098415,0.0,EXPOSED,True,True,0.015405642030984152,,UNDEFENDED_BURNER,9595.796547065998,0.002531486362375228,30.0
10,9,63,23,106,Nodexo,2026-08-31,8967178,0.00288778,0.002918328857049346,-0.010467928237612419,IN BAND,False,True,8.2686e-05,6534.969062264,2471851.745345879,1.0,2262973.15202659,356806.639854042,-0.0008091572467977437,22827.647581112105,ACCUMULATING_PRE_EMA,0.0,,,,0.0332516965160227,-2.1998558814884928,-0.12735979355761776,-0.018678888535451854,2.0538171993954233,2.181176992953041,1.0631705582457056,-2.1479252964370183,1,0.0,,0.0,0.0,0.00010681315327687457,0.002643754454355264,-0.08450281726611311,5CTdHCps...,1191010.057908956,,,,False,5558480,0.0,31,5E4vCZrj...,0.0,0.43190259889156707,0.43190259889156707,0.03331349478856689,,COUNTER,838637.534343767,0.0,0.0,OK,0.0,0.0,1295.967040512703,299694.870002388,0.12124306021454075,299694.870002388,0.12124306021454075,0.0,DORMITORY,True,True,1.2124306021454105,0,,11306.231874215002,0.004573992714370074,30.0
