combined_apy_rank,real_apy_rank,emission_rank,epr_rank,netuid,name,date,block,spot_price,moving_price,momentum_30d,ema_band,ema_lag_flag,low_emission,tao_emission,tao_reserves,alpha_outstanding,alpha_out_emission,alpha_in_pool,volume,ema_tao_inflow,pool_growth_real,pool_ema_divergence,flow_momentum,flow_price_divergence,emission_price_ratio,emission_price_ratio_raw,emission_apy,price_apy_7d,price_apy_30d,combined_apy_7d,combined_apy_30d,real_apy,gross_emission_rate,net_supply_delta,supply_days_gap,supply_defence,supply_defence_quality,burned_tokens,manual_burn,miner_burn_rate,liquidation_price,liquidation_haircut,owner_coldkey,owner_stake,owner_inflow_pct,owner_inflow_flag,large_entry_anomaly,immune,registered_at,vali_miner_share,best_validator_uid,best_validator_hotkey,best_validator_take,best_validator_raw_apy,best_validator_apy,best_validator_div_pct,best_validator_trust
1,65,13,30,26,alchemy,2026-05-07,8133230,0.014452189,0.0008386038243770599,16.233631161574444,PREMIUM,False,False,0.007226087,2315.51226884,321027.897595548,1.0,160219.026993376,6438.394890414,0.002375536,-21627.188496250834,DISTRIBUTING_PRE_EMA,0.6924159824911873,,0.16437205464168786,0.16437205464168786,8.201276620967109,178.81482527896145,197.50917913248907,146.30568581553098,165.0000396690586,-32.509139463430486,8.18620443794242,40.71041608439759,1,0.0,,213.87046830891632,0.0,1.0,0.007212807005817402,-0.5009194104908674,5FsVAEPM...,1054837.75,0.0,,,True,8123781,,,,,,,,
2,1,24,58,96,Verathos,2026-05-07,8133230,0.020555348,0.01933920430019498,0.06288488817467848,IN BAND,False,False,0.004355576,153.200184259,89712.541728524,1.0,7453.078676874,2651.975624855,0.001218998,1311.892720357525,,0.12023577371751638,,0.05930320420748897,0.05930320420748897,74.71566554155473,33.1279439228395,0.7650994727919215,74.2506480688414,41.88780361879383,41.12270414600191,29.293563077863734,33.59296139555282,1,0.0,,0.0,0.0,7.631722837686539e-05,0.0017076785620743391,-0.916922906774707,5CGq1JQh...,364348.375,0.1649947014446741,,,True,7692872,0.9116893004437209,,,,,,,
3,2,28,59,82,Compelle,2026-05-07,8133230,0.020359968,0.018018108559772372,0.12997254581183476,IN BAND,False,False,0.003954605,187.495612492,109920.75343114,1.0,9209.211837304,4192.793860398,0.001106778,1518.1896544803094,,0.09865345768045325,,0.054360498012570556,0.054360498012570556,55.429040721917865,79.34846798847204,1.5813326407106563,109.36595947574284,31.59882412798145,30.017491487270796,23.90813306830465,25.41154923464707,1,0.0,,0.0,0.0,0.0,0.0017057344190190334,-0.9162211640500105,5H6h1PUD...,19178.400390625,0.0964240787581072,,,True,8026517,1.0,,,,,,,
4,3,25,48,78,Vocence,2026-05-07,8133230,0.010626991,0.010473377769812942,0.014667018946820879,IN BAND,False,False,0.004314072,352.180737089,170714.668775301,1.0,33140.592482694,8879.882747132,0.001207383,3234.6227978992356,,0.029058484312049222,,0.1136147569900078,0.1136147569900078,32.1919401660373,13.34584765816338,0.17844873051965401,30.02622119662319,16.858822268979466,16.68037353845981,15.394107717006092,15.511566627577489,1,0.0,,0.0,0.0,0.0,0.0020629787681136487,-0.8058736694033477,5FnQCJW2...,377655.625,0.0996228125899377,,,True,7966145,0.0,,,,,,,
5,4,36,5,83,CliqueAI,2026-05-07,8133230,0.006703517,0.007163892732933164,-0.06426334816778709,IN BAND,False,False,0.003351752,5992.251767035,1866956.451652974,1.0,893108.758925577,112928.225035263,0.002386644,70455.93542458804,,-0.42971769324032233,,0.3560286339245503,0.3560286339245503,1.4699656487161334,25.697439610457433,-0.7818707360414096,39.83898549286039,13.359675146361548,14.141545882402957,1.4076386182833618,-12.671580233686823,1,0.22398885800559246,MINER_BURN_ONLY,7320.439935816918,2419.0796664603986,0.001815809402614832,0.003209636604929673,-0.5212010941525661,5DqEjRLy...,604109.1875,,,,False,5231190,0.2998349035715311,,,,,,,
6,5,8,46,102,ConnitoAI,2026-05-07,8133230,0.03242175,0.030978488503023982,0.046589151592568254,IN BAND,False,False,0.013698728,1564.547320721,262851.688426014,1.0,48258.745203519,24400.884713971,0.003833875,2791.871233808408,,0.024508846363823646,,0.11825009445819551,0.11825009445819551,23.01001491435221,77.0328026006249,0.5668346777095804,89.60178726657432,13.135819343658994,12.568984665949413,9.998033551683708,10.441030248402798,1,0.0,,148.09428352899886,0.0,1.5262514352798462e-05,0.005952205709956396,-0.816413188370264,5HidKLut...,95500.28247070312,0.1472820512914997,,,True,7840965,0.9690084532932681,,,,,,,
7,6,7,31,107,Minos,2026-05-07,8133230,0.029638769,0.03037686040624976,-0.024297817364229885,IN BAND,False,False,0.014819368,4018.014713927,645988.43177706,1.0,135492.494104989,90442.492243173,0.00485358,12496.789996933498,,-0.15937420437599703,,0.1637578132883994,0.1637578132883994,9.69267209724498,12.040469224722436,-0.2956234445981303,22.84161447695537,10.505521807634807,10.801145252232937,4.068184305979895,-1.1084731549879563,1,0.0,,261.71309018100146,0.0,9.155971929430962e-05,0.006219948401976453,-0.7901414730828918,5DA2vLrS...,316408.15625,,,ENTRY_REPEATED,True,7457580,0.9692349945624992,,,,,,,
8,7,33,7,118,Ditto,2026-05-07,8133230,0.00705405,0.007279462646692991,-0.030965561282932683,IN BAND,False,False,0.003527018,3945.213775095,1427038.597598866,1.0,558483.000428569,134266.537672178,0.002096959,34958.568510136916,,-0.29994491590494826,,0.2972702206533835,0.2972702206533835,2.349429925068333,1.1751495629574242,-0.37674766227568096,10.708655053457724,9.156757828224618,9.5335054905003,1.8415759772874192,-7.184075565431968,1,0.0,,4319.110476150876,0.0,0.0,0.0027646160249156634,-0.6080810279320867,5DUJfND9...,773871.125,,,,False,5724794,1.0,,,,,,,
9,8,5,6,44,Score,2026-05-07,8133230,0.039408471,0.04075449425727129,-0.03302760301168836,IN BAND,False,False,0.019704218,61743.8039639,3361140.9928482,1.0,1564619.715130672,1714012.270150646,0.012879995,65218.04871846875,,-0.42519970970788973,,0.32683315726712664,0.32683315726712664,0.8386701430685416,5.962025187651136,-0.4018358366422084,13.40915864822929,7.045297623935945,7.447133460578153,0.7818773462915809,-6.608463317509612,1,0.21850812147949236,MINER_BURN_ONLY,7255.8877119785175,2359.8877119785175,0.0,0.018369894061355297,-0.5338592542360932,5CaCekux...,146796.78125,,,,False,3550319,1.0,,,,,,,
10,11,4,37,97,distil,2026-05-07,8133230,0.040285424,0.03995557711459696,0.008255340285963093,IN BAND,False,False,0.020142712,4735.659587197,364225.413468202,1.0,117520.748939105,181816.993617016,0.005780907,4943.046792370282,,-0.03728903825775982,,0.14349872549436243,0.14349872549436243,11.177967115523149,-8.005091894160087,0.10043997347921763,-1.964140320757135,6.141391546882169,6.0409515734029515,7.215312009603725,5.1370155421201975,1,0.0,,801.9379751840024,0.0,6.103515625e-05,0.013002002090143659,-0.6772529416559285,5EUXD91A...,1049531.25,1.9276109516524398,BUYBACK_GAMING,,True,7735450,0.0,,,,,,,
