combined_apy_rank,real_apy_rank,emission_rank,epr_rank,netuid,name,date,block,spot_price,moving_price,momentum_30d,ema_band,ema_lag_flag,low_emission,tao_emission,tao_reserves,alpha_outstanding,alpha_out_emission,alpha_in_pool,volume,ema_tao_inflow,pool_growth_real,pool_ema_divergence,flow_momentum,flow_price_divergence,emission_price_ratio,emission_price_ratio_raw,emission_apy,price_apy_7d,price_apy_30d,combined_apy_7d,combined_apy_30d,real_apy,gross_emission_rate,net_supply_delta,supply_days_gap,supply_defence,supply_defence_quality,burned_tokens,manual_burn,miner_burn_rate,liquidation_price,liquidation_haircut,owner_coldkey,owner_stake,owner_inflow_pct,owner_inflow_flag,large_entry_anomaly,immune,registered_at,vali_miner_share,best_validator_uid,best_validator_hotkey,best_validator_take,best_validator_raw_apy,best_validator_apy,best_validator_div_pct,best_validator_trust
1,44,13,39,116,hard_sign,2026-06-02,8319782,0.015549261,0.005824072286486626,1.6698262375757873,PREMIUM,False,False,0.007774621,1354.361073952,68896.178841546,1.0,87101.196072277,11152.746680676,0.001402164,6990.472119802784,,-0.09248749080134593,PRICE_UP_FLOW_DOWN,0.09017560384380968,0.09017560384380968,15.085861799306352,336.87894206814315,20.316219223838743,334.3562190749552,17.793496230650817,-2.5227229931879283,38.14435058937194,17.60858479249428,1,0.0,,638.8958552860131,0.0,0.0,0.01965799985898911,0.26424013713507744,5F48aA3P...,701673.25,,,,True,8294730,1.0,,,,,,,
2,1,27,28,57,gaia,2026-06-02,8319782,0.007678527,0.00809926656074822,-0.051947859425601,IN BAND,False,False,0.003861041,1722.097532411,378451.355171333,1.0,224267.556368076,11495.483261674,0.000871886,13219.671448653331,,-0.2278906082573374,,0.11354860118353428,0.11354860118353428,5.892126059662883,5.531722751749257,-0.6320322896781454,14.500958155650949,8.337203114223547,8.969235403901692,6.944089284104289,-3.0771093442388087,1,0.0,,802.8185154929524,0.0,0.0,0.00455038014497628,-0.4073889243371444,5HdpnCSY...,756624.1875,,,ENTRY_REPEATED,True,8057320,1.0,,,,,,,
3,2,50,37,124,Swarm,2026-06-02,8319782,0.007921881,0.008453656686469913,-0.0629048122241609,IN BAND,False,False,0.000541395,9784.096731511,2657054.821992562,1.0,1231286.927067561,195048.01258699,0.000741554,46385.97613280383,,-0.648124185323268,,0.0936083235787056,0.0936083235787056,0.14541823318423724,2.7365579019237436,-0.7653418820606243,7.945730160548605,4.443830376564237,5.209172258624861,0.9890650272805536,-5.063754025440623,1,0.0,,0.0,0.0,1.5269964933395386e-05,0.0036823089424153355,-0.5351723987755768,5HKYqfJr...,1770039.875,,,,False,5813454,0.9537492000236023,,,,,,,
4,3,40,40,70,NexisGen,2026-06-02,8319782,0.00509145,0.005240376573055983,-0.028419059390064876,IN BAND,False,False,0.002170122,1256.285075971,448712.047103672,1.0,246724.142971807,20317.991959708,0.000453765,9441.446447902068,,-0.17328924355050276,,0.08912294140176179,0.08912294140176179,4.539638912443508,-7.35307406096463,-0.3457652225791226,-2.750467098213984,4.256841740171524,4.602606962750646,5.856762743418872,-0.06296805030713756,1,0.0,,909.3332227569772,0.0,1.5225261449813843e-05,0.0027997578493379376,-0.4501059915470175,5HisJVRY...,173523.625,,,,True,7787562,0.7736594749475796,,,,,,,
5,4,11,23,102,ConnitoAI,2026-06-02,8319782,0.015945811,0.01606746739707887,-0.007571597568698887,IN BAND,False,False,0.00797289,2727.566151312,397664.903198513,1.0,171049.697820374,82941.332563378,0.001954797,6336.595195502508,,-0.07681463724256755,,0.12259000185064277,0.12259000185064277,7.681850322831369,-3.6511670865037695,-0.09212110375250313,0.5874541694592326,4.146500152210499,4.238621255963002,6.6085791802655285,3.443229066868367,1,0.0,,747.9786563569214,0.0,3.0525028705596924e-05,0.006858956194960982,-0.5698584289653891,5HidKLut...,194248.08837890625,2.26585271078786,BUYBACK_GAMING,,True,7840965,0.0541406632534962,,,,,,,
6,6,17,10,114,SOMA,2026-06-02,8319782,0.013823201,0.014012578641995788,-0.013514831697587864,IN BAND,False,False,0.006911589,3476.030933704,934598.564729508,1.0,251474.160139471,99130.289046646,0.002124156,6901.232481796847,,-0.09789881920060345,,0.1536659996479831,0.1536659996479831,5.225401107879415,19.968830347669705,-0.16443045232065234,24.019049014119254,3.885788214128895,4.050218666449547,2.8119024564954227,1.1751824414298686,1,0.0,,889.3817559757736,0.0,0.0004119873046875,0.0037192769868098765,-0.7309395279132613,5FHrQMjz...,689202.625,,,,False,7312241,1.0,,,,,,,
7,5,43,36,80,dogelayer,2026-06-02,8319782,0.003456247,0.0035616939421743155,-0.029605840335046603,IN BAND,False,False,0.001728123,1350.301485255,1071256.9539634,1.0,390805.10520879,29817.669725574,0.000332753,12032.771740535623,,-0.26397223580104096,,0.09627581593560876,0.09627581593560876,3.3633283334072255,1.64145586370362,-0.360204390743067,5.728839127949915,3.7271788735032283,4.087383264246295,2.4531929433708832,-0.7240549308390695,1,0.0,,881.9575184718706,0.0,4.577054642140865e-05,0.0012604832857879712,-0.6353028918974913,5ERJCUPW...,1033694.6875,,,ENTRY_REPEATED,False,7151800,0.0,,,,,,,
8,7,6,13,107,Minos,2026-06-02,8319782,0.028486467,0.02858369261957705,-0.0034014366467983457,IN BAND,False,False,0.014156107,6200.310700359,820405.094822655,1.0,217594.648615333,137967.977142195,0.004194138,4798.7132704148535,,-0.07473568843665046,,0.14723264910316888,0.14723264910316888,6.000062092669965,9.572582392659877,-0.04138414586937987,13.255604180466783,3.641637641937526,3.683021787806906,3.2032955628683517,2.317040304863059,1,0.0,,825.4910460690735,0.0,7.631815969944e-05,0.007557620911288108,-0.7346943406043259,5DA2vLrS...,814993.375,0.5358022801398804,BUYBACK_GAMING,,True,7457580,0.8922630822197866,,,,,,,
9,8,29,45,100,Plaτform,2026-06-02,8319782,0.010509076,0.010627540992572904,-0.011146980534414706,IN BAND,False,False,0.003629328,3836.951595835,1396866.738074484,1.0,365442.144332131,254236.984716408,0.000732408,12037.813161020284,,-0.30741036338809175,,0.06969290164044871,0.06969290164044871,2.4857947111851333,-6.924651852627624,-0.13562159650204558,-3.661129688575126,3.1279005675504528,3.2635221640524983,1.8813534092898339,-0.7777274528673649,1,0.0,,535.953194665808,0.0,0.0,0.0027468272321553447,-0.738623335471611,5FX6kmhY...,496244.71875,,,,False,6693448,1.0,,,,,,,
10,18,31,42,110,Green Compute,2026-06-02,8319782,0.007079757,0.006531913299113512,0.08387185741746438,IN BAND,False,False,0.003539875,4679.729592553,2012845.555347218,1.0,659462.837310202,182806.303896621,0.000544179,-33189.024979551905,DISTRIBUTING_PRE_EMA,3.7034845594372245,,0.07686407880948457,0.07686407880948457,1.9878908206157515,-2.212154167003358,1.0204409319124832,-0.2242633463876067,3.0083317525282345,1.9878908206157515,1.3056143294345637,,,,,,,0.0,0.0023249322731796686,-0.6716084643611823,5D53sX6A...,688520.5721435547,0.019625538408972954,,,False,5606062,1.0,,,,,,,
