combined_apy_rank,real_apy_rank,emission_rank,epr_rank,netuid,name,date,block,spot_price,moving_price,momentum_30d,ema_band,ema_lag_flag,low_emission,tao_emission,tao_reserves,alpha_outstanding,alpha_out_emission,alpha_in_pool,volume,ema_tao_inflow,pool_growth_real,pool_ema_divergence,flow_momentum,flow_price_divergence,emission_price_ratio,emission_price_ratio_raw,emission_apy,price_apy_7d,price_apy_30d,combined_apy_7d,combined_apy_30d,real_apy,gross_emission_rate,net_supply_delta,supply_days_gap,supply_defence,supply_defence_quality,burned_tokens,manual_burn,miner_burn_rate,liquidation_price,liquidation_haircut,owner_coldkey,owner_stake,owner_inflow_pct,owner_inflow_flag,large_entry_anomaly,immune,registered_at,vali_miner_share,best_validator_uid,best_validator_hotkey,best_validator_take,best_validator_raw_apy,best_validator_apy,best_validator_div_pct,best_validator_trust
1,1,62,61,78,waw,2026-04-17,7988755,0.007154733,0.002694635884836316,1.6551761743626485,PREMIUM,False,False,0.000341494,2.906484125,22554.037757692,1.0,406.231557552,127.78398004,0.000103616,244.117541559781,,0.6215082706060939,,0.01448216166836694,0.01448216166836694,308.7738289298243,,20.13797678807889,161.5704065216782,181.7083833097571,161.5704065216782,116.52015609061961,147.20342240814608,1,0.0,,817.6715628329976,0.0,0.0,0.00012886757378991932,-0.981988485972863,5FnQCJW2...,4020.017822265625,0.09035525377927653,,ENTRY_PRICE_PUMP,True,7966145,1.0,,,,,,,
2,2,42,45,36,automata,2026-04-17,7988755,0.006810609,0.007467725779861212,-0.08799423000149649,IN BAND,False,False,0.002232535,87.030783312,92647.556554367,1.0,12778.63318346,875.713804104,0.000677399,2480.488653420929,,0.04794340416578997,,0.0994623241475175,0.0994623241475175,67.41410058285699,,-1.0705964650182072,41.93808347615844,40.867487011140234,41.93808347615844,28.365561896474297,25.476017106698546,1,0.0,,1035.0730700860076,0.0,0.0,0.0009393748367333251,-0.8620718298857966,5GLGTwG6...,176819.078125,4.2591174201188196,BUYBACK_GAMING,,True,7894898,1.0,,,,,,,
3,3,25,50,102,ConnitoAI,2026-04-17,7988755,0.014541105,0.014187848195433617,0.024898546960777323,IN BAND,False,False,0.003888628,160.996842309,100033.495652447,1.0,11071.852687486,2167.122512999,0.001179893,1266.128910461921,,0.1005417394986672,,0.08114190771609173,0.08114190771609173,63.475247324330425,,0.3029323213561241,36.45319210344919,36.756124424805314,36.45319210344919,26.271200290057187,27.022055220881235,1,0.0,,963.9940830450087,0.0,0.0,0.0016094293342338248,-0.8893186360848212,5HidKLut...,66195.5703125,0.062344510551720835,,,True,7840965,1.0,,,,,,,
4,4,2,42,97,distil,2026-04-17,7988755,0.051869229,0.05594314751215279,-0.07282247591213548,IN BAND,False,False,0.021735887,2015.769500287,242370.865203064,1.0,38829.834225068,96565.247639005,0.006595135,3960.8173119294806,,-0.01519318990539181,,0.12714927765747203,0.12714927765747203,28.337521243310373,,-0.886006790264315,20.922084038629624,20.03607724836531,20.922084038629624,10.842887398195323,7.41543720468075,1,0.0,,1429.9111971700186,0.0,0.0,0.008316880408039726,-0.8396567566477665,5EUXD91A...,916928.4375,6.055758775111104,BUYBACK_GAMING,,True,7735450,1.0,,,,,,,
5,5,23,37,67,Harnyx,2026-04-17,7988755,0.00816012,0.008213929831981659,-0.0065510459770603035,IN BAND,False,False,0.004080054,295.177785828,152199.941451395,1.0,36173.020277762,3820.551995894,0.001303358,2680.5849733400682,,0.02822624862040148,,0.15972289623191815,0.15972289623191815,36.325165465696415,,-0.07970439272090035,19.078800881840884,18.999096489119985,19.078800881840884,17.266760912909096,17.24636458385553,1,0.0,,1252.3241122680192,0.0,1.5284866094589233e-05,0.0019394080116795903,-0.7623309446822362,5HEAv3TU...,110373.1953125,3.234519654391676,BUYBACK_GAMING,,True,7236936,0.990005187657792,,,,,,,
6,7,29,21,70,NexisGen,2026-04-17,7988755,0.006440542,0.006387792993336916,0.008257782729982946,IN BAND,False,False,0.003220253,328.953797242,189383.146044551,1.0,51074.618261373,10362.592787,0.00124819,1895.8214139332777,,0.01668808880330889,,0.1938020123151126,0.1938020123151126,25.72648485882712,,0.10046968988145917,12.051622142130924,12.152091832012383,12.051622142130924,13.87663081371445,13.674862716696197,1,0.0,,2064.857794135023,0.0,0.0,0.0017369750377080337,-0.730306077080464,5HisJVRY...,73381.78125,0.09987089589588805,,,True,7787562,1.0,,,,,,,
7,6,17,30,91,Bitstarter #1,2026-04-17,7988755,0.011171324,0.011329502798616886,-0.013961671701621088,IN BAND,False,False,0.005585646,750.059904235,272610.526564482,1.0,67152.820797641,8638.021028707,0.002030261,3791.664543541112,,-0.008046493675277292,,0.18173861934359792,0.18173861934359792,19.5705404396619,,-0.16986700570305657,12.29539582560985,12.125528819906794,12.29539582560985,9.640126641912286,7.275144614052051,1,0.0,,1680.4317802289734,0.0,0.0,0.00275139743753653,-0.7537089213833087,5CaYBBkG...,43627.1484375,0.10622140250717355,,,True,7633645,1.0,,,,,,,
8,8,16,32,38,colosseum,2026-04-17,7988755,0.011695684,0.011551897507160902,0.012447002126703929,IN BAND,False,False,0.005847833,1434.054587332,696176.306073154,1.0,122291.312071666,31178.44428984,0.002109572,3292.3091308462317,,-0.009495745132397707,,0.180371836311583,0.180371836311583,10.716541238915969,,0.15143852587489778,7.633094945531289,7.784533471406187,7.633094945531289,3.774905835022559,3.08344629338468,1,0.0,,1675.444964897004,0.0,0.0,0.0020599014571767256,-0.8238750758675829,5CaHKFJZ...,132146.828125,0.06341501203489387,,,True,7284230,1.0,,,,,,,
9,9,28,23,76,Byzantium,2026-04-17,7988755,0.006517133,0.0063464941922575235,0.026887097438874016,IN BAND,False,False,0.003258557,651.951295723,403961.071407884,1.0,100033.371688894,14353.293956776,0.001260319,2233.7851628956705,,0.009523969725150632,,0.19338549635246052,0.19338549635246052,13.135164930538675,,0.32712635217296715,7.072100323697623,7.39922667587059,7.072100323697623,6.505577358830398,6.063064606841052,1,0.0,,1967.4126764799585,0.0,0.0,0.0016138963426619826,-0.7523609932984362,5FFNhWd8...,161477.234375,0.10095200772195462,,,True,7574784,1.0,,,,,,,
10,10,27,27,126,Poker44,2026-04-17,7988755,0.007313294,0.007239044876769185,0.010256756864305048,IN BAND,False,False,0.003656638,718.327256434,405415.814457718,1.0,98252.806792499,14590.153026875,0.001363473,1696.452973399093,,0.02111468839096552,,0.1864376025358751,0.1864376025358751,13.377808760460052,,0.12479054184904474,6.688768779730515,6.81355932157956,6.688768779730515,6.482233564359591,6.689039980729537,1,0.0,,1813.4420115890098,0.0,0.002136258641257882,0.001771828406335926,-0.7577249859863522,5DqrUa2z...,87736.017578125,0.07274376387934288,,,True,7525773,0.9783622602126036,,,,,,,
11,11,11,31,15,ORO,2026-04-17,7988755,0.013893611,0.013713394990190864,0.013141604244466401,IN BAND,False,False,0.006946794,1638.005206443,535720.27976604,1.0,117877.835804183,34673.801185957,0.002522331,2199.662327442027,,0.012171754483047586,,0.1815461077757251,0.1815461077757251,11.1453703322739,,0.15988951830767453,6.416394956756215,6.57628447506389,6.416394956756215,4.9055451123629314,4.7289753755176855,1,0.0,,1750.8372972189682,0.0,1.5273690223693848e-05,0.0030575755077973717,-0.7799293856868907,5GE9r7GM...,,,,,True,7366897,0.0,,,,,,,
12,13,13,22,107,Minos,2026-04-17,7988755,0.01286544,0.012580959359183908,0.022611999029185842,IN BAND,False,False,0.006432704,1432.554538828,468380.630545691,1.0,111378.014055979,25438.155873698,0.002491135,1178.7628713313316,,0.025828813232680357,,0.19362998855849467,0.19362998855849467,11.800699836412804,,0.2751126548550944,5.73651745733668,6.011630112191774,5.73651745733668,5.610821260772943,6.064182379076124,1,0.0,,1973.7374453040538,0.0,0.0,0.003058526432143425,-0.7622680271997362,5DA2vLrS...,86524.1640625,0.05425526328308327,,,True,7457580,1.0,,,,,,,
13,12,34,13,110,Rich Kids of TAO,2026-04-17,7988755,0.005071274,0.005251827649772167,-0.034379203167491636,IN BAND,False,False,0.002535633,3205.068195735,1675219.620994941,1.0,630966.467912697,68099.708837255,0.001420022,25196.7989816817,,-0.24414889823101646,,0.2800128725050155,0.2800128725050155,2.0790957062527853,,-0.41828030520448156,6.213832587427829,5.795552282223348,6.213832587427829,1.5687495341292543,-4.134736881175044,1,0.0,,4669.297297179233,0.0,0.0,0.0019132226936498368,-0.6227333223072078,5D53sX6A...,3313.455810546875,,,,False,5606062,1.0,,,,,,,
14,15,37,20,99,Leoma,2026-04-17,7988755,0.004792912,0.004671193193644285,0.026057326535183258,IN BAND,False,False,0.002396451,675.905496424,509926.331769343,1.0,141128.28640329,15844.629575726,0.000942872,985.7193561375607,,0.02263663488434394,,0.1967221597225236,0.1967221597225236,9.317683110020608,,0.31703080617806295,3.6529752766227945,3.9700060828008574,3.6529752766227945,5.153685613530414,5.664707833397814,1,0.0,,2030.8600500810426,0.0,0.0,0.0013254963595991254,-0.7234465478191284,5FxogcQr...,476461.3125,4.928869545148311,BUYBACK_GAMING,,True,7415113,0.0,,,,,,,
15,14,18,5,28,gm,2026-04-17,7988755,0.010948091,0.011135887587442994,-0.016864087929080434,IN BAND,False,False,0.005474036,13277.708092624,3731720.234489761,1.0,1202248.132298054,6060377.017198384,0.005138908,31977.35972090601,,-0.21842535516732134,,0.46938849887162976,0.46938849887162976,1.0834525437407037,,-0.2051797364704786,4.034379387646504,3.829199651176025,4.034379387646504,0.7042328563945328,-2.9509268439058,1,0.36500037606503744,MINER_BURN_ONLY,8838.004061502405,3942.0040615024045,0.0,0.0035580663228468048,-0.6750057774595767,5Dh9XXYB...,,,,,False,4878363,0.0,,,,,,,
16,16,38,25,47,EvolAI,2026-04-17,7988755,0.004744709,0.004640651633962989,0.0224230074232374,IN BAND,False,False,0.00237235,711.573954959,592785.902305576,1.0,149982.826616504,9256.86811716,0.00090863,120.94555207018857,,0.04136080711393505,,0.19150384143685104,0.19150384143685104,8.761613261068874,,0.2728132569827217,3.2677085478322896,3.540521804815011,3.2677085478322896,4.433303811340116,5.493904713236584,1,0.0,,1896.9939589540008,0.0,0.0,0.0012003894697755308,-0.7470046171903207,5DDKR8DV...,852.8899536132812,0.0,,,True,7340355,0.0,,,,,,,
17,17,45,29,87,Luminar Network,2026-04-17,7988755,0.004012709,0.003968858392909169,0.011048670108556853,IN BAND,False,False,0.002006352,815.123423317,717220.195317458,1.0,203261.572193738,13651.881173224,0.000729545,2324.6001540028083,,0.005757069849965936,,0.18180859863000282,0.18180859863000282,6.468582432024481,,0.13442548632077503,2.969196832259449,3.103622318580224,2.969196832259449,3.6641466834837066,3.4993855997650316,1,0.0,,1668.0498051330214,0.0,0.0,0.0011365037245726296,-0.716773948827929,5GquyFXC...,293749.03125,8.983426542253063,BUYBACK_GAMING,,True,7208725,1.0,,,,,,,
18,19,33,18,113,TensorUSD,2026-04-17,7988755,0.005175902,0.005124757066369057,0.009979972312556777,IN BAND,False,False,0.002587948,1719.404825461,818616.122293681,1.0,332252.023766892,19540.693246203,0.001088089,5620.639156727877,,-0.056942820567712056,,0.21022210235046956,0.21022210235046956,3.9555125374133513,,0.12142299646944078,2.6745984790688295,2.79602147553827,2.6745984790688295,3.2102959231203574,1.2809140583445218,1,0.0,,2310.8021172219887,0.0,0.0,0.002100379871145707,-0.5942002242032969,5C85m1bf...,128603.09375,2.4945401557618663,BUYBACK_GAMING,,False,7119664,1.0,,,,,,,
19,18,35,4,79,MVTRX,2026-04-17,7988755,0.004939807,0.004945883294567466,-0.001228555994060738,IN BAND,False,False,0.002469899,7110.307118892,2805914.023435683,1.0,1437125.104175103,244626.717356403,0.002531039,15891.928613459226,,-0.13051727413292674,,0.5123760908067866,0.5123760908067866,0.9128852612784855,,-0.01494743126107231,2.763350792532797,2.7484033612717247,2.763350792532797,0.9365932020904058,-1.8504655312543117,1,0.3903623945061635,MINER_BURN_ONLY,9116.733630859293,4215.913860666566,0.0016327134799212217,0.0025340431173246827,-0.48701576451778733,5Fxp7QBG...,3049998.25,,,,False,5173967,0.7981445243041033,,,,,,,
20,21,20,28,114,SOMA,2026-04-17,7988755,0.010342721,0.010079592000693083,0.02610512402573669,IN BAND,False,False,0.005171352,1423.602261722,602553.470978019,1.0,137768.898381607,40918.002095475,0.001909238,-2860.7512904831674,DISTRIBUTING_PRE_EMA,0.10250964359134271,,0.18459726410487146,0.18459726410487146,9.546425586287741,,0.31761234231312974,2.1620459043034366,2.4796582466165664,2.1620459043034366,4.36143865495361,7.384379681984305,1,0.0,,1764.226450948976,0.0,0.0002288792748004198,0.002362615652037183,-0.7715673030301037,5FHrQMjz...,584147.1875,1.1884962554150658,BUYBACK_GAMING,,True,7312241,0.8495573856745107,,,,,,,
21,20,41,26,31,Halftime,2026-04-17,7988755,0.004479296,0.0044376670848578215,0.009380810760731521,IN BAND,False,False,0.002239645,969.445626593,760319.075147753,1.0,216479.148393208,12582.119043147,0.00085218,1027.9214792553976,,0.022593093914696348,,0.19024864621583393,0.19024864621583393,6.071291569682861,,0.11413319758890017,2.247596246362788,2.3617294439516883,2.247596246362788,3.4564435983528363,3.8236953233200732,1,0.0,,1897.4280308380257,0.0,0.0,0.0012750510388084206,-0.7153456617271061,5H3mfhC8...,222263.921875,0.09367154281829682,,,True,7173591,1.0,,,,,,,
22,22,53,48,27,Nodexo,2026-04-17,7988755,0.004193582,0.004248589277267456,-0.012947186390027898,IN BAND,False,False,0.001243763,8006.759645363,3021135.983733784,1.0,1906034.599889425,580371.508179754,0.000377384,20579.141940535745,,-0.406128435285083,,0.08999084791951127,0.08999084791951127,0.40823120822578557,,-0.15752410107867276,1.8537458539605078,1.696221752881835,1.8537458539605078,0.8698714702514277,-1.4455146457347223,1,0.0,,437.84947915432895,0.0,0.0,0.0026502480154724935,-0.3680228464657438,5CopvHeT...,23067.349609375,,,,False,1727132,1.0,,,,,,,
