combined_apy_rank,real_apy_rank,emission_rank,epr_rank,netuid,name,date,block,spot_price,moving_price,momentum_30d,ema_band,ema_lag_flag,low_emission,tao_emission,tao_reserves,alpha_outstanding,alpha_out_emission,alpha_in_pool,volume,ema_tao_inflow,pool_growth_real,pool_ema_divergence,flow_momentum,flow_price_divergence,emission_price_ratio,emission_price_ratio_raw,emission_apy,price_apy_7d,price_apy_30d,combined_apy_7d,combined_apy_30d,real_apy,gross_emission_rate,net_supply_delta,supply_days_gap,supply_defence,supply_defence_quality,burned_tokens,manual_burn,miner_burn_rate,liquidation_price,liquidation_haircut,owner_coldkey,owner_stake,owner_inflow_pct,owner_inflow_flag,large_entry_anomaly,immune,registered_at,vali_miner_share,best_validator_uid,best_validator_hotkey,best_validator_take,best_validator_raw_apy,best_validator_apy,best_validator_div_pct,best_validator_trust
1,67,67,14,99,gani,2026-07-10,8591321,0.015800069,0.0018541710451245308,7.5213654056057315,PREMIUM,False,True,0.0,1312.376868928,59610.05409,1.0,83061.460301339,11583.013948925,,-1286.221486866998,,,,,,,297.42985830152776,91.50994576820307,297.42985830152776,91.50994576820307,,44.08652265324593,59.201062363012404,1,0.0,,167.10436726998887,0.0,0.0,0.022016032177165235,0.3934136728874561,5DebFXsw...,933941.5625,200.57087015611373,BUYBACK_GAMING,,True,8572056,1.0,,,,,,,
2,2,15,11,78,Vocence,2026-07-10,8591321,0.007256937,0.00617440533824265,0.1753256552582371,IN BAND,False,False,0.004008075,1439.288828652,587522.579385213,1.0,198332.818366912,68020.467427438,0.000137918,-63910.3381930427,DISTRIBUTING_PRE_EMA,0.0,,0.019004987917078515,0.019004987917078515,7.318351181718778,49.329202798392245,2.1331288056418845,56.64755398011102,9.451479987360662,7.318351181718778,4.473019577817681,,,,,,,0.0,0.0024497591737803167,-0.6624251838233793,5FnQCJW2...,1027215.1875,0.3889305924383093,BUYBACK_GAMING,,True,7966145,1.0,,,,,,,
3,1,51,15,55,NIOME,2026-07-10,8591321,0.003989117,0.004115314455702901,-0.030665325107299933,IN BAND,False,False,0.000650758,7897.983588663,2993674.863187748,1.0,1979882.430589959,511258.072929446,-0.002858824,80511.48279213323,ACCUMULATING_PRE_EMA,0.0,,,,0.21653527192115976,3.847983645140503,-0.3730947888054825,12.675359539114918,8.454281105168933,8.827375893974416,0.8778508422259432,-8.610840622053257,1,0.0,,194.42702582805214,0.0,0.00010678917169570923,0.002638223571230781,-0.33864472482737895,5GeWUxaF...,1148118.5,,,,False,4703386,0.020052495691334826,,,,,,,
4,4,33,9,18,Zeus,2026-07-10,8591321,0.007663732,0.007764505688101053,-0.012978764154360336,IN BAND,False,False,0.001204718,13722.495336565,3407409.229089309,1.0,1790575.891482799,834384.995771055,0.000338724,60485.452712769154,,0.0,,0.044198309648615056,0.044198309648615056,0.23071597594672671,-2.7666829579236447,-0.15790829721138408,2.986565344176112,5.595340004888373,5.753248302099757,0.7712604572308387,-5.52253232615303,1,0.0,,193.34548660831751,0.0,0.00021362700499594212,0.004027251913100142,-0.4745051219040355,5DHwWLjt...,213401.265625,,,ENTRY_REPEATED,False,1604679,0.40669403185946995,,,,,,,
5,3,3,16,97,Albedo,2026-07-10,8591321,0.02712791,0.027798269875347614,-0.024115165380925705,IN BAND,False,False,0.012930576,8791.671301006,740401.301913068,1.0,324082.137228522,394207.918602736,-0.000201747,13951.992769735982,ACCUMULATING_PRE_EMA,0.0,,,,3.8651983865811284,4.260570817421949,-0.2934011788012627,10.07456670645352,5.520594710230309,5.813995889031572,3.549426497778577,-1.9487975024504434,1,0.0,,654.2746938078271,0.0,7.627904415130615e-05,0.01187419751733263,-0.5622885243524979,5EUXD91A...,1328090.25,,,ENTRY_REPEATED,True,7735450,0.0,,,,,,,
6,68,68,17,58,greevils,2026-07-10,8591321,0.02119233,0.01578931766562164,0.34219416245848516,PREMIUM,False,True,0.0,1581.211634931,100455.076180916,1.0,74612.445186836,11087.817458638,,889.2234736216924,,,,,,,109.08396337655196,4.1633623099115695,109.08396337655196,4.1633623099115695,,26.16094775805123,23.71938476081945,1,0.0,,181.08092596000643,0.0,0.0,0.015740485150628866,-0.2572555660170983,5CLUzEqe...,591271.3125,,,,True,8511017,0.0,,,,,,,
7,5,48,18,54,Yanez MIID,2026-07-10,8591321,0.005314142,0.005394713720306754,-0.014935309728015121,IN BAND,False,False,0.000816332,9031.53672283,3642281.486785738,1.0,1699528.639132907,796134.747012167,-0.001813433,48712.4724168221,ACCUMULATING_PRE_EMA,0.0,,,,0.23753659668758687,3.460209642908747,-0.18171293502418395,7.72230918801535,4.080386610082419,4.2620995451066035,0.7215257825443835,-4.024562948419017,1,0.0,,201.79787500444763,0.0,0.0007171567995101213,0.002479637215189594,-0.5333889807254691,5FUfruyV...,3002661.25,,,,False,4742549,0.3450555885552713,,,,,,,
8,6,32,19,11,TrajectoryRL,2026-07-10,8591321,0.008272705,0.00831125327385962,-0.004638081958212166,IN BAND,False,False,0.001257314,20260.772967773,2960449.694042378,1.0,2449110.78021774,911993.925772908,-0.004553696,37381.69689440029,ACCUMULATING_PRE_EMA,0.0,,,,0.16308465611137982,-0.1600008063741979,-0.05642999715824802,3.5903519212194888,3.6939227304354385,3.7503527275936865,0.8877029747502884,-3.5872680714823066,1,0.0,,297.2235268136046,0.0,0.0,0.006843815994761156,-0.17272331181141407,5D2Jhtbn...,1486912.6953125,,,,False,2918568,1.0,,,,,,,
9,8,27,20,79,MVTRX,2026-07-10,8591321,0.008575803,0.008688824251294136,-0.013007657656017437,IN BAND,False,False,0.001481673,11034.538427129,3355246.458743695,1.0,1286706.042015659,441662.663465962,-0.005120568,35420.414325688034,ACCUMULATING_PRE_EMA,0.0,,,,0.3528771656118207,-0.8706549940710041,-0.15825983481487882,2.5514203254463323,3.263815484702458,3.4220753195173366,0.7832509570650146,-3.069198153905516,1,0.0,,1476.3757045572365,0.0,0.00209047831594944,0.0032887415463544404,-0.6165092007880264,5Fxp7QBG...,3772116.25,,,,False,5173967,0.0,,,,,,,
10,9,35,21,85,Vidaio,2026-07-10,8591321,0.006594515,0.006647342117503285,-0.007947103755076094,IN BAND,False,False,0.001135911,13981.73542945,2538781.543325076,1.0,2120206.599957484,1342348.358028061,-0.006693889,30142.901042868383,ACCUMULATING_PRE_EMA,0.0,,,,0.2135052635678022,-4.133297368351878,-0.0966897623534258,-0.7983757849865949,3.238231821011857,3.3349215833652828,1.0351422346320012,-3.1214163197974805,1,0.0,,195.76424510310972,0.0,9.152572602033615e-05,0.00550726212194608,-0.1648723034300354,5GTPBjA4...,2902236.25,,,,False,5258781,0.6078987990081985,,,,,,,
