combined_apy_rank,real_apy_rank,emission_rank,epr_rank,netuid,name,date,block,spot_price,moving_price,momentum_30d,ema_band,ema_lag_flag,low_emission,tao_emission,tao_reserves,alpha_outstanding,alpha_out_emission,alpha_in_pool,volume,ema_tao_inflow,pool_growth_real,pool_ema_divergence,flow_momentum,flow_price_divergence,emission_price_ratio,emission_price_ratio_raw,emission_apy,price_apy_7d,price_apy_30d,combined_apy_7d,combined_apy_30d,real_apy,gross_emission_rate,net_supply_delta,supply_days_gap,supply_defence,supply_defence_quality,burned_tokens,manual_burn,miner_burn_rate,liquidation_price,liquidation_haircut,owner_coldkey,owner_stake,owner_inflow_pct,owner_inflow_flag,large_entry_anomaly,immune,registered_at,vali_miner_share,best_validator_uid,best_validator_hotkey,best_validator_take,best_validator_raw_apy,best_validator_apy,best_validator_div_pct,best_validator_trust,burned_source,alpha_burned_cum,alpha_recycled_cum,recycled_tokens,recon_flag,recon_gap_relative,burn_coverage,owner_cut_emission,total_locked_alpha,locked_float_ratio,owner_locked_alpha,owner_lock_ratio,community_locked_alpha,commitment_class,gate_eligible,leader_is_owner,leader_pct_of_threshold,leader_blocks_to_threshold,governance_flag,basket_alpha,basket_share,ema_halving_days
1,1,1,13,90,KubeTEE,2026-09-24,9138871,0.021825598,0.02249154495075345,-0.029608768637796046,IN BAND,False,False,0.013639659,2792.599721861,350024.041102225,1.0,127950.660921123,88517.588296298,,7947.223049140855,,,,,,12.835718478161533,-13.491478150578507,-0.36024001842651854,-4.764525096999323,8.366713035152666,8.726953053579184,7.508055708757699,4.108765424582351,1,0.0,,0.0,0.0,1.5259021896696368e-05,0.007978308327242634,-0.6344517878849123,5C9y6fnL...,441144.188220936,0.741861156133606,BUYBACK_GAMING,,True,8618670,0.07745597705008078,9,5G9hfkx9...,0.009994659342336155,0.832553808012921,0.8242327163176671,0.008179210156869926,,COUNTER,0.0,115260.709551946,131.56981110799825,DIVERGENT,-1.0,0.0,1295.967040512703,79497.526075297,0.22712018815896032,79497.526075297,0.22712018815896032,0.0,DORMITORY,False,True,2.271201881589603,0,,58228.312299543984,0.16635517982188636,30.0
2,3,87,14,20,Witness,2026-09-24,9138871,0.00232805,0.0023655754048377275,-0.015863119290548164,IN BAND,False,True,1.92e-07,6456.706395594,3199969.722712114,1.0,2773439.552504577,288318.515864563,-0.0009316292818717833,65043.51799532771,ACCUMULATING_PRE_EMA,0.0,,,,7.814758316164388e-05,-5.103134530207979,-0.19300128470166933,1.367199241978999,6.2773324874853085,6.470333772186978,0.8212577704556078,-6.470255624603816,1,0.29825210008120695,MINER_BURN_ONLY,2147.6380570859183,2147.5930124532792,1.5259021896696368e-05,0.0020177398397762526,-0.13329187956605199,5CFVA7aP...,1472666.48857758,,,ENTRY_PRE_EMA_PATTERN,False,1970929,1.0,240,5ED4s3B3...,0.179995422293431,0.964268514289678,0.7907045958558481,0.5902945215931634,,COUNTER,1422279.875552629,0.0,0.0,DIVERGENT,-1.0,1.6571355175851237,1295.967040512703,531862.62777976,0.16620864378959913,525820.822836914,0.1643205618805849,6041.804942846065,FORTRESS,True,True,1.6432056188058513,0,,10491.936297904002,0.00327876111559319,30.0
3,2,69,15,70,SN70,2026-09-24,9138871,0.001816484,0.002002333989366889,-0.09281667811355104,IN BAND,False,True,1.7778e-05,308.60971884,245382.010813226,1.0,169893.962121702,14746.333909283,,12250.813300861948,,,,,,0.15139051412772414,-18.49951761331723,-1.129269583714871,-11.24091505014697,6.1293329794553895,7.25860256317026,10.709831545069203,-7.107212049042536,1,0.0,,0.0,0.0,0.0,0.0012576705106345394,-0.30763468842305275,5Cz1mjiJ...,594332.897010865,,,,True,8825571,0.0,1,5E2LP6En...,0.0,0.9883041351537537,0.9883041351537537,0.4526047547837764,,COUNTER,114390.63833428,0.0,0.0,OK,0.0,0.0,1295.967040512703,0.0,0.0,0.0,0.0,0.0,NEITHER,False,,,,,44223.80842613601,0.18022432972805505,30.0
4,4,46,16,85,Vidaio,2026-09-24,9138871,0.004727031,0.004836508305743337,-0.022635607926762613,IN BAND,False,False,0.000229838,12213.284909233,2695543.808009848,1.0,2583711.315087855,1459929.742260531,-0.006693889346863315,54141.42047665175,ACCUMULATING_PRE_EMA,0.0,,,,0.049455512459500334,-6.5922233406965445,-0.27539989644227847,-0.3543600662260573,5.962463378028208,6.237863274470487,0.9749424187397212,-6.1884077620109865,1,0.07815418260978131,MINER_BURN_ONLY,590.430681222002,590.0703241608896,0.00012207217517357094,0.004530916868403713,-0.04148780314668693,5GTPBjA4...,3034768.346049445,,,,False,5258781,0.328002197567415,98,5GsAAHbe...,,10.527191196178906,10.527191196178906,0.0,,COUNTER,511422.512806106,0.0,0.0,DIVERGENT,-1.0,0.45531275542891075,1295.967040512703,142470.548355096,0.05285410236396183,142470.548355096,0.05285410236396183,0.0,FORTRESS,True,True,0.5285410236396219,,,14564.806044022,0.0054032904235288125,30.0
5,5,85,17,43,Graphite,2026-09-24,9138871,0.004055376,0.00414902507327497,-0.02257134426065285,IN BAND,False,True,5.3e-07,12443.877092003,3000264.252029924,1.0,3068488.62359195,158767.933031637,-0.0008349041341164327,46275.49791336432,ACCUMULATING_PRE_EMA,0.0,,,,0.00011192974582617039,-4.418748571504661,-0.274618021837943,0.26275041833274937,4.406880967999467,4.681498989837411,0.875922845203366,-4.681387060091584,1,0.32491082257439824,MINER_BURN_ONLY,2339.799123988021,2339.663990090104,4.57770656900891e-05,0.004147593693983355,0.022739616248494497,5HjMs5JD...,2795820.306443058,,,ENTRY_PRE_EMA_PATTERN,False,3408582,0.19997863639138125,1,5Hmi3jtS...,,8.012184123316393,8.012184123316393,0.0,,COUNTER,960223.515877953,0.0,0.0,DIVERGENT,-1.0,1.8053422015767466,1295.967040512703,3451.069241962,0.0011502550949060802,3451.069241962,0.0011502550949060802,0.0,EXPOSED,True,True,0.011502550949060802,,UNDEFENDED_BURNER,10919.571120882007,0.0036395364553285675,30.0
6,7,10,18,114,SOMA,2026-09-24,9138871,0.017311655,0.017286285292357206,0.001467620556627576,IN BAND,False,False,0.00523855,7821.550145202,1804766.785401048,1.0,451808.518878913,243317.428552453,-0.00033109223172571404,16806.35844941245,ACCUMULATING_PRE_EMA,0.0,,,,1.760125441175504,-0.551978567601357,0.01785605010563551,2.6841314006546715,3.253966018361664,3.2361099682560286,1.4561438193888396,-1.4759845270805245,1,0.0,,0.0,0.0,0.00012207217517357094,0.004333828729823353,-0.7496583238388616,5FHrQMjz...,1152600.063261585,,,,False,7312241,0.4998855433638042,5,5E2LP6En...,0.0,0.5117197349207203,0.5117197349207203,0.2888600640927819,,COUNTER,373811.447473431,13816.272943106,0.0,OK,0.0,0.0,1295.967040512703,146039.760277138,0.08091890955577712,146039.760277138,0.08091890955577712,0.0,DORMITORY,False,True,0.8091890955577711,,,34371.054497959,0.019044596108477918,30.0
7,6,50,4,96,Verathos,2026-09-24,9138871,0.004789499,0.004857804626226425,-0.014061007282519185,IN BAND,False,False,0.000137506,2721.230777436,834417.431267832,1.0,568166.071526663,99565.924018635,0.0007914143622985852,14746.96709818521,,0.0,,0.16523948795032323,0.16523948795032323,0.132794973140972,-9.8753492478336,-0.17107558860398342,-6.603398546682811,3.1008751125468055,3.271950701150789,3.149502756680142,-3.139155728009817,1,0.12340472816477668,MINER_BURN_ONLY,915.7800411750213,914.0233005020984,0.0005951018539711583,0.0032612343360340673,-0.31908653994205505,5CGq1JQh...,706921.954021081,,,,False,7692872,0.3448302186393062,66,5GTn5Pfe...,,9.142358690350783,9.142358690350783,0.0,,COUNTER,270961.593360088,7897.141864024,0.0,DIVERGENT,-1.0,0.7052828289062797,1295.967040512703,201299.876533415,0.2412460106778397,201299.876533415,0.2412460106778397,0.0,FORTRESS,False,True,2.412460106778406,0,,33159.737546186,0.03973998661054141,30.0
8,8,6,19,80,OpenRoboto,2026-09-24,9138871,0.028384955,0.027741627069190145,0.023189985547903767,IN BAND,False,False,0.008339539,5123.985961447,2172978.662700494,1.0,180517.781886635,320456.252486682,-0.0002903473733555673,-1320.3447243315459,,0.0,,,,4.277199168166904,11.3182540208634,0.2821448241661625,13.778638863814532,2.742529667117294,2.4603848429511315,1.2093998183737447,1.8168143252157725,1,0.006207431817583817,MINER_BURN_ONLY,57.869619539997075,57.82457490735803,1.5259021896696368e-05,0.0023580470666376024,-0.9169261650533671,5CG1eFia...,307597.006390034,0.0,,,False,7151800,0.8950010681478316,2,5HVjAxFQ...,,17.143991418069543,17.143991418069543,0.0,,COUNTER,258349.734265951,2501.379452446,0.0,DIVERGENT,-1.0,0.044618862285634824,1295.967040512703,329534.581783607,0.15165108955744377,329534.581783607,0.15165108955744377,0.0,DORMITORY,False,True,1.516510895574441,0,,22348.657012793006,0.010284802790018638,30.0
9,9,67,20,98,NeverPlayAlone,2026-09-24,9138871,0.002173235,0.0021929629147052765,-0.008996009268094669,IN BAND,False,True,2.5475e-05,4585.359957428,2789566.475513257,1.0,2109923.345265895,207811.563673117,-0.001032365332540136,25717.679866833147,ACCUMULATING_PRE_EMA,0.0,,,,0.014600445902081885,-7.185473468124687,-0.1094514460951518,-4.769725489119505,2.306296532910029,2.415747979005181,0.9420818693759466,-2.401147533103099,1,0.0,,0.0,0.0,0.0,0.0016437536074792164,-0.2436374310743125,5EWzZCNs...,1514988.671027168,,,,False,5445992,1.0,153,5E2LP6En...,0.0,0.46758932269102743,0.46758932269102743,0.21169487128622222,,COUNTER,1255490.393926426,0.181595662,0.0,DIVERGENT,1.0,0.0,1295.967040512703,425246.216889076,0.15244168605476024,425246.216889076,0.15244168605476024,0.0,DORMITORY,True,True,1.5244168605476036,0,,13113.192687010996,0.004700799497742128,30.0
10,10,3,2,51,lium.io,2026-09-24,9138871,0.08832133,0.08945418312214315,-0.012664059774558757,IN BAND,False,False,0.012443343,158458.077189986,4176534.979711602,1.0,1794108.853125367,2136664.538316261,0.015805744069074572,26972.468923941953,,0.0,,0.17895726965473202,0.17895726965473202,0.2063707069018164,-0.643745527814537,-0.1540793939237982,1.185645745893782,1.6753118797845206,1.8293912737083189,0.6292297353586318,-1.6230205668065025,1,0.0,,0.0,0.0,0.0005340657663843729,0.03794008142149641,-0.5704312715683018,5FqACMtc...,216.588029224,,,ENTRY_REPEATED,False,3966206,0.8114503816793893,189,5GP7c3fF...,0.0009918364232852674,0.30399580825002953,0.3036942941348811,0.17183708971052752,,COUNTER,1220050.075654349,47834.295633396,0.0,OK,0.0,0.0,1295.967040512703,513536.836638639,0.12295762854453567,511272.271456285,0.12241541707178263,2264.56518235401,DORMITORY,True,True,1.2241541707178278,0,,15504.697648859992,0.0037123351592114814,30.0
