combined_apy_rank,real_apy_rank,emission_rank,epr_rank,netuid,name,date,block,spot_price,moving_price,momentum_30d,ema_band,ema_lag_flag,low_emission,tao_emission,tao_reserves,alpha_outstanding,alpha_out_emission,alpha_in_pool,volume,ema_tao_inflow,pool_growth_real,pool_ema_divergence,flow_momentum,flow_price_divergence,emission_price_ratio,emission_price_ratio_raw,emission_apy,price_apy_7d,price_apy_30d,combined_apy_7d,combined_apy_30d,real_apy,gross_emission_rate,net_supply_delta,supply_days_gap,supply_defence,supply_defence_quality,burned_tokens,manual_burn,miner_burn_rate,liquidation_price,liquidation_haircut,owner_coldkey,owner_stake,owner_inflow_pct,owner_inflow_flag,large_entry_anomaly,immune,registered_at,vali_miner_share,best_validator_uid,best_validator_hotkey,best_validator_take,best_validator_raw_apy,best_validator_apy,best_validator_div_pct,best_validator_trust,burned_source,alpha_burned_cum,alpha_recycled_cum,recycled_tokens,recon_flag,recon_gap_relative,burn_coverage,owner_cut_emission,total_locked_alpha,locked_float_ratio,owner_locked_alpha,owner_lock_ratio,community_locked_alpha,commitment_class,gate_eligible,leader_is_owner,leader_pct_of_threshold,leader_blocks_to_threshold,governance_flag,basket_alpha,basket_share,ema_halving_days
1,1,89,14,26,Perturb,2026-09-26,9153046,0.002539015,0.0034403125755488873,-0.26198130424387067,DISCOUNT,True,True,2.1e-08,1726.208964246,959155.296991766,1.0,679873.452465592,70767.541177785,-0.00014188253281285655,97316.56548432552,ACCUMULATING_PRE_EMA,0.0,,,,3.1970636894534874e-05,-13.434926527896147,-3.18743920163376,17.988418095790955,28.235905422053342,31.4233446236871,2.7399108447216975,-31.423312653050207,1,0.3509565910349645,MINER_BURN_ONLY,2526.9535465299996,2526.9085018973606,1.5259021896696368e-05,0.0017997179076839514,-0.29117476356620525,5FsVAEPM...,1394524.540290001,,,,False,8123781,0.9807275612659078,126,5C5hoeGp...,,9.351717483039053,9.351717483039053,0.0,,COUNTER,106351.892727989,1668.571827101,0.0,DIVERGENT,-0.9062056413369755,1.9498246659866283,1295.967040512703,35225.817033678,0.036725874469085484,32246.780129174,0.03361997815193302,2979.0369045040025,FORTRESS,False,True,0.33619978151933466,,,31069.190007440004,0.0323922414909071,30.0
2,2,71,15,13,Data Universe,2026-09-26,9153046,0.004760143,0.004957627970725298,-0.039834568445120004,IN BAND,False,True,7.205e-06,18434.674515743,2254961.992679094,1.0,3872713.750474654,971724.04799312,-0.0029832593986156373,121337.53859947296,ACCUMULATING_PRE_EMA,0.0,,,,0.0010271263527777475,-7.231339145030741,-0.48465391608229336,10.388200525499123,17.13488575444757,17.619539670529864,1.1654298425126466,-17.618512544177086,1,0.2714698563255969,MINER_BURN_ONLY,1972.9467120930785,1957.5414477305242,0.005218585488670158,0.008175159747965854,0.7174189405582677,5HBswBt1...,6968.318584329,,,ENTRY_PRE_EMA_PATTERN,False,1907637,0.7070084211495099,247,5E2LP6En...,0.0,0.5215903900931714,0.5215903900931714,0.14207016526529428,,COUNTER,687056.400527214,0.0,0.0,DIVERGENT,-0.877731176914254,1.510487062198814,1295.967040512703,93697.039216446,0.04155149378155401,93697.039216446,0.04155149378155401,0.0,FORTRESS,True,True,0.41551493781554005,,,11750.943597329997,0.005211149294524844,30.0
3,3,63,16,106,Nodexo,2026-09-26,9153046,0.002156548,0.0022491011768579483,-0.041151184219843574,IN BAND,False,True,3.8709e-05,5658.080513639,2301482.921173135,1.0,2623674.467570977,364460.5392539,-0.0008091572467977437,108617.40542828897,ACCUMULATING_PRE_EMA,0.0,,,,0.017979110009972977,-6.944286679537073,-0.5006727413414301,8.492815875465322,14.936429813660965,15.437102555002395,1.1418724752736509,-15.419123444992422,1,0.0,,0.0,0.0,9.15541313801782e-05,0.0024584499244317253,0.13999313923535459,5CTdHCps...,993144.955742466,,,ENTRY_PRE_EMA_PATTERN,False,5558480,0.6315982236872224,31,5E4vCZrj...,0.0,0.46158529822701916,0.46158529822701916,0.030705837466615794,,COUNTER,838637.534343767,0.0,0.0,DIVERGENT,1.0,0.0,1295.967040512703,332845.675387506,0.14462226607262618,332845.675387506,0.14462226607262618,0.0,DORMITORY,True,True,1.4462226607262645,0,,13860.934420393998,0.0060226101583793915,30.0
4,4,41,17,33,ReadyAI,2026-09-26,9153046,0.004213348,0.00434549362398684,-0.030409807359376963,IN BAND,False,False,0.000468892,13891.643349919,2136502.225760204,1.0,3297055.07178562,912560.25532318,-0.0054386194078304825,70222.69150713645,ACCUMULATING_PRE_EMA,0.0,,,,0.08870427673391032,-3.1316975076516282,-0.36998598953908635,7.419828015886884,10.181539533999425,10.551525523538512,1.2300478643615327,-10.462821246804602,1,0.0,,0.0,0.0,0.012359807736324058,0.006502049556712312,0.5432025925018091,5HinUfk5...,63871.860035661,,,ENTRY_PRE_EMA_PATTERN,False,2943950,0.0,47,5GP7c3fF...,0.0009918364232852674,0.5143642731303358,0.5138541079094086,0.034884253254185045,,COUNTER,588076.249106669,0.0,0.0,DIVERGENT,1.0,0.0,1295.967040512703,138809.800536348,0.0649705855031146,138808.045342108,0.06496976397612586,1.755194239987759,DORMITORY,True,True,0.6496976397612585,,,14992.956537494998,0.007017524417584096,30.0
5,5,1,18,90,KubeTEE,2026-09-26,9153046,0.02067811,0.02139541320502758,-0.03352602719815787,IN BAND,False,False,0.013068736,2911.963063191,360187.958000532,1.0,140823.466091341,89686.966399392,,6616.565776171308,,,,,,11.794324812061424,-12.585232180199675,-0.40789999757758744,-5.645485433418123,6.531846749203965,6.939746746781553,7.296190618332994,4.854578065279871,1,0.0,,0.0,0.0,1.5259021896696368e-05,0.008084565290177466,-0.6090278419943861,5C9y6fnL...,453340.73404551,0.638630069972332,BUYBACK_GAMING,,True,8618670,0.087633899960326,0,5EKtGWqs...,0.179995422293431,1.0159230759137239,0.8330615728469918,0.33981871452115,,COUNTER,0.0,115585.581603463,140.2753954200016,DIVERGENT,0.6546579354275798,0.0,1295.967040512703,82024.661800177,0.22772738504504875,82024.661800177,0.22772738504504875,0.0,DORMITORY,False,True,2.2772738504504875,0,,60623.011463393006,0.1683093788030067,30.0
6,6,73,19,10,Pareton,2026-09-26,9153046,0.006204061,0.0065496324095875025,-0.052761954866603934,IN BAND,False,True,4.148e-06,16233.023958866,3407468.64621994,1.0,2616515.693237218,1019245.985245664,0.0019830543029549486,66524.7022164329,,0.0,,,0.3196381052595951,0.0006715288554752747,-7.372310217064812,-0.6419371175436812,-1.1015673483840906,5.62880575113704,6.270742868680721,0.7712470085133021,-6.270071339825246,1,0.3152929212754663,MINER_BURN_ONLY,2271.6720270829974,2271.6269824503584,1.5259021896696368e-05,0.004763954021080732,-0.23212327843315347,5HK5714c...,777398.889768804,,,ENTRY_REPEATED,False,2869647,0.8045136875515,201,5GKbzKzG...,0.179995422293431,1.433864314185995,1.175775301442606,0.23002853611267948,,COUNTER,843307.046712852,0.0,0.0,DIVERGENT,-0.8953429450755409,1.7528431753570448,1295.967040512703,58150.773782838,0.017065681249142907,19696.457789932,0.005780378291017344,38454.315992906,FORTRESS,True,False,0.06915174892877643,,,24107.925987548006,0.007075025037806885,30.0
7,7,10,20,97,Albedo,2026-09-26,9153046,0.016172062,0.016823905520141125,-0.03874507731636714,IN BAND,False,False,0.005660949,11342.655507545,1122340.63637255,1.0,701373.81945142,535902.231916197,-0.0002017478056674679,23276.18003504339,ACCUMULATING_PRE_EMA,0.0,,,,1.3115953281049586,-8.980173765333777,-0.4713984406824668,-3.1842510874754746,5.324524237175836,5.795922677858303,2.3415351051475795,-4.484327349753344,1,0.0,,0.0,0.0,7.629510948348184e-05,0.010106250402021366,-0.3750796650407743,5GnW8owm...,1349642.755147461,,,,False,7735450,0.0,28,5E2LP6En...,0.0,0.6468074133284367,0.6468074133284367,0.17590868861964784,,COUNTER,70872.776437572,4583.298014649,0.0,DIVERGENT,1.0,0.0,1295.967040512703,9244.556738512,0.008236854693589977,9244.556738512,0.008236854693589977,0.0,DORMITORY,False,True,0.08236854693590137,,,34678.834714592995,0.03089867157147262,30.0
8,8,34,21,91,cascade,2026-09-26,9153046,0.005250578,0.005515547003597021,-0.04804038537324025,IN BAND,False,False,0.001050359,3358.145477797,1157050.609486115,1.0,639576.318382078,187499.528787562,-0.00013977869327964234,22260.555925140623,ACCUMULATING_PRE_EMA,0.0,,,,0.821984476327938,-10.922430417040058,-0.584491355374423,-5.749126372616724,4.588812689048911,5.173304044423334,2.271292178971483,-4.351319568095396,1,0.0,,0.0,0.0,1.5259021896585345e-05,0.0029023324047065366,-0.447235636780077,5HEe7NjS...,398748.239208447,,,,False,7633645,0.0,1,5E2LP6En...,0.0,0.7120866393367277,0.7120866393367277,0.5108574567761822,,COUNTER,399376.775480423,9542.545852108,0.0,DIVERGENT,1.0,0.0,1295.967040512703,152159.491459508,0.1315063405282567,152159.491459508,0.1315063405282567,0.0,DORMITORY,False,True,1.315063405282567,0,,35853.98430395201,0.030987395028360922,30.0
9,90,90,22,76,Ormas,2026-09-26,9153046,0.006720918,0.005130214849486947,0.3100656009898169,PREMIUM,False,True,0.0,539.278461358,62383.845432408,1.0,80238.803556613,8037.585420635,,-2148.677697503197,,,,,,,18.25203300325601,3.772464812042772,18.25203300325601,3.772464812042772,,42.126290577059734,62.42967616726796,1,0.38950217354041666,SKIN_IN_GAME,2804.415649491,2804.415649491,0.0,0.008644520991292535,0.28621134661850284,5CLWmDjL...,505753.408126665,19.22588672309256,BUYBACK_GAMING,,True,9003844,1.0,0,5CqaQ34d...,0.179995422293431,3.188170175631857,2.6143141385256787,0.4964902642983581,,COUNTER,6147.984307602,0.0,0.0,DIVERGENT,-0.9154904159649033,2.1639559972000004,1295.967040512703,0.0,0.0,0.0,0.0,0.0,EXPOSED,False,,,,,15215.708838402,0.24390463160671944,30.0
10,9,40,23,54,Yanez,2026-09-26,9153046,0.006181108,0.00642787292599678,-0.038389826438349185,IN BAND,False,False,0.000510972,9933.454998069,4346909.118141507,1.0,1607066.909915299,940739.251298681,-0.0018134332739084883,47863.348436980974,ACCUMULATING_PRE_EMA,0.0,,,,0.13518301701281563,12.943385782550989,-0.46707622166658175,16.443027922466,3.0325659182484315,3.499642139915013,0.6045675049961902,-3.3644591229021974,1,0.13321537283528942,MINER_BURN_ONLY,1041.3254297559615,1038.4425732670625,0.0009765774013885675,0.0022851765997619904,-0.6302966070545943,5FUfruyV...,3761174.845499371,,,,False,4742549,0.30760183898214477,59,5DUB7kNL...,0.01998931868467231,0.32345048304601703,0.316984928261699,0.8218095252628527,,COUNTER,604601.231627535,0.0,0.0,DIVERGENT,-0.6415969884702805,0.8012877957577067,1295.967040512703,644081.425659809,0.1481699773689269,644081.425659809,0.1481699773689269,0.0,FORTRESS,True,True,1.4816997736892688,0,,24567.184579160003,0.005651644400990731,30.0
