combined_apy_rank,real_apy_rank,emission_rank,epr_rank,netuid,name,date,block,spot_price,moving_price,momentum_30d,ema_band,ema_lag_flag,low_emission,tao_emission,tao_reserves,alpha_outstanding,alpha_out_emission,alpha_in_pool,volume,ema_tao_inflow,pool_growth_real,pool_ema_divergence,flow_momentum,flow_price_divergence,emission_price_ratio,emission_price_ratio_raw,emission_apy,price_apy_7d,price_apy_30d,combined_apy_7d,combined_apy_30d,real_apy,gross_emission_rate,net_supply_delta,supply_days_gap,supply_defence,supply_defence_quality,burned_tokens,manual_burn,miner_burn_rate,liquidation_price,liquidation_haircut,owner_coldkey,owner_stake,owner_inflow_pct,owner_inflow_flag,large_entry_anomaly,immune,registered_at,vali_miner_share,best_validator_uid,best_validator_hotkey,best_validator_take,best_validator_raw_apy,best_validator_apy,best_validator_div_pct,best_validator_trust,burned_source,alpha_burned_cum,alpha_recycled_cum,recycled_tokens,recon_flag,recon_gap_relative,burn_coverage,owner_cut_emission,total_locked_alpha,locked_float_ratio,owner_locked_alpha,owner_lock_ratio,community_locked_alpha,commitment_class,gate_eligible,leader_is_owner,leader_pct_of_threshold,leader_blocks_to_threshold,governance_flag,basket_alpha,basket_share,ema_halving_days
1,1,33,11,79,MVTRX,2026-09-05,9001944,0.004706171,0.005655061453580856,-0.16779489690249194,IN BAND,True,False,0.000742297,8581.043458729,3245630.070664077,1.0,1823359.818694624,480065.877340312,-0.0051205686723918425,275383.1544864278,ACCUMULATING_PRE_EMA,0.0,,,,0.22733325211348374,-14.538144172862651,-2.0415045789803186,13.582427273963223,26.079066867845555,28.120571446825874,0.8097041076102348,-27.89323819471239,1,0.0,,0.0,0.0,0.001739528496223386,0.0026438760030878267,-0.43821080808839574,5Fxp7QBG...,3560074.040054195,,,ENTRY_REPEATED,False,5173967,0.0,0,5EWwdZB7...,0.179995422293431,0.30265831724474396,0.24818120562165705,1.0,,COUNTER,444229.939659842,37317.847662374,0.0,DIVERGENT,1.0,0.0,1295.967040512703,1355085.827207694,0.41751086775284735,1355085.827207694,0.41751086775284735,0.0,DORMITORY,True,True,4.175108677528473,0,,11759.796463859997,0.0036232707387548533,30.0
2,2,64,12,74,Gittensor,2026-09-05,9001944,0.00366379,0.003842325648292899,-0.04646551714642416,IN BAND,False,True,5.946e-06,6348.886832544,3427691.478878517,1.0,1732873.93206215,350914.839065735,-0.0012658894502273344,66391.34956583823,ACCUMULATING_PRE_EMA,0.0,,,,0.002461232718766012,-0.21033593144153898,-0.5653304586148273,6.209620440940455,5.854625913767166,6.419956372381994,0.7666967742557266,-6.417495139663227,1,0.0,,0.0,0.0,0.0001068131532769856,0.0018522340390510433,-0.4944486340507935,5D1VXeeS...,216.588029224,,,,False,5086205,0.7842296422903187,195,5E2LP6En...,0.0,0.2974845073230766,0.2974845073230766,0.0745002289027926,,COUNTER,531791.422968235,139386.460927656,1798.6584197340126,OK,0.1693392084263872,0.0,1295.967040512703,378229.609193408,0.11034528968667809,378229.609193408,0.11034528968667809,0.0,DORMITORY,True,True,1.103452896866781,0,,11531.154893240002,0.0033641169178425597,30.0
3,3,49,2,108,Prometheon,2026-09-05,9001944,0.002809057,0.003074254374951124,-0.08626396602439271,IN BAND,False,False,0.000138369,1865.71886616,1672096.921560845,1.0,664179.735578232,55740.13631597,0.0005111478403079943,33473.9078220044,,0.0,,0.1819642108750354,0.1819642108750354,0.19490274692265214,1.0386367875468105,-1.0495449199634446,6.89201853345189,4.8038368259416355,5.85338174590508,1.5716792287057453,-5.658478998982427,1,0.0,,0.0,0.0,7.629510948348184e-05,0.001115795886053313,-0.6027863136798887,5GpmtjiG...,1411908.587424358,,,,False,7105263,0.5488478559438426,160,5H3paRpb...,0.179995422293431,19.843187611196228,16.271504677471185,0.0,,COUNTER,479696.11117097,0.238163524,0.0,DIVERGENT,1.0,0.0,1295.967040512703,394851.429877185,0.23614147289297363,394851.429877185,0.23614147289297363,0.0,DORMITORY,False,True,2.3614147289297374,0,,19511.701470333985,0.011669001490727273,30.0
4,4,51,13,7,Allways,2026-09-05,9001944,0.003123253,0.0031356080435216427,-0.0039402384960611,IN BAND,False,False,0.000134677,6283.527125802,3186032.726303443,1.0,2011853.359079736,323779.241059981,-0.001063203871299582,38876.88582054712,ACCUMULATING_PRE_EMA,0.0,,,,0.05632682869254359,-1.2641432121374048,-0.04793956836874338,2.4088302545636413,3.6250338983323025,3.672973466701046,0.8248502842747338,-3.6166466380085023,1,0.0,,0.0,0.0,1.5259021896696368e-05,0.0019722104779169637,-0.3685396354643816,5CAc19iE...,0.340321952,,,,False,2627691,1.0,26,5DCaForB...,,0.2718905485514009,0.2718905485514009,0.007553907430298036,,COUNTER,36084.978602376,217700.507110204,110.94728460899205,DIVERGENT,0.7860962907833111,0.0,1295.967040512703,3211.260531444,0.001007918250472533,3211.260531444,0.001007918250472533,0.0,NEITHER,True,True,0.010079182504725327,,,10869.399782135995,0.0034115781964195605,30.0
5,7,55,14,106,Nodexo,2026-09-05,9001944,0.002848165,0.0028754037339240313,-0.009473011947041853,IN BAND,False,False,0.000106943,6493.454167736,2490914.478858285,1.0,2279872.860803273,358021.357676829,-0.0008091572467977437,30395.330443395767,ACCUMULATING_PRE_EMA,0.0,,,,0.043281464185338084,-2.7656893401757783,-0.1152549786890092,0.6617520297857538,3.312186391272523,3.427441369961532,1.0550342142635696,-3.384159905776194,1,0.0,,0.0,0.0,0.00012207217517357094,0.002606855523483201,-0.08472454247447005,5CTdHCps...,1158460.213545538,,,ENTRY_REPEATED,False,5558480,0.2622735666213928,31,5E4vCZrj...,0.0,0.4307267916543969,0.4307267916543969,0.03587834022616631,,COUNTER,838637.534343767,0.0,0.0,DIVERGENT,1.0,0.0,1295.967040512703,305909.559013117,0.12281014125917769,305909.559013117,0.12281014125917769,0.0,DORMITORY,True,True,1.2281014125917795,0,,11821.703176292998,0.004745928965699174,30.0
6,5,59,15,60,Bitsec.ai,2026-09-05,9001944,0.00461286,0.004762937081977725,-0.03150935638969397,IN BAND,False,True,5.1316e-05,7481.685639835,3973381.185083957,1.0,1621918.825561224,931293.915287131,0.00042835187573598795,46697.17779064295,,0.0,,,0.09286036769726112,0.018025142259649143,-4.521747641371953,-0.3833638360746099,-0.8848993339285331,3.25348447136881,3.63684830744342,0.661401430566363,-3.618823165183771,1,0.19260219642804147,MINER_BURN_ONLY,1402.2078247449826,1402.1627801123436,1.5259021896696368e-05,0.001882951896969058,-0.5918038056717398,5CXLwkK1...,121688.280898414,,,ENTRY_REPEATED,False,4796992,1.0,113,5CXLwkK1...,0.179995422293431,4.42723820547227,3.6303555950846773,0.0,,COUNTER,664342.64478401,0.0,0.0,DIVERGENT,-0.734764602100193,1.0819432410546705,1295.967040512703,1062246.835406474,0.2673407825541986,1062246.835406474,0.2673407825541986,0.0,FORTRESS,True,True,2.6734078255419873,0,,9363.793775148,0.0023566311257272802,30.0
7,6,2,16,15,ORO,2026-09-05,9001944,0.03242642,0.03414722392335534,-0.050393669693845365,IN BAND,False,False,0.010514611,14768.339716437,1522727.728313216,1.0,455441.755760173,527191.999732686,-0.0009198017926109515,15108.147473416815,ACCUMULATING_PRE_EMA,0.0,,,,1.8710564788298745,-3.6035444707241964,-0.6131229812751186,-0.09267936416306322,2.8977421252860145,3.510865106561133,1.7258502299101997,-1.6398086277312585,1,0.0,,0.0,0.0,0.0006103608758678547,0.009698608255329045,-0.7009041314049146,5EHdase3...,216.588029224,,,,False,7366897,0.0,134,5E2LP6En...,0.0,0.6287628248703997,0.6287628248703997,0.25602014344575,,COUNTER,354654.991781899,2797.563389807,0.0,DIVERGENT,1.0,0.0,1295.967040512703,1010.651574802,0.0006637112833832333,1010.651574802,0.0006637112833832333,0.0,NEITHER,False,True,0.006637112833832334,,,23091.14167803599,0.015164327311235697,30.0
8,8,36,17,41,Almanac,2026-09-05,9001944,0.00475527,0.004828517558053136,-0.015169781857989053,IN BAND,False,False,0.000489997,12172.391693083,3092445.71599582,1.0,2559768.55317994,1583609.764778525,-0.002647854639532984,31759.917284409516,ACCUMULATING_PRE_EMA,0.0,,,,0.10578957270424896,-1.6330986176376865,-0.18456567927220013,1.308980410463682,2.7575133488291685,2.9420790281013685,0.8498128152764485,-2.8362894553971194,1,0.030413260484393346,MINER_BURN_ONLY,243.52135092299432,241.53938708687622,0.0006713969634546402,0.003936169883312983,-0.1722510218530213,5FCSevLk...,39235.278362512,,,ENTRY_REPEATED,False,3394182,0.10641156800171014,210,5FCSevLk...,0.179995422293431,2.9205138772810195,2.3948347486259967,0.0,,COUNTER,1013347.700678127,0.0,0.0,DIVERGENT,0.39236956543403734,0.1863777237662771,1295.967040512703,258549.369288686,0.08360676080790273,258549.369288686,0.08360676080790273,0.0,DORMITORY,True,True,0.8360676080790272,,,9467.571393713002,0.0030615157914467336,30.0
9,9,27,18,11,TrajectoryRL,2026-09-05,9001944,0.00782571,0.007937709568068385,-0.014109809272807677,IN BAND,False,False,0.001092139,20188.638737979,3272792.343663566,1.0,2579783.557894716,983112.217804274,-0.004553696919034271,31336.41780338064,ACCUMULATING_PRE_EMA,0.0,,,,0.1421661623277587,-0.241925929888373,-0.17166934615249338,2.5134508143038574,2.583707398039737,2.7553767441922306,0.8029840344402099,-2.6132105818644717,1,0.0,,0.0,0.0,0.0,0.006168628075981082,-0.21174844506363222,5D2Jhtbn...,2199362.00938705,,,,False,2918568,1.0,50,5E2LP6En...,0.0,0.37259575655291716,0.37259575655291716,0.0023652927622041476,,COUNTER,1145934.992162841,47946.465498293,50.0,DIVERGENT,0.8933867180891362,0.0,1295.967040512703,46180.459268605,0.0141104153332596,46180.459268605,0.0141104153332596,0.0,DORMITORY,True,True,0.141104153332596,,,9945.200939416003,0.0030387509793191885,30.0
10,10,56,19,6,Numinous,2026-09-05,9001944,0.002790632,0.0028057924937456846,-0.005403284020282521,IN BAND,False,True,9.7266e-05,8199.670785973,2769556.527262609,1.0,2938283.627750077,695560.699539923,-0.004023880888700968,23223.90845235344,ACCUMULATING_PRE_EMA,0.0,,,,0.031173818397352632,-2.6171007813315215,-0.065739955580104,-0.4689005734615459,2.0824602522898714,2.1482002078699756,0.9488883776629317,-2.117026389472623,1,0.0,,0.0,0.0,0.0017242694743266895,0.002960643953375972,0.06092238366648566,5CfSg4e2...,67465.84528745,,,ENTRY_PRE_EMA_PATTERN,False,3219949,0.7366787930665526,236,5E2LP6En...,0.0,0.3234977407352164,0.3234977407352164,0.26922842143816383,,COUNTER,185360.665463109,0.0,0.0,DIVERGENT,1.0,0.0,1295.967040512703,662466.459537209,0.2391958615092726,662466.459537209,0.2391958615092726,0.0,DORMITORY,True,True,2.391958615092726,0,,9303.723254478002,0.0033592826731988286,30.0
