combined_apy_rank,real_apy_rank,emission_rank,epr_rank,netuid,name,date,block,spot_price,moving_price,momentum_30d,ema_band,ema_lag_flag,low_emission,tao_emission,tao_reserves,alpha_outstanding,alpha_out_emission,alpha_in_pool,volume,ema_tao_inflow,pool_growth_real,pool_ema_divergence,flow_momentum,flow_price_divergence,emission_price_ratio,emission_price_ratio_raw,emission_apy,price_apy_7d,price_apy_30d,combined_apy_7d,combined_apy_30d,real_apy,gross_emission_rate,net_supply_delta,supply_days_gap,supply_defence,supply_defence_quality,burned_tokens,manual_burn,miner_burn_rate,liquidation_price,liquidation_haircut,owner_coldkey,owner_stake,owner_inflow_pct,owner_inflow_flag,large_entry_anomaly,immune,registered_at,vali_miner_share,best_validator_uid,best_validator_hotkey,best_validator_take,best_validator_raw_apy,best_validator_apy,best_validator_div_pct,best_validator_trust
1,1,57,61,78,waw,2026-04-21,8017978,0.006304937,0.005591160384938121,0.12766162404940182,IN BAND,False,False,0.000997759,20.051417196,51680.949101415,1.0,3180.267773455,371.621472389,0.000301359,970.7924024051763,,0.24960711220212065,,0.0477973055083659,0.0477973055083659,130.76934295312938,-24.447290594814596,1.5532164259343888,47.493658415074556,73.49416543582355,71.94094900988915,50.85045932192539,58.82839394324022,1,0.0,,195.1365079169991,0.0,0.0,0.00038798469348255455,-0.9384633512622641,5FnQCJW2...,9432.2216796875,0.08767036733738202,,,True,7966145,1.0,,,,,,,
2,2,33,43,36,automata,2026-04-21,8017978,0.006134901,0.00642946851439774,-0.045815219988729214,IN BAND,False,False,0.002622589,146.564421693,120908.999604539,1.0,23890.096389066,1143.178407028,0.000792116,3560.372484393498,,0.032772692899423764,,0.12911634596874505,0.12911634596874505,47.02480869768391,-15.322473962496632,-0.5574185098628721,11.02126072800917,25.786316180642928,26.3437346905058,21.73535475932714,20.681074007178108,1,0.0,,234.19408555597875,0.0,0.0,0.001212187861717267,-0.8024111779933748,5GLGTwG6...,191239.421875,0.17714762191799108,,,True,7894898,1.0,,,,,,,
3,3,19,47,102,ConnitoAI,2026-04-21,8017978,0.016189912,0.015464275609701872,0.04692340000994835,IN BAND,False,False,0.005173969,295.175193662,130133.784158162,1.0,18232.11506741,3079.102538462,0.001562724,1325.4051125215083,,0.10630863037739353,,0.09652455183202971,0.09652455183202971,46.06481446936867,6.266138320532778,0.5709013667877049,28.341918928673586,22.646681974928512,22.075780608140807,20.194602170378612,23.989033861227863,1,0.0,,150.13077286899352,0.0,4.57763671875e-05,0.0022682441425298907,-0.8598976855136773,5HidKLut...,23576.674072265625,0.07130827871829945,,,True,7840965,0.42133613444276163,,,,,,,
4,4,3,40,97,distil,2026-04-21,8017978,0.047640183,0.04921778431162238,-0.032053480945704434,IN BAND,False,False,0.021946804,2513.295127556,267785.930989784,1.0,52723.601746827,117127.343222707,0.006628721,5587.3221578292505,,-0.04729805864257328,,0.13914138407066992,0.13914138407066992,22.94843939322239,-20.3894330192869,-0.38998401817273726,-2.621047558553382,17.378401442560783,17.76838546073352,9.813809076102126,5.180053932488873,1,0.0,,1181.7870574219633,0.0,0.0,0.009385463673414127,-0.8029927031679511,5EUXD91A...,940712.6875,2.0019620226983985,BUYBACK_GAMING,,True,7735450,0.0,,,,,,,
5,5,24,31,67,Harnyx,2026-04-21,8017978,0.007577092,0.00777733838185668,-0.025747417950056525,IN BAND,False,False,0.003788537,395.957866623,179217.93791084,1.0,52256.819639346,4197.876283867,0.001343213,4119.066313211915,,0.014502900655659255,,0.17727289044398564,0.17727289044398564,25.144784521933957,-8.626258301131932,-0.3132602517256877,3.2600747368140457,11.57307278622029,11.886333037945978,14.663710734733575,13.25845148398798,1,0.0,,399.19227587696514,0.0,1.5284866094589233e-05,0.0022093651519413584,-0.7084151608636455,5HEAv3TU...,117509.0,0.204683158853547,BUYBACK_GAMING,,True,7236936,0.990005187657792,,,,,,,
6,6,28,18,70,NexisGen,2026-04-21,8017978,0.006005903,0.006060250569134951,-0.008967874927770248,IN BAND,False,False,0.003002939,405.832672506,213515.333672055,1.0,67571.087278523,10725.155490663,0.001198647,4804.430026663882,,-0.013736874065077936,,0.19957814836503354,0.19957814836503354,19.44575739372814,-6.724600641785023,-0.10910914495453802,3.985099833562436,10.600591330392922,10.709700475347459,12.308249505098443,8.736056918380681,1,0.0,,1004.9155862629996,0.0,0.0,0.0019007190983731936,-0.6835248424136731,5HisJVRY...,76113.2890625,0.15107831190621224,,,True,7787562,1.0,,,,,,,
7,7,7,16,5,Hone,2026-04-21,8017978,0.018898268,0.019968468928709626,-0.05359454110029175,IN BAND,False,False,0.00944913,38051.94508228,2693217.932295664,1.0,2013544.446147955,874077.081903409,0.004755475,67534.1870843072,,-0.49114079546384753,,0.2516354937923412,0.2516354937923412,0.6525898633119781,0.8568672811765109,-0.6520669167202162,9.87943140093536,8.370497203038633,9.022564119758849,0.9757843836127761,-8.369974256446872,1,0.14484995834995062,MINER_BURN_ONLY,6460.379550179467,1564.3795501794666,0.0,0.014128802807222144,-0.2523757834727423,5GurNtB3...,,,,,False,2491604,0.0,,,,,,,
8,8,23,10,46,RESI,2026-04-21,8017978,0.007621988,0.007843541912734509,-0.02824666651870648,IN BAND,False,False,0.003810991,11013.309143069,3287310.17354363,1.0,1424585.232681271,1017804.074417481,0.002453592,68376.10528927972,,-0.4404822959820906,,0.32190971699246973,0.32190971699246973,0.9093801161754289,3.5826838883224568,-0.3436677759775955,11.653849939887403,7.72749827558735,8.071166051564946,0.7994377960285652,-7.161785935389517,1,0.07786331392600443,MINER_BURN_ONLY,5736.923790400848,840.9237904008478,0.0,0.003350249462829653,-0.5604493915721656,5Ft9E2ov...,1978318.5,,,,False,3919107,1.0,,,,,,,
9,10,18,25,91,Bitstarter #1,2026-04-21,8017978,0.010873488,0.010632789693772793,0.022637361704631036,IN BAND,False,False,0.005436733,897.59805467,299080.007461874,1.0,82561.270222814,9456.117055056,0.002011516,2084.771033080149,,0.03221469484353469,,0.18499270887133917,0.18499270887133917,15.91774207805392,-4.1705782699714415,0.27542123407301095,1.6938211834159844,6.139820687460437,5.864399453387426,8.786946417122218,10.053342624666493,1,0.0,,699.2906989949988,0.0,0.0,0.0030011971120618075,-0.7239894767841002,5HEe7NjS...,48805.33203125,0.06372874737364691,,,True,7633645,1.0,,,,,,,
10,9,25,24,126,Poker44,2026-04-21,8017978,0.006670889,0.006765518803149462,-0.013987072669934764,IN BAND,False,False,0.003335439,785.305854061,427673.335100383,1.0,117769.251025203,14869.391752866,0.001238971,4436.388197153268,,-0.011224737357905084,,0.1857280191590656,0.1857280191590656,11.1619360108821,-7.592433481195417,-0.17017605081753961,-1.323015210268439,6.0992422201094385,6.269418270926978,6.144876905601699,4.892517739955122,1,0.0,,704.0602013820317,0.0,0.0019836758729070425,0.0018362282368543598,-0.7247401003293025,5DqrUa2z...,96497.998046875,0.3562398074596622,BUYBACK_GAMING,,True,7525773,0.978701934043273,,,,,,,
