combined_apy_rank,real_apy_rank,emission_rank,epr_rank,netuid,name,date,block,spot_price,moving_price,momentum_30d,ema_band,ema_lag_flag,low_emission,tao_emission,tao_reserves,alpha_outstanding,alpha_out_emission,alpha_in_pool,volume,ema_tao_inflow,pool_growth_real,pool_ema_divergence,flow_momentum,flow_price_divergence,emission_price_ratio,emission_price_ratio_raw,emission_apy,price_apy_7d,price_apy_30d,combined_apy_7d,combined_apy_30d,real_apy,gross_emission_rate,net_supply_delta,supply_days_gap,supply_defence,supply_defence_quality,burned_tokens,manual_burn,miner_burn_rate,liquidation_price,liquidation_haircut,owner_coldkey,owner_stake,owner_inflow_pct,owner_inflow_flag,large_entry_anomaly,immune,registered_at,vali_miner_share,best_validator_uid,best_validator_hotkey,best_validator_take,best_validator_raw_apy,best_validator_apy,best_validator_div_pct,best_validator_trust
1,69,69,17,16,bitads,2026-06-23,8470409,0.012119787,0.0009141687769442797,12.257712695583262,PREMIUM,False,True,0.0,1169.659005451,50954.859902432,1.0,96508.126002291,12937.279712859,0.000900611,15157.385860430586,,-0.3179049653124906,PRICE_UP_FLOW_DOWN,,0.07430914421185784,,143.63474850247727,149.13550446292967,143.63474850247727,149.13550446292967,,51.57506084860356,-52.5676241565066,1,0.0,,616.0,0.0,0.0,0.022954807602074752,0.8939943088170405,5G69VLQU...,956627.625,,,,True,8460646,1.0,,,,,,,
2,2,15,14,78,Vocence,2026-06-23,8470409,0.006181927,0.005642983829602599,0.09550677206802409,IN BAND,False,False,0.003654946,1307.502266582,450214.038112627,1.0,211490.990555868,50024.023003381,0.000137918,-16873.321053266554,DISTRIBUTING_PRE_EMA,0.34336586601211705,,0.02230987198651812,0.02230987198651812,7.346219072422244,7.123002557799758,1.1619990601609598,14.469221630222002,8.508218132583204,7.346219072422244,5.837223581514735,,,,,,,0.0,0.0029041792478601276,-0.530214567745603,5FnQCJW2...,897889.875,0.26101911944823253,BUYBACK_GAMING,,True,7966145,0.0,,,,,,,
3,1,8,11,96,Verathos,2026-06-23,8470409,0.015072798,0.015326542779803276,-0.016555904579971616,IN BAND,False,False,0.007280847,2424.570666251,407317.071705148,1.0,160858.142044801,34102.743213111,0.000791414,8708.782796997402,,-0.26097545032636393,,0.05250611067699574,0.05250611067699574,7.891733650966795,3.3712501092306506,-0.20143017238965466,10.9509547363986,7.378274454778295,7.57970462716795,6.451976071119303,0.31202902379884423,1,0.0,,1623.220970121074,0.0,0.000625621760264039,0.005952538782872618,-0.6050807034717365,5CGq1JQh...,791031.0,,,ENTRY_REPEATED,True,7692872,0.8209606981649964,,,,,,,
4,4,9,18,102,ConnitoAI,2026-06-23,8470409,0.011836915,0.010840174276381731,0.09194877298143996,IN BAND,False,False,0.006599815,2853.419491433,514812.898230197,1.0,241046.217179688,105060.07934563,-9.9957e-05,-24155.36332211108,,0.43307394761618473,,,,6.078431114693762,7.239039833542214,1.118710071274186,13.317470948235975,7.197141185967948,6.078431114693762,5.104767205783756,,,,,,,7.630046457052231e-05,0.00554263403508803,-0.5317501194282438,5HidKLut...,984144.8720703125,0.4845102931322714,BUYBACK_GAMING,,True,7840965,0.10402868945006338,,,,,,,
5,3,50,1,61,RedTeam,2026-06-23,8470409,0.00414884,0.004250950179994106,-0.024020554386795442,IN BAND,False,False,0.000626499,7929.310616725,3469102.653498079,1.0,1911984.803256111,404239.081777248,0.001606769,72776.8204684807,,0.19037208365066338,,0.38728150519181265,0.38728150519181265,0.20763966145142893,15.199845509846408,-0.29225007837267786,22.106189007722303,6.614093419503216,6.906343497875894,0.7575446051877562,-6.698703836424465,1,0.0,,0.0,0.0,1.52587890625e-05,0.002285695007822688,-0.44907612541754127,5ECEsYL8...,,,,,False,4457976,1.0,,,,,,,
6,5,11,15,67,Harnyx,2026-06-23,8470409,0.010282313,0.009662386495620012,0.0641587360080247,IN BAND,False,False,0.005428414,2628.183184363,600207.826905669,1.0,255600.020500281,39829.497515732,0.000155662,-9033.470359754283,DISTRIBUTING_PRE_EMA,-0.055099278252265835,PRICE_UP_FLOW_DOWN,0.015138811666207787,0.015138811666207787,5.428035639554425,-5.647148399643513,0.7805979547643005,-0.21911276008908764,6.208633594318726,5.428035639554425,4.3784833889096,,,,,,,0.0018463165033608675,0.004378788590466108,-0.5741436201693035,5HEAv3TU...,518888.4375,0.2294508715714192,BUYBACK_GAMING,,False,7236936,0.6401534931129492,,,,,,,
7,7,23,19,70,NexisGen,2026-06-23,8470409,0.004548657,0.00408027321100235,0.11479226139432668,IN BAND,False,False,0.002380858,1344.937665945,575791.747197374,1.0,295646.571725061,30003.598242501,-4.6213e-05,-14621.573287877603,,-2.249641707904059,PRICE_UP_FLOW_DOWN,,,4.652182017375273,10.150633042951023,1.3966391802976412,14.802815060326296,6.048821197672914,4.652182017375273,4.564150168514234,,,,,,,4.581362009048462e-05,0.002335805736173521,-0.48648453023089655,5HisJVRY...,783080.875,1.4499484849665143,BUYBACK_GAMING,,True,7787562,0.5810901531826848,,,,,,,
8,9,14,20,26,Perturb,2026-06-23,8470409,0.008435553,0.0077767265029251575,0.08471771468715403,IN BAND,False,False,0.004256808,3039.783291669,579206.886334132,1.0,360332.072034774,46499.270356612,-0.000141882,-15008.369580851286,,-3.9521233432512846,PRICE_UP_FLOW_DOWN,,,3.68016083733976,1.2151416409040736,1.0307321953603739,4.895302478243834,4.710893032700134,3.68016083733976,4.537238872681432,,,,,,,4.5787543058395386e-05,0.0052481822357260685,-0.3778496518573153,5FsVAEPM...,1492602.5,1.5553678615916486,BUYBACK_GAMING,,True,8123781,0.9500244138764998,,,,,,,
9,11,13,21,114,SOMA,2026-06-23,8470409,0.010781863,0.009767379146069288,0.1038644900294438,IN BAND,False,False,0.004437365,3448.428864564,1048497.94384783,1.0,319944.517876926,129079.653293795,-0.000331092,-8560.128555920965,,-4.4996934655307275,PRICE_UP_FLOW_DOWN,,,3.3816545673400173,-2.8076058961654105,1.2636846286915662,0.5740486711746069,4.645339196031584,3.3816545673400173,2.5064426834788387,,,,,,,0.00013732071965932846,0.0032889228679922667,-0.6949578316852787,5FHrQMjz...,657136.5,0.0,,,False,7312241,0.0,,,,,,,
10,6,30,4,108,TalkHead,2026-06-23,8470409,0.00417322,0.00432171206921339,-0.03435954705802922,IN BAND,False,False,0.001446507,2269.249803116,1260370.853044807,1.0,543792.181260519,33820.677907893,0.000511147,20384.58103643055,,0.2204163980612658,,0.12248263930490125,0.12248263930490125,1.675188157240386,15.996126001702914,-0.4180411558726888,20.8924827530305,4.478315595454898,4.896356751327587,2.0851005826192117,-3.221168594087201,1,0.0,,533.6497588082366,0.0,0.0,0.0018004619811969951,-0.5685676812636298,5HDuqw9f...,1055417.875,,,,False,7105263,1.0,,,,,,,
11,10,4,22,15,ORO,2026-06-23,8470409,0.026059351,0.025312332902103662,0.029512020910338756,IN BAND,False,False,0.011033597,8001.995719075,996428.384525766,1.0,306973.034393244,254626.681034332,-0.000919801,-3709.817664881586,,-3.168578433816298,,,,3.623632645401097,-5.2648400398575825,0.3590629210757882,-1.6412073944564853,3.9826955664768855,3.623632645401097,2.637419849546693,,,,,,,0.0007476750761270523,0.008030678213651471,-0.6918312273528427,5GE9r7GM...,,,,,False,7366897,0.6634547897985188,,,,,,,
12,12,25,23,99,Leoma,2026-06-23,8470409,0.003726005,0.0034739600960165262,0.07255261920610008,IN BAND,False,False,0.001589443,1427.674287883,903258.350273217,1.0,383288.245057748,78923.849841418,-0.000271845,-8478.354974776506,,-1.71926577973392,PRICE_UP_FLOW_DOWN,,,2.925776726142396,2.4294301848518938,0.8827235336742176,5.35520691099429,3.8085002598166136,2.925776726142396,2.9094665985707016,,,,,,,0.0,0.0015805824407282348,-0.5757970156432333,5FxogcQr...,1221314.5,1.263307968789887,BUYBACK_GAMING,,False,7415113,0.0,,,,,,,
13,8,5,13,107,Minos,2026-06-23,8470409,0.038568938,0.04062162525951862,-0.050531884098793715,IN BAND,False,False,0.009654068,9375.784254322,1005441.959013789,1.0,243018.559505445,201562.629228846,0.001226016,11603.836708509334,,-0.4270128597947742,,0.03178765254049774,0.03178765254049774,2.70600197442733,2.4540076700390014,-0.6148045898686568,6.6173796834663765,3.5485674235587177,4.163372013427375,2.6137759384716097,-1.4573700390000448,1,0.0,,1427.2704770831406,0.0,9.154202416539192e-05,0.00932503778091622,-0.7582241496793035,5DA2vLrS...,858701.3125,,,ENTRY_REPEATED,False,7457580,0.8701948799474511,,,,,,,
14,14,18,24,105,Beam,2026-06-23,8470409,0.010268532,0.009462695568799973,0.08515928947952209,IN BAND,False,False,0.003185954,4831.926132431,1657841.371954169,1.0,469851.496962647,397445.257548906,-0.001088805,-25739.474630852463,,-0.1524233802852679,PRICE_UP_FLOW_DOWN,,,1.7327845837302982,-1.466522221630755,1.0361046886675187,0.26626236209954324,2.768889272397817,1.7327845837302982,1.5851938819105855,,,,,,,0.0015869196504354477,0.002914588943292808,-0.7161630364210962,5G3ic2pA...,1486518.625,0.29494629623932384,BUYBACK_GAMING,,False,6841399,0.014503828419749842,,,,,,,
15,13,29,10,101,Tag101,2026-06-23,8470409,0.005793663,0.005804466549307108,-0.0018612475781081825,IN BAND,False,False,0.001471216,4374.386463449,2059434.299390293,1.0,754005.160218471,155641.01643584,0.000352746,14211.21477897081,,-0.5144195957832834,,0.060884797752302815,0.060884797752302815,0.8838623839722562,15.358938143977463,-0.022645178866982887,18.00780293372608,2.6262196108816336,2.6488647897486164,1.2760785817629794,-1.76500240577636,1,0.1767512004768473,MINER_BURN_ONLY,4724.858402150063,1595.6442083460279,0.0018921084702014923,0.002124071870000447,-0.6333801482757201,5H8dNvi1...,842033.75,,,,False,5481350,0.0,,,,,,,
16,15,26,25,49,Nepher Robotics,2026-06-23,8470409,0.004980607,0.004791077459231019,0.03955885547285656,IN BAND,False,False,0.001570794,2480.046213735,1589585.347582599,1.0,488045.955276113,69363.077292872,-3.6835e-05,-10552.298566560145,,-3.061190738699008,,,,1.6645039149424063,1.7396072972572199,0.48129940825308815,3.404111212199626,2.1458033231954943,1.6645039149424063,1.653261338874692,,,,,,,1.5284866094589233e-05,0.0015601843697833472,-0.6867481474078667,5FL781vf...,1000944.2828665674,2.1955944619655434,BUYBACK_GAMING,,False,6783158,0.0,,,,,,,
