combined_apy_rank,real_apy_rank,emission_rank,epr_rank,netuid,name,date,block,spot_price,moving_price,momentum_30d,ema_band,ema_lag_flag,low_emission,tao_emission,tao_reserves,alpha_outstanding,alpha_out_emission,alpha_in_pool,volume,ema_tao_inflow,pool_growth_real,pool_ema_divergence,flow_momentum,flow_price_divergence,emission_price_ratio,emission_price_ratio_raw,emission_apy,price_apy_7d,price_apy_30d,combined_apy_7d,combined_apy_30d,real_apy,gross_emission_rate,net_supply_delta,supply_days_gap,supply_defence,supply_defence_quality,burned_tokens,manual_burn,miner_burn_rate,liquidation_price,liquidation_haircut,owner_coldkey,owner_stake,owner_inflow_pct,owner_inflow_flag,large_entry_anomaly,immune,registered_at,vali_miner_share,best_validator_uid,best_validator_hotkey,best_validator_take,best_validator_raw_apy,best_validator_apy,best_validator_div_pct,best_validator_trust,burned_source,alpha_burned_cum,alpha_recycled_cum,recycled_tokens,recon_flag,recon_gap_relative,burn_coverage,owner_cut_emission,total_locked_alpha,locked_float_ratio,owner_locked_alpha,owner_lock_ratio,community_locked_alpha,commitment_class,gate_eligible,leader_is_owner,leader_pct_of_threshold,leader_blocks_to_threshold,governance_flag,basket_alpha,basket_share,ema_halving_days
1,1,60,11,76,Phylax,2026-09-03,8987936,0.001852251,0.002254365012049675,-0.17837129741650476,IN BAND,True,True,3.954e-05,974.882959659,1114567.650684902,1.0,526323.254772449,69962.051628677,-0.0004971316610077797,103738.74862369685,ACCUMULATING_PRE_EMA,0.0,,,,0.10658830269876356,-15.989300643427704,-2.1701841185674744,13.153957999003627,26.973074523863858,29.14325864243133,2.357864951835892,-29.036670339732567,1,0.0,,0.0,0.0,0.0001831082627603564,0.0008746736540038052,-0.5277780095657634,5FFNhWd8...,703500.211220105,,,,False,7574784,0.5021748088457488,14,5DP6GKHh...,,14.62474213179592,14.62474213179592,0.0,,COUNTER,475840.83810665,7026.080961259,0.0,OK,0.0,0.0,1295.967040512703,56651.148490303,0.05082791381527255,56651.148490303,0.05082791381527255,0.0,DORMITORY,False,True,0.5082791381527255,,,29233.438200731,0.026228500515663673,30.0
2,2,68,12,2,DSperse,2026-09-03,8987936,0.003325979,0.0035435897298157215,-0.06140968520840527,IN BAND,False,True,2.43e-07,8060.486688621,3245540.023895161,1.0,2423492.529934706,706115.192509947,-0.002026472196230547,160808.6059025419,ACCUMULATING_PRE_EMA,0.0,,,,7.922648155991846e-05,3.5470831350057597,-0.7471511700355974,20.046570442357588,15.752336137316231,16.499487307351828,0.8097265726663214,-16.499408080870268,1,0.36624711930637033,MINER_BURN_ONLY,2637.351594215026,2637.17141568447,6.103608758678547e-05,0.00248355793774718,-0.2532851416839433,5EcYQ3W7...,2897931546766115.0,,,,False,2734060,0.8227098625078207,14,5CFxLBvp...,0.179995422293431,0.6535139952840119,0.5358844677281989,0.9349803155613879,,COUNTER,691822.675299927,0.0,0.0,DIVERGENT,-0.9813505470839893,2.034906238542276,1295.967040512703,1144508.261830867,0.3526403166821145,1144508.261830867,0.3526403166821145,0.0,FORTRESS,True,True,3.5264031668211446,0,,9625.746955119002,0.0029658383148104222,30.0
3,3,50,13,66,conjectures,2026-09-03,8987936,0.002975424,0.003106646239757538,-0.04223919610743298,IN BAND,False,False,0.000137985,6677.655635181,3450108.695388522,1.0,2244270.043268283,1362808.882902861,-0.005772511456838813,70835.53445146792,ACCUMULATING_PRE_EMA,0.0,,,,0.05430417496965923,10.096829920445412,-0.5139102193071012,16.73522977479371,6.124489635041196,6.638399854348298,0.761715131906607,-6.584095679378638,1,0.0,,0.0,0.0,0.0,0.001935491378606847,-0.3495073715185308,5CJCRGep...,1056190.90133121,,,,False,4958013,1.0,121,5Gn2SyG6...,,12.236593348335225,12.236593348335225,0.0,,COUNTER,876389.726869251,0.0,0.0,DIVERGENT,1.0,0.0,1295.967040512703,392806.591766313,0.11385339606585307,392806.591766313,0.11385339606585307,0.0,DORMITORY,True,True,1.1385339606585307,0,,10919.340257574993,0.0031649264477290186,30.0
4,4,57,14,1,Apex,2026-09-03,8987936,0.007318643,0.007374666864052415,-0.007596799297538687,IN BAND,False,True,8.9559e-05,24297.004333358,2505135.325115957,1.0,3319878.10302418,833984.576555738,-0.002493990990679855,25443.204868567176,ACCUMULATING_PRE_EMA,0.0,,,,0.009686834178025254,-2.1691975160667316,-0.09242772478672069,0.472966909624005,2.549736700904016,2.6421644256907366,1.0490451248889543,-2.6324775915127114,1,0.2510980868042118,MINER_BURN_ONLY,1830.1200243120547,1830.0299350467767,3.0518043793392735e-05,0.009698878974625192,0.32522914078814785,5HCFWvRq...,15903.536912763,,,ENTRY_PRE_EMA_PATTERN,False,1497824,0.6233042894419605,226,5CAQAgXx...,0.0899977111467155,0.4175412557779611,0.37996349844861926,0.03286943783189892,,COUNTER,863333.038379931,0.0,0.0,DIVERGENT,-0.9758933183214361,1.4120960470744617,1295.967040512703,192837.392404287,0.07697683652892524,192824.591394465,0.07697172662141101,12.801009821996558,FORTRESS,True,True,0.76971726621411,,,9375.789001316003,0.003742627756399555,30.0
5,5,41,15,26,Perturb,2026-09-03,8987936,0.003732171,0.0037984526716172695,-0.017449650514942152,IN BAND,False,False,0.000295617,2067.257410861,913299.631019548,1.0,553902.085422381,65210.181628201,-0.00014188253281285655,12003.265984846745,ACCUMULATING_PRE_EMA,0.0,,,,0.3758029706017276,-1.314636478534104,-0.2123040812651295,0.7688048612481921,1.8711372585171666,2.083441339782296,2.8774784427168467,-1.7076383691805683,1,0.0,,0.0,0.0,6.103608758678547e-05,0.002263504046917493,-0.3935154506807183,5FsVAEPM...,1552424.48086481,,,ENTRY_REPEATED,False,8123781,0.7000350978926004,143,5CDK1b4s...,0.179995422293431,0.6057476191437301,0.49671582063271397,0.09843745231482894,,COUNTER,93577.704880545,1668.571827101,0.0,DIVERGENT,1.0,0.0,1295.967040512703,41892.061031616,0.045868912686245635,38337.563867251,0.04197698385627666,3554.4971643649988,DORMITORY,False,True,0.419769838562771,,,30295.164027566996,0.03317111164683977,30.0
6,6,40,16,88,Investing,2026-09-03,8987936,0.003764493,0.0038052303716540337,-0.010705625592998293,IN BAND,False,False,0.000297585,6851.22269092,3334539.635566782,1.0,1819958.593866023,711796.129526364,-0.0006446650318909965,23817.714540031273,ACCUMULATING_PRE_EMA,0.0,,,,0.11414800179192305,-4.84235189588959,-0.1302517780481459,-2.971165345550634,1.7409347722908102,1.871186550338956,0.7881147886110853,-1.757038548547033,1,0.0,,0.0,0.0,0.0008239871824216038,0.002054623258288389,-0.4542098342888699,5FhMsGJS...,3058811.582470934,,,,False,5299805,0.024098593485133102,170,5DjtmV76...,0.0,0.26679085631054433,0.26679085631054433,0.0087594805353355,,COUNTER,175269.313011837,0.0,0.0,DIVERGENT,1.0,0.0,1295.967040512703,1134351.164613294,0.34018224060500174,1134351.164613294,0.34018224060500174,0.0,DORMITORY,True,True,3.401822406050018,0,,10018.695124834,0.0030045212292494133,30.0
7,7,48,17,32,ItsAI,2026-09-03,8987936,0.003135872,0.0031562058720737696,-0.006442504987930095,IN BAND,False,False,0.000146625,7360.284791007,3590127.151208854,1.0,2347124.992996867,304843.85789183,-0.0011755096356559623,22720.606853330042,ACCUMULATING_PRE_EMA,0.0,,,,0.05235266174357919,1.2942323366412605,-0.07838381068648283,2.921749270290773,1.5491331229630299,1.6275169336495128,0.732007499822147,-1.5751642719059336,1,0.0,,0.0,0.0,0.001907377737087046,0.0020501459923302923,-0.3462277821510915,5DWgkCSv...,50824.77186822,,,,False,2515294,0.25486928604188963,251,5Fnafcps...,,5.543516140868846,5.543516140868846,0.0,,COUNTER,17419.272873098,0.0,0.0,DIVERGENT,1.0,0.0,1295.967040512703,634410.218859858,0.17670967966865514,634410.218859858,0.17670967966865514,0.0,DORMITORY,True,True,1.7670967966865514,0,,11610.580127332996,0.0032340303388484516,30.0
8,8,59,18,60,Bitsec.ai,2026-09-03,8987936,0.004862317,0.004882921231910586,-0.004219652730815128,IN BAND,False,True,5.4082e-05,7680.592517646,4001525.751715333,1.0,1579615.653236077,928351.717959666,0.00042835187573598795,23359.518267116044,,0.0,,,0.0880962462414499,0.018504756719415212,-4.644137985484721,-0.051339108224917385,-3.1610582048607436,1.43174067239906,1.4830797806239775,0.6567494908344538,-1.4645750239045623,1,0.20405466722944524,MINER_BURN_ONLY,1485.6784476260655,1485.6334029934264,1.5259021896696368e-05,0.0019194159913511893,-0.6052466362536236,5CXLwkK1...,118969.715719374,,,ENTRY_REPEATED,False,4796992,0.5,113,5CXLwkK1...,0.179995422293431,4.528404586720104,3.7133124908179087,0.0,,COUNTER,661464.428722698,0.0,0.0,DIVERGENT,-0.9718274566469496,1.1463512238750213,1295.967040512703,1063080.486869165,0.2656687855659693,1063080.486869165,0.2656687855659693,0.0,FORTRESS,True,True,2.656687855659694,0,,9304.666896141005,0.0023252797741342476,30.0
9,9,65,19,45,AlphaRidge.ai,2026-09-03,8987936,0.002600452,0.0026243210304528475,-0.009095316531731117,IN BAND,False,True,1.298e-06,6461.625852492,3156784.620685812,1.0,2484807.86891335,745120.419576029,-0.0007759101295867152,16471.073362858035,ACCUMULATING_PRE_EMA,0.0,,,,0.0005279080030120365,-0.18193153638173892,-0.11065968446939525,0.9994138607493375,1.070685712661681,1.1813453971310763,0.8324926517885362,-1.1808174891280643,1,0.2549916533960188,MINER_BURN_ONLY,1842.5321597158909,1836.8565360033708,0.0019226367589837423,0.00204690108097657,-0.2128671934815294,5FbcZiAH...,917.231765369,,,ENTRY_REPEATED,False,3633154,0.6372823311776667,55,5E2LP6En...,0.0,0.35675881310819374,0.35675881310819374,0.23128691113857988,,COUNTER,1053581.741876253,0.0,0.0,DIVERGENT,-0.46893101151700767,1.4173636200475315,1295.967040512703,111021.601466413,0.03516920373309901,111019.200205241,0.03516844306632552,2.4012611720099812,FORTRESS,True,True,0.3516844306632553,,,11361.677189518005,0.003599129669812468,30.0
10,72,72,20,107,Minos,2026-09-03,8987936,0.060773957,0.057141908910125494,0.06356189632353906,IN BAND,False,True,0.0,22536.142397231,1571148.064034516,1.0,370819.340551831,499306.341102999,0.001226016808458981,-27053.656681377033,DISTRIBUTING_PRE_EMA,0.0,,,0.020173391185618884,,2.0487721075122867,0.7733364052697252,2.0487721075122867,0.7733364052697252,,1.6726622144393046,8.118889279296324,1,0.41000228793666693,SKIN_IN_GAME,2952.016473144002,2952.016473144002,0.0,0.014343741950940604,-0.763982095966853,5DA2vLrS...,1331960.983841001,0.2795875817482403,BUYBACK_GAMING,,False,7457580,1.0,0,5E4WJ2tA...,0.179995422293431,1.4455513788589627,1.1853587479743921,0.7870015717751904,,COUNTER,394439.009865251,11728.725039684,0.0,DIVERGENT,-0.9775582030819652,2.2778484181018537,1295.967040512703,41164.694002343,0.02620039125824787,41164.694002343,0.02620039125824787,0.0,FORTRESS,False,True,0.26200391258247874,,,25664.369524740006,0.016334787352146204,30.0
