combined_apy_rank,real_apy_rank,emission_rank,epr_rank,netuid,name,date,block,spot_price,moving_price,momentum_30d,ema_band,ema_lag_flag,low_emission,tao_emission,tao_reserves,alpha_outstanding,alpha_out_emission,alpha_in_pool,volume,ema_tao_inflow,pool_growth_real,pool_ema_divergence,flow_momentum,flow_price_divergence,emission_price_ratio,emission_price_ratio_raw,emission_apy,price_apy_7d,price_apy_30d,combined_apy_7d,combined_apy_30d,real_apy,gross_emission_rate,net_supply_delta,supply_days_gap,supply_defence,supply_defence_quality,burned_tokens,manual_burn,miner_burn_rate,liquidation_price,liquidation_haircut,owner_coldkey,owner_stake,owner_inflow_pct,owner_inflow_flag,large_entry_anomaly,immune,registered_at,vali_miner_share,best_validator_uid,best_validator_hotkey,best_validator_take,best_validator_raw_apy,best_validator_apy,best_validator_div_pct,best_validator_trust
1,1,16,8,101,Tag101,2026-06-21,8455848,0.005572364,0.005634680390357971,-0.011059436567974078,IN BAND,False,False,0.002786179,4260.784361648,2037750.812936244,1.0,763723.87342212,154197.890564016,0.0003592,37281.38355472393,,-0.7065702291317272,,0.06446097203987393,0.06446097203987393,1.7184813382970507,7.4024931658243585,-0.1345564782436846,14.210777890414407,6.673728246346364,6.808284724590049,1.289657196216868,-5.089803386292998,1,0.0,,2060.276377186645,0.0,0.004776056623086333,0.0020909251193027543,-0.624768748182503,5H8dNvi1...,802545.5,,,,False,5481350,0.0,,,,,,,
2,2,22,18,80,dogelayer,2026-06-21,8455848,0.003687597,0.0037339087575674057,-0.012403023366210294,IN BAND,False,False,0.001843798,1514.064406604,1219988.161926084,1.0,410684.018641367,41414.19233711,0.000125813,17528.827542427403,,-0.6391806978751716,,0.034117882187234674,0.034117882187234674,3.2003269628854896,6.657365472452041,-0.15090345095555857,12.02419534019628,5.215926416788681,5.36682986774424,2.1541192628057844,-2.1665029048587505,1,0.0,,537.3935229412746,0.0,0.00010680756531655788,0.0012410484411698197,-0.6634533434185407,5ERJCUPW...,955519.6875,,,,False,7151800,0.0021517519103159133,,,,,,,
3,6,21,13,108,TalkHead,2026-06-21,8455848,0.003742235,0.0032575447112321854,0.14879006482906498,IN BAND,False,False,0.001871093,2122.136466162,1216043.279477872,1.0,567105.610034635,28467.143595769,0.000196809,-42504.25853558944,DISTRIBUTING_PRE_EMA,1.6782985411044593,,0.05259129904989932,0.05259129904989932,2.3171141358750997,7.396006195387651,1.8102791220869572,9.71312033126275,4.127393257962057,2.3171141358750997,2.1611072930959945,,,,,,,0.0,0.001745115903336248,-0.5336701454247935,5HDuqw9f...,1061844.875,0.14953764834937827,,,False,7105263,1.0,,,,,,,
4,3,20,23,47,EvolAI,2026-06-21,8455848,0.004366347,0.004364572931081057,0.0004064702198717934,IN BAND,False,False,0.002183173,1558.511077339,1010056.90731505,1.0,356938.060451866,30080.339630886,9.4569e-05,922.2178904526518,,0.4886660579920032,,0.02165860844316771,0.02165860844316771,3.6813204137092144,-1.033242837625391,0.004945387675106819,2.648077576083823,3.6862658013843213,3.6813204137092144,2.6018336006292886,,,,,,,1.5250872820615768e-05,0.001542993336367413,-0.6466168775941507,5DDKR8DV...,7927.3583984375,0.10649591030888388,,,False,7340355,0.9994811853432568,,,,,,,
5,4,15,22,102,ConnitoAI,2026-06-21,8455848,0.010756505,0.010921620763838291,-0.015118247319573052,IN BAND,False,False,0.003296229,2689.690447982,488816.220454376,1.0,250031.49108003,100590.932232855,0.000250436,205.4342298399133,,0.4319957000560365,,0.023282283604200434,0.023282283604200434,3.220627049666338,-7.058711558887359,-0.18393867572147213,-3.838084509221021,3.036688373944866,3.220627049666338,5.37625367169109,,,,,,,9.157415479421616e-05,0.005502457437852237,-0.48845303954655933,5HidKLut...,968184.63671875,7.327991699861133,BUYBACK_GAMING,,True,7840965,0.11152314183857992,,,,,,,
6,5,10,2,77,Liquidity,2026-06-21,8455848,0.011433575,0.01158305280841887,-0.012904871530087982,IN BAND,False,False,0.005716779,17092.51912296,3390367.693595369,1.0,1494377.516348929,396383.056106201,0.002369737,28993.62812161236,,-0.4406980956842827,,0.20726124593576373,0.20726124593576373,0.8789631945954067,25.439375186809688,-0.15700927028273712,28.25378154387928,2.657397086786855,2.814406357069592,0.7751371643153832,-1.9354431624741852,1,0.0,,0.0,0.0,0.00010681827552616596,0.005041494217647516,-0.5590623039908763,5GxxsUeY...,2641719.25,,,,False,5128460,0.1266481540554123,,,,,,,
7,11,13,5,124,Swarm,2026-06-21,8455848,0.008844913,0.008131871232762933,0.08768483253451609,IN BAND,False,False,0.004422426,10498.247121892,2860082.064567395,1.0,1182824.766905506,210654.148991084,0.001065459,-69894.56740047806,DISTRIBUTING_PRE_EMA,2.3924565289839443,,0.12046008818854409,0.12046008818854409,1.1070548628793806,6.20126624940278,1.0668321291699456,7.30832111228216,2.1738869920493262,1.1070548628793806,0.9188547533504082,,,,,,,1.5255063772201538e-05,0.0036706104527388533,-0.5850032156631894,5HKYqfJr...,1560579.5,0.41729520231175865,BUYBACK_GAMING,,False,5813454,0.9529709756975825,,,,,,,
8,7,14,19,91,Bitstarter #1,2026-06-21,8455848,0.017055726,0.01724387821741402,-0.010911247170837276,IN BAND,False,False,0.003621556,4327.261348811,730448.932544158,1.0,253721.121543218,68668.77031252,0.000573262,481.75605411903234,,0.2259142038407252,,0.03361111687652581,0.03361111687652581,2.1994163053301845,1.0498747291996973,-0.13275350724518684,3.2492910345298815,2.0666627980849976,2.1994163053301845,3.597787446750946,,,,,,,0.0,0.005924112085069552,-0.652661394474234,5HEe7NjS...,127552.4921875,0.18024535374416292,,,True,7633645,1.0,,,,,,,
9,9,1,9,38,ChronoLLM,2026-06-21,8455848,0.019235123,0.018997746519744396,0.012494980918336696,IN BAND,False,False,0.009617517,5354.118912203,1188203.042756308,1.0,277923.034099969,119038.028628011,0.00107729,977.5076499894494,,0.11615796895284497,,0.05600640037498071,0.05600640037498071,4.720633794366074,-5.338093559675984,0.15202226783976314,-3.512303361966565,1.9778124655491827,1.8257901977094195,2.2117431999700607,2.894843596656654,1,0.0,,474.9219366137404,0.0,0.0,0.004506063963430778,-0.7657377099470184,5GeWgtBA...,199457.46875,1.47718031461688,BUYBACK_GAMING,,False,7284230,1.0,,,,,,,
10,8,23,20,87,unknown,2026-06-21,8455848,0.00435084,0.004433815833181143,-0.018714316584865904,IN BAND,False,False,0.00119836,1713.236327565,1172582.013234161,1.0,393873.682996387,40445.51426743,0.000146181,2233.3501817137585,,-0.06710445703783123,,0.03359833963096782,0.03359833963096782,1.8382111267019678,9.387792630192738,-0.22769085178253515,11.226003756894706,1.6105202749194327,1.8382111267019678,2.241207839059012,,,,,,,0.0,0.0014610801702813361,-0.6641843482450892,5HdgsLyv...,325168.3125,0.0,,,False,7208725,1.0,,,,,,,
