combined_apy_rank,real_apy_rank,emission_rank,epr_rank,netuid,name,date,block,spot_price,moving_price,momentum_30d,ema_band,ema_lag_flag,low_emission,tao_emission,tao_reserves,alpha_outstanding,alpha_out_emission,alpha_in_pool,volume,ema_tao_inflow,pool_growth_real,pool_ema_divergence,flow_momentum,flow_price_divergence,emission_price_ratio,emission_price_ratio_raw,emission_apy,price_apy_7d,price_apy_30d,combined_apy_7d,combined_apy_30d,real_apy,gross_emission_rate,net_supply_delta,supply_days_gap,supply_defence,supply_defence_quality,burned_tokens,manual_burn,miner_burn_rate,liquidation_price,liquidation_haircut,owner_coldkey,owner_stake,owner_inflow_pct,owner_inflow_flag,large_entry_anomaly,immune,registered_at,vali_miner_share,best_validator_uid,best_validator_hotkey,best_validator_take,best_validator_raw_apy,best_validator_apy,best_validator_div_pct,best_validator_trust
1,1,13,1,14,Cacheon,2026-05-19,8218573,0.014148192,0.015855400124564767,-0.10767360717184232,IN BAND,False,False,0.007074202,30044.570915874,2902812.165321408,1.0,2124872.738353897,2553556.103494347,0.00933737,171971.65764267417,,-0.518875442576347,,0.6599691324516941,0.6599691324516941,0.61878077433875,9.649681545429809,-1.3100288872574148,32.47880193517962,21.519091502492397,22.82912038974981,0.9053289880053331,-22.210339615411062,1,2.054756668474594,MINER_BURN_ONLY,27087.372019525617,22191.372019525617,0.0,0.01035016019114257,-0.26844644240461474,5CKhH8nK...,1854182.25,,,,False,4848444,1.0,,,,,,,
2,2,18,27,96,Verathos,2026-05-19,8218573,0.011812988,0.01176128233782947,0.0043962606019771425,IN BAND,False,False,0.005906485,557.653664566,166727.097968693,1.0,47206.442191913,7460.83768456,0.001779665,3178.2194713214485,,0.016259210868939555,,0.1506532470870198,0.1506532470870198,27.83491540772059,-10.890939786784218,0.05348783732405523,1.779776286628291,12.724203910736565,12.670716073412509,15.762284787644235,15.164199334308082,1,0.0,,971.2348712449893,0.0,0.00013734912499785423,0.003344709236591599,-0.7168617087741392,5CGq1JQh...,631100.875,0.023039876997461715,,,True,7692872,0.8527912567579825,,,,,,,
3,3,7,50,97,distil,2026-05-19,8218573,0.026896566,0.028964509489014745,-0.07139577108319564,IN BAND,False,False,0.01083708,5016.505583013,409878.606717805,1.0,186477.723861629,223922.460531699,0.002655381,15054.926874228317,,-0.28882517652950945,,0.09872565144561578,0.09872565144561578,5.677228056206909,-4.3851179394860385,-0.8686485481788803,5.960932704611222,9.47740209591838,10.34605064409726,6.411654467756441,-4.668822587890352,1,0.0,,357.99016606899386,0.0,7.627904415130615e-05,0.012239003209227715,-0.5449603786138455,5EUXD91A...,1163640.375,,,,True,7735450,0.0,,,,,,,
4,4,16,40,82,Compelle,2026-05-19,8218573,0.013535887,0.014741792343556881,-0.08180181320244549,IN BAND,False,False,0.006767967,589.05602145,180008.165368813,1.0,43517.436229254,23753.676332881,0.001702393,967.7657770585356,,0.10492767055573719,PRICE_DOWN_FLOW_UP,0.1257688543055952,0.1257688543055952,30.194440984098694,-21.566038079741116,-0.9952553939630868,-11.894429617568033,8.676353068209997,9.671608462173083,14.5993377279057,20.52283252192561,1,0.0,,249.41493677601102,0.0,0.0005645730998367071,0.0032723850067751196,-0.7582437702992704,5H6h1PUD...,38645.8671875,0.0,,,True,8026517,0.08213991083787231,,,,,,,
5,6,8,15,38,colosseum,2026-05-19,8218573,0.015512672,0.014951250981539488,0.03755010327588683,IN BAND,False,False,0.007756316,3153.267843211,943476.805001999,1.0,202877.566004322,50506.132518745,0.003055981,8236.283293438086,,-0.10559725168462503,,0.1969990082946381,0.1969990082946381,6.464277524627659,30.9153310771794,0.45685958985662306,37.330962494589954,6.872491007267178,6.415631417410555,2.785442086193557,0.04864610721710345,1,0.0,,2427.5175288161263,0.0,0.0,0.003342178447306205,-0.7845517234357688,5CaHKFJZ...,129161.4453125,,,,False,7284230,1.0,,,,,,,
6,5,27,23,36,Eirel,2026-05-19,8218573,0.007321562,0.007813244825229049,-0.0629294020893086,IN BAND,False,False,0.003660777,913.891098833,308050.0698032,1.0,124819.633122315,9210.203669857,0.001123365,6262.494881379855,,-0.06244601218340709,,0.15343242329983683,0.15343242329983683,10.526989450148927,-10.1039417665477,-0.7656410587532546,-3.431805913767409,5.906494794027037,6.672135852780292,8.531080683341239,3.8548535973686353,1,0.0,,1319.0023400819628,0.0,0.0,0.002966696613368229,-0.5948000422084483,5GLGTwG6...,476534.6875,19.57190995742535,BUYBACK_GAMING,,True,7894898,1.0,,,,,,,
7,7,24,21,78,Vocence,2026-05-19,8218573,0.008902726,0.00876114284619689,0.016160352169645245,IN BAND,False,False,0.004451357,701.857203192,247010.712467048,1.0,78835.635599338,15565.026423345,0.001371286,2472.999774297481,,0.022789043597079738,,0.15402990050463194,0.15402990050463194,16.667444806147913,-8.43223615851181,0.19661761806401715,-2.7477504702745197,5.881103306301307,5.68448568823729,10.63921468730059,10.982959117910623,1,0.0,,1111.255250642018,0.0,0.0,0.002841403905855419,-0.6808388907110676,5FnQCJW2...,623986.1875,1.783198764146309,BUYBACK_GAMING,,True,7966145,1.0,,,,,,,
8,8,11,34,91,Bitstarter #1,2026-05-19,8218573,0.014808455,0.015209231758490205,-0.026350887727546166,IN BAND,False,False,0.007404228,2589.275950744,488772.682780504,1.0,174854.818111273,32025.73417332,0.002000656,6801.703765888844,,-0.0717841603653744,,0.13510227771904632,0.13510227771904632,7.514962311533024,-12.740270486248606,-0.3206024673518117,-7.80536700563864,4.614301013258155,4.934903480609966,5.376732564205458,2.580058830923057,1,0.0,,567.7511599330464,0.0,0.0,0.0052975054498018695,-0.6422648108933803,5HEe7NjS...,84943.4140625,1.7921970042979143,BUYBACK_GAMING,,True,7633645,1.0,,,,,,,
9,9,4,5,118,Ditto,2026-05-19,8218573,0.02631664,0.025472615147009492,0.033134597610783446,IN BAND,False,False,0.013158245,8463.959710226,1715131.937104303,1.0,319680.276770658,261591.217146534,0.009336957,4107.055400518351,,-0.07657865525022392,,0.3547928990935013,0.3547928990935013,4.0855425880892655,42.64475426701092,0.40313760426453193,46.85024446772208,4.608627804975691,4.205490200711159,1.5322436386071345,-0.1199476126218933,1,0.2184432847391926,MINER_BURN_ONLY,7255.18747518328,2359.18747518328,0.0,0.00493487382930779,-0.812480855105067,5DUJfND9...,857322.9375,0.0,,,False,5724794,1.0,,,,,,,
10,11,51,28,80,dogelayer,2026-05-19,8218573,0.003914463,0.0037883156910538673,0.03329904876830364,IN BAND,False,False,0.00195723,1291.538851161,995118.391128243,1.0,330011.832527077,27287.296843099,0.000589041,-53818.10464098316,DISTRIBUTING_PRE_EMA,42.78484783996595,,0.15047811155706414,0.15047811155706414,3.982536363792909,2.301511577448177,0.4051384266810276,6.284047941241086,4.387674790473937,3.982536363792909,2.640891800844352,,,,,,,1.5236437320709229e-05,0.001297874567162488,-0.668441222419911,5ERJCUPW...,800170.6875,0.5977332898996789,BUYBACK_GAMING,,False,7151800,1.0,,,,,,,
