combined_apy_rank,real_apy_rank,emission_rank,epr_rank,netuid,name,date,block,spot_price,moving_price,momentum_30d,ema_band,ema_lag_flag,low_emission,tao_emission,tao_reserves,alpha_outstanding,alpha_out_emission,alpha_in_pool,volume,ema_tao_inflow,pool_growth_real,pool_ema_divergence,flow_momentum,flow_price_divergence,emission_price_ratio,emission_price_ratio_raw,emission_apy,price_apy_7d,price_apy_30d,combined_apy_7d,combined_apy_30d,real_apy,gross_emission_rate,net_supply_delta,supply_days_gap,supply_defence,supply_defence_quality,burned_tokens,manual_burn,miner_burn_rate,liquidation_price,liquidation_haircut,owner_coldkey,owner_stake,owner_inflow_pct,owner_inflow_flag,large_entry_anomaly,immune,registered_at,vali_miner_share,best_validator_uid,best_validator_hotkey,best_validator_take,best_validator_raw_apy,best_validator_apy,best_validator_div_pct,best_validator_trust,burned_source,alpha_burned_cum,alpha_recycled_cum,recycled_tokens,recon_flag,recon_gap_relative,burn_coverage,owner_cut_emission,total_locked_alpha,locked_float_ratio,owner_locked_alpha,owner_lock_ratio,community_locked_alpha,commitment_class,gate_eligible,leader_is_owner,leader_pct_of_threshold,leader_blocks_to_threshold,governance_flag,basket_alpha,basket_share,ema_halving_days
1,1,57,14,106,Nodexo,2026-08-27,8939304,0.002921285,0.0029763258062303066,-0.018492870006062624,IN BAND,False,False,0.00011893,6570.178597335,2456995.382856469,1.0,2249071.43008005,355707.878227274,-0.0008091572467977437,80879.1255720323,ACCUMULATING_PRE_EMA,0.0,,,,0.04757070684909174,0.19359552647028558,-0.2249965850737619,10.433811670078565,10.015219558534517,10.24021614360828,1.0695990795655153,-10.192645436759188,1,0.0,,0.0,0.0,0.00015259021896696368,0.002674070388238418,-0.08462529734742823,5CTdHCps...,1162881.193961488,,,,False,5558480,0.0,31,5E4vCZrj...,0.0,0.4380393592124921,0.4380393592124921,0.033543424847772674,,COUNTER,838637.534343767,0.0,0.0,OK,0.0,0.0,1295.967040512703,294764.053759525,0.11996931529307,294764.053759525,0.11996931529307,0.0,DORMITORY,True,True,1.1996931529307033,0,,9520.664054949,0.0038749214269505083,30.0
2,2,60,15,55,NIOME,2026-08-27,8939304,0.002857261,0.0029328344389796257,-0.02576805494889065,IN BAND,False,False,0.000103891,6769.587307061,2995006.955856357,1.0,2369257.2769063,545915.477418532,-0.002858824195392448,95053.40192773193,ACCUMULATING_PRE_EMA,0.0,,,,0.040331195332279926,0.9992670984957852,-0.3135113352115029,11.125705343504091,9.812926909796802,10.126438245008305,0.8774603995030058,-10.086107049676025,1,0.08860117714870454,MINER_BURN_ONLY,661.4842142779962,661.1238572168838,0.00012207217517357094,0.002260291013289278,-0.2089308560578547,5GeWUxaF...,1224340.713771379,,,,False,4703386,0.02022067239458547,142,5E2LP6En...,0.0,0.3252218565093612,0.3252218565093612,0.5792983473470571,,COUNTER,319891.25706947,0.0,0.0,DIVERGENT,-1.0,0.5101394067516823,1295.967040512703,14841.866940702,0.004955536718096968,14841.866940702,0.004955536718096968,0.0,EXPOSED,True,True,0.04955536718096967,,UNDEFENDED_BURNER,9613.526826549001,0.003209851251848002,30.0
3,3,53,7,18,Zeus,2026-08-27,8939304,0.003887989,0.003972514299675822,-0.02127753188521432,IN BAND,False,False,0.000173426,9952.771385957,3038919.719958124,1.0,2559876.181921841,858598.118066741,0.00033872464815844845,82323.11732950341,,0.0,,0.08712078356148859,0.08712078356148859,0.045792625021314745,-5.307200788015642,-0.25887663793677423,3.181044078965334,8.229368229044201,8.488244866980976,0.8647809886982514,-8.44245224195966,1,0.09076199811556067,MINER_BURN_ONLY,683.4464709149906,682.6356675274878,0.0002746623941405346,0.0032751017806071387,-0.15763604768245523,5GgvCi6h...,2656135.248533106,,,ENTRY_REPEATED,False,1604679,0.17290168963780395,84,5DCSySUE...,0.179995422293431,0.38753134263540506,0.317777474965805,0.7824998855503502,,COUNTER,335142.269580626,30745.295806132,0.0,DIVERGENT,-1.0,0.5267384479603953,1295.967040512703,472285.796249436,0.15541239643406704,375000.0,0.12339911368411122,97285.79624943598,FORTRESS,True,True,1.2339911368411123,0,,8856.936722245,0.0029145017106167737,30.0
4,4,38,16,85,Vidaio,2026-08-27,8939304,0.00489361,0.005020297132432461,-0.025234986912234424,IN BAND,False,False,0.00078761,12351.541418067,2540473.098032655,1.0,2524013.998705281,1400699.157820699,-0.006693889346863315,68876.38189727301,ACCUMULATING_PRE_EMA,0.0,,,,0.16757739054110118,-5.852993902051395,-0.3070256740988522,2.3950284056337523,7.940996633586295,8.248022307685147,1.0344529930409914,-8.080444917144046,1,0.0,,0.0,0.0,0.00010681315327687457,0.004861906007834543,-0.006478651172745004,5GTPBjA4...,2944049.684699302,,,ENTRY_PRE_EMA_PATTERN,False,5258781,0.0600048834086192,0,5FR392L6...,0.179995422293431,0.36586211414377473,0.30000860840729854,0.999664296395764,,COUNTER,496360.999970373,0.0,0.0,OK,0.0,0.0,1295.967040512703,143874.406841709,0.056632918865830724,143874.406841709,0.056632918865830724,0.0,DORMITORY,True,True,0.5663291886583074,,,9021.076303241003,0.0035509434483785456,30.0
5,5,5,17,97,Albedo,2026-08-27,8939304,0.02292467,0.024039445910602808,-0.04637277892129474,IN BAND,False,False,0.008861787,11765.94414591,1028386.885886376,1.0,513243.969433348,498751.950474682,-0.0002017478056674679,29061.201263996016,ACCUMULATING_PRE_EMA,0.0,,,,1.9793376500172737,-0.9990815456940586,-0.5642021435424193,6.4346618465545715,6.86954124870621,7.43374339224863,2.5554584914167813,-5.454405742231356,1,0.0,,0.0,0.0,7.629510948348184e-05,0.011441165097869587,-0.5009234550434276,5GnW8owm...,1312692.689114629,,,ENTRY_REPEATED,False,7735450,0.3999999999999999,28,5E2LP6En...,0.0,0.6392106111560296,0.6392106111560296,0.1934720908230842,,COUNTER,70872.776437572,4583.298014649,0.0,OK,0.0,0.0,1295.967040512703,7940.331821389,0.0077211523506984,7940.331821389,0.0077211523506984,0.0,DORMITORY,False,True,0.07721152350698401,,,23428.50964672699,0.022781805143823615,30.0
6,6,21,18,49,Nepher Robotics,2026-08-27,8939304,0.008351333,0.008848849684000015,-0.05622388239904174,IN BAND,False,False,0.002221895,4230.720987097,2173344.931333906,1.0,506592.380435321,139296.737646951,-3.683535129229573e-05,47770.81943671359,ACCUMULATING_PRE_EMA,0.0,,,,1.3801761160351658,1.3686967693080772,-0.6840572358550078,8.646719360414396,6.593965355251311,7.2780225911063186,1.2091960011092424,-5.897846475071153,1,0.07845282266319979,MINER_BURN_ONLY,715.2332242450211,715.1431349797431,3.0518043793392735e-05,0.0019466403726813694,-0.7669066276388009,5FL781vf...,1729145.216150174,,,,False,6783158,0.9900050356309035,38,5F7SyyDE...,,4.102245380466131,4.102245380466131,0.0,,COUNTER,734980.358799182,837.682351088,0.0,DIVERGENT,-1.0,0.5518220082949195,1295.967040512703,462097.602286592,0.21262046149433642,462097.602286592,0.21262046149433642,0.0,FORTRESS,False,True,2.126204614943364,0,,15110.385108039001,0.006952594082139044,30.0
7,9,41,12,78,Vocence,2026-08-27,8939304,0.005025317,0.004913335898891091,0.02279125698167343,IN BAND,False,False,0.000742658,1619.177558518,887886.467037964,1.0,322204.110432975,138231.48661788,0.0001379181554245564,22197.200550666195,,0.0,,0.027444667754204642,0.027444667754204642,1.2053682523776799,77.41550887012242,0.27729362661036006,82.99731571985238,5.859100476340324,5.581806849729964,2.959837881939057,-4.376438597352284,1,0.0,,0.0,0.0,0.0,0.0018236313071868992,-0.6371111897643672,5FnQCJW2...,1091472.769705585,,,,False,7966145,1.0,210,5EtUYRu7...,0.09999237048905166,0.7855729184686564,0.707021620158973,0.010666544588903131,,COUNTER,67226.187965887,8107.779671713,0.0,OK,0.0,0.0,1295.967040512703,75334.838626749,0.08484737792892597,75334.838626749,0.08484737792892597,0.0,DORMITORY,False,True,0.848473779289268,,,29657.95763214799,0.03340287157556134,30.0
8,7,15,19,91,cascade,2026-08-27,8939304,0.007404384,0.007733784383162856,-0.042592392914391354,IN BAND,False,False,0.002861311,3501.578115913,1055162.373146249,1.0,472906.055734707,151269.049562019,-0.00013977869327964234,22186.037290754204,ACCUMULATING_PRE_EMA,0.0,,,,2.147467530090889,-0.6436441798280139,-0.5182074471250948,5.597192707118401,5.72262943982132,6.240836886946415,2.4906119350748974,-4.093369356855526,1,0.0,,0.0,0.0,1.5259021896585345e-05,0.0033185206419672716,-0.5518167828725157,5HEe7NjS...,337034.337836337,,,ENTRY_REPEATED,False,7633645,0.5161290322580645,1,5E2LP6En...,0.0,0.7792706307259087,0.7792706307259087,0.5635633955411777,,COUNTER,399376.775480423,9542.545852108,0.0,OK,0.0,0.0,1295.967040512703,66136.000528967,0.06267850542449198,66136.000528967,0.06267850542449198,0.0,DORMITORY,False,True,0.6267850542449239,,,26509.069576109996,0.025123213498474278,30.0
9,8,45,20,88,Investing,2026-08-27,8939304,0.00414988,0.004359320970252156,-0.04804440225470291,IN BAND,False,False,0.000490509,7179.803644872,3372485.517486183,1.0,1730123.105934223,702717.156884093,-0.0006446650318909965,65968.3834510541,ACCUMULATING_PRE_EMA,0.0,,,,0.17953940187774883,-7.576830256592408,-0.5845402274322187,-1.5333290467838214,5.458960982376368,6.0435012098085865,0.7792472306771787,-5.8639618079308375,1,0.0,,0.0,0.0,0.0010986495765621385,0.002128935352767283,-0.48698869539184675,5FhMsGJS...,2961501.985003436,,,ENTRY_REPEATED,False,5299805,0.0,153,5E2LP6En...,0.0,0.2568442821463923,0.2568442821463923,0.12980710535954096,,COUNTER,175269.312981134,0.0,0.0,OK,0.0,0.0,1295.967040512703,1116106.368302929,0.3309447475803732,1116106.368302929,0.3309447475803732,0.0,DORMITORY,True,True,3.3094474758037316,0,,8927.080694885,0.002647033070593927,30.0
10,10,1,13,107,Minos,2026-08-27,8939304,0.058476333,0.060344216879457235,-0.030953817549550698,IN BAND,False,False,0.019909897,21374.883991168,1516242.478644453,1.0,365530.766057593,463560.86708837,0.001226016808458981,25473.376958183304,,0.0,,0.0209660343862359,0.0209660343862359,2.4478827271118617,-6.985231581332481,-0.37660478018620014,-1.6038121010179465,5.004814700128334,5.381419480314534,1.7332320107199988,-2.933536753202672,1,0.0,,0.0,0.0,0.0001831082627603564,0.014097272891521623,-0.7589234452933015,5DA2vLrS...,1338422.912633319,,,,False,7457580,0.0,31,5DZStHLC...,,0.562967422664895,0.562967422664895,0.011475484885016252,,COUNTER,389715.783508211,11728.725039684,0.0,OK,0.0,0.0,1295.967040512703,41164.694002343,0.027149149678978093,41164.694002343,0.027149149678978093,0.0,DORMITORY,False,True,0.2714914967897809,,,22385.069408822,0.014763515548538542,30.0
11,11,19,21,118,Ditto,2026-08-27,8939304,0.010176916,0.010361067485064268,-0.017773408515071212,IN BAND,False,False,0.002581532,7044.973406534,2165997.534441344,1.0,692250.355570195,736177.909660118,-0.0019519015973399523,33981.788602503366,ACCUMULATING_PRE_EMA,0.0,,,,0.9629938545556181,-0.40307741131555697,-0.21624313693336641,4.155447430635091,4.342281705017282,4.558524841950648,1.2132977799893092,-3.5955309873950303,1,0.0,,0.0,0.0,3.0518043793392735e-05,0.0032525306675157623,-0.6804011482932784,5HGXqHbQ...,1888767.816297662,,,,False,5724794,0.7460363480994308,251,5ECg59rv...,,18.555963718209387,18.555963718209387,0.0,,COUNTER,320927.826926128,1788.13704218,0.0,OK,0.0,0.0,1295.967040512703,115042.745883799,0.0531130548647974,115042.745883799,0.0531130548647974,0.0,DORMITORY,True,True,0.5311305486479756,,,16011.018694362001,0.007391983804123571,30.0
12,12,55,22,54,Yanez,2026-08-27,8939304,0.004475844,0.004564396571367979,-0.019400718141684085,IN BAND,False,False,0.000150616,8420.271010303,3852139.380486376,1.0,1881270.022138007,860768.184016664,-0.0018134332739084883,56594.399087188765,ACCUMULATING_PRE_EMA,0.0,,,,0.0470078513524895,-4.801554805681749,-0.23604207072382302,-0.4100860324213338,4.155426702536593,4.391468773260415,0.6822183053169237,-4.344460921907926,1,0.18095367200294926,MINER_BURN_ONLY,1348.871253318037,1346.7091109513626,0.0007324330510414256,0.002185868728675089,-0.5116298225150185,5FUfruyV...,3474904.435923246,,,ENTRY_REPEATED,False,4742549,0.30657993189488,59,5DUB7kNL...,0.01998931868467231,0.3509354411439232,0.34392048077315124,0.8254692507248588,,COUNTER,577193.148722623,0.0,0.0,DIVERGENT,-1.0,1.0391538278771235,1295.967040512703,644081.425659809,0.16720096601968917,644081.425659809,0.16720096601968917,0.0,FORTRESS,True,True,1.6720096601968915,0,,8091.7569943220005,0.002100587802017778,30.0
13,13,33,23,79,MVTRX,2026-08-27,8939304,0.006746446,0.006823492469266057,-0.011291354040923348,IN BAND,False,False,0.001096947,10208.082347562,3490141.409704669,1.0,1513105.095062341,472322.562626186,-0.0051205686723918425,49220.85885397205,ACCUMULATING_PRE_EMA,0.0,,,,0.28240139703501654,0.3646015113908696,-0.13737814083123406,4.642620172644823,4.1406405204227195,4.278018661253953,0.7529780864158102,-3.9956172642189367,1,0.0,,0.0,0.0,0.002029449912260617,0.0029248334520708703,-0.566463075214584,5Fxp7QBG...,3844802.906754474,,,,False,5173967,0.0,0,5EWwdZB7...,0.179995422293431,0.28024479924702866,0.22980201826102195,1.0,,COUNTER,444229.939659842,37317.847662374,0.0,OK,0.0,0.0,1295.967040512703,1355085.827207694,0.38826100955100257,1355085.827207694,0.38826100955100257,0.0,DORMITORY,True,True,3.882610095510026,0,,9036.791955493998,0.0025892337572243755,30.0
14,14,9,1,9,iota,2026-08-27,8939304,0.029239175,0.02950531942769885,-0.009020218484704889,IN BAND,False,False,0.004116553,57463.236051729,3963411.092802181,1.0,1965282.406954524,1090509.331981039,0.01301328860220348,51740.68639368354,,0.0,,0.4450634671533475,0.4450634671533475,0.18826474155164624,-2.030564871848985,-0.10974599156390948,1.843370382768187,3.7641892630532627,3.873935254617172,0.6630652078389303,-3.685670513065526,1,0.0,,0.0,0.0,0.0,0.014498429435212025,-0.5041436895804337,5Fsbubec...,3627.243908508,,,ENTRY_REPEATED,False,1489797,1.0,254,5E2LP6En...,0.0,0.3027685258435123,0.3027685258435123,0.10571934322163218,,COUNTER,1143124.969029318,46681.104420658,0.0,OK,0.0,0.0,1295.967040512703,566487.003304132,0.14292915623436345,566487.003304132,0.14292915623436345,0.0,DORMITORY,True,True,1.4292915623436342,0,,7871.575913082,0.0019860609280166032,30.0
15,16,39,24,33,ReadyAI,2026-08-27,8939304,0.004959575,0.005001629702746868,-0.008408199976054204,IN BAND,False,False,0.000777775,14957.390880855,2207347.886943636,1.0,3015860.959355278,900017.218276834,-0.0054386194078304825,32132.353025424294,ACCUMULATING_PRE_EMA,0.0,,,,0.13665436146462198,-3.450694934139442,-0.10229976637532615,0.25789190228947856,3.6062870700535945,3.7085868364289207,1.1905690152170858,-3.571932474964299,1,0.0,,0.0,0.0,0.006149385824368636,0.006776181937304626,0.366282783767687,5HinUfk5...,60758.694928167,,,,False,2943950,0.0,52,5G9hfkx9...,0.009994659342336155,0.5348432849277204,0.5294977084933318,0.04059147579008408,,COUNTER,584226.582883127,0.0,0.0,OK,0.0,0.0,1295.967040512703,138809.800536348,0.06288533010922372,138808.045342108,0.06288453494945286,1.755194239987759,DORMITORY,True,True,0.6288453494945286,,,8922.669754273007,0.004042258045073094,30.0
16,15,3,25,15,ORO,2026-08-27,8939304,0.033533381,0.034855958074331284,-0.037944074625946324,IN BAND,False,False,0.011337457,14313.937439777,1475029.927683724,1.0,426856.508793429,500119.107139301,-0.0009198017926109515,19327.76586218574,ACCUMULATING_PRE_EMA,0.0,,,,2.0815262831317907,2.5512103964344837,-0.4616529079490136,6.383556825434059,3.370693521050562,3.8323464289995757,1.7816587654779408,-1.750820145867785,1,0.0,,0.0,0.0,0.0007782101167315147,0.009704167468828602,-0.7106117194437208,5GMtrkkv...,216.588029224,,,,False,7366897,0.9179188809480179,76,5DWsubqY...,0.0,0.5809297499278228,0.5809297499278228,0.022539638938485252,,COUNTER,354654.991781899,2797.563389807,0.0,OK,0.0,0.0,1295.967040512703,1010.651574802,0.000685173606198656,1010.651574802,0.000685173606198656,0.0,NEITHER,False,True,0.00685173606198656,,,19816.67867510599,0.013434763799148545,30.0
